date,Tesla,isPartial
2012-07-19,35,False
2012-07-20,33,False
2012-07-21,38,False
2012-07-22,38,False
2012-07-23,36,False
2012-07-24,34,False
2012-07-25,39,False
2012-07-26,41,False
2012-07-27,36,False
2012-07-28,36,False
2012-07-29,35,False
2012-07-30,31,False
2012-07-31,34,False
2012-08-01,28,False
2012-08-02,31,False
2012-08-03,34,False
2012-08-04,32,False
2012-08-05,35,False
2012-08-06,32,False
2012-08-07,37,False
2012-08-08,34,False
2012-08-09,35,False
2012-08-10,36,False
2012-08-11,35,False
2012-08-12,38,False
2012-08-13,36,False
2012-08-14,37,False
2012-08-15,40,False
2012-08-16,51,False
2012-08-17,48,False
2012-08-18,47,False
2012-08-19,44,False
2012-08-20,44,False
2012-08-21,48,False
2012-08-22,49,False
2012-08-23,49,False
2012-08-24,50,False
2012-08-25,42,False
2012-08-26,46,False
2012-08-27,47,False
2012-08-28,45,False
2012-08-29,42,False
2012-08-30,36,False
2012-08-31,39,False
2012-09-01,43,False
2012-09-02,46,False
2012-09-03,45,False
2012-09-04,38,False
2012-09-05,47,False
2012-09-06,44,False
2012-09-07,43,False
2012-09-08,43,False
2012-09-09,44,False
2012-09-10,46,False
2012-09-11,47,False
2012-09-12,43,False
2012-09-13,39,False
2012-09-14,43,False
2012-09-15,41,False
2012-09-16,40,False
2012-09-17,43,False
2012-09-18,41,False
2012-09-19,42,False
2012-09-20,42,False
2012-09-21,45,False
2012-09-22,46,False
2012-09-23,44,False
2012-09-24,46,False
2012-09-25,76,False
2012-09-26,63,False
2012-09-27,48,False
2012-09-28,45,False
2012-09-29,37,False
2012-09-30,44,False
2012-10-01,41,False
2012-10-02,48,False
2012-10-03,43,False
2012-10-04,47,False
2012-10-05,46,False
2012-10-06,46,False
2012-10-07,54,False
2012-10-08,49,False
2012-10-09,43,False
2012-10-10,45,False
2012-10-11,44,False
2012-10-12,44,False
