date,Tesla,isPartial
2013-11-06,76,False
2013-11-07,71,False
2013-11-08,79,False
2013-11-09,53,False
2013-11-10,55,False
2013-11-11,50,False
2013-11-12,57,False
2013-11-13,59,False
2013-11-14,53,False
2013-11-15,46,False
2013-11-16,47,False
2013-11-17,45,False
2013-11-18,49,False
2013-11-19,60,False
2013-11-20,58,False
2013-11-21,52,False
2013-11-22,52,False
2013-11-23,47,False
2013-11-24,45,False
2013-11-25,42,False
2013-11-26,42,False
2013-11-27,43,False
2013-11-28,44,False
2013-11-29,41,False
2013-11-30,42,False
2013-12-01,41,False
2013-12-02,44,False
2013-12-03,49,False
2013-12-04,49,False
2013-12-05,47,False
2013-12-06,43,False
2013-12-07,46,False
2013-12-08,43,False
2013-12-09,41,False
2013-12-10,39,False
2013-12-11,43,False
2013-12-12,41,False
2013-12-13,42,False
2013-12-14,40,False
2013-12-15,43,False
2013-12-16,43,False
2013-12-17,47,False
2013-12-18,44,False
2013-12-19,48,False
2013-12-20,48,False
2013-12-21,45,False
2013-12-22,45,False
2013-12-23,43,False
2013-12-24,49,False
2013-12-25,45,False
2013-12-26,47,False
2013-12-27,47,False
2013-12-28,44,False
2013-12-29,43,False
2013-12-30,42,False
2013-12-31,43,False
2014-01-01,43,False
2014-01-02,41,False
2014-01-03,39,False
2014-01-04,41,False
2014-01-05,39,False
2014-01-06,40,False
2014-01-07,44,False
2014-01-08,43,False
2014-01-09,42,False
2014-01-10,44,False
2014-01-11,45,False
2014-01-12,45,False
2014-01-13,43,False
2014-01-14,50,False
2014-01-15,60,False
2014-01-16,52,False
2014-01-17,46,False
2014-01-18,44,False
2014-01-19,42,False
2014-01-20,39,False
2014-01-21,40,False
2014-01-22,43,False
2014-01-23,45,False
2014-01-24,47,False
2014-01-25,43,False
2014-01-26,38,False
2014-01-27,44,False
2014-01-28,41,False
2014-01-29,43,False
2014-01-30,48,False
2014-01-31,45,False
2014-02-01,46,False
2014-02-02,41,False
2014-02-03,42,False
2014-02-04,41,False
2014-02-05,42,False
2014-02-06,39,False
2014-02-07,41,False
2014-02-08,40,False
2014-02-09,39,False
2014-02-10,44,False
2014-02-11,46,False
2014-02-12,45,False
2014-02-13,44,False
2014-02-14,45,False
2014-02-15,45,False
2014-02-16,50,False
2014-02-17,54,False
2014-02-18,63,False
2014-02-19,68,False
2014-02-20,79,False
2014-02-21,58,False
2014-02-22,48,False
2014-02-23,50,False
2014-02-24,46,False
2014-02-25,74,False
2014-02-26,87,False
2014-02-27,93,False
2014-02-28,68,False
2014-03-01,60,False
2014-03-02,54,False
2014-03-03,60,False
2014-03-04,63,False
2014-03-05,54,False
2014-03-06,56,False
2014-03-07,52,False
2014-03-08,47,False
2014-03-09,47,False
2014-03-10,53,False
2014-03-11,53,False
2014-03-12,79,False
2014-03-13,63,False
2014-03-14,56,False
2014-03-15,58,False
2014-03-16,57,False
2014-03-17,56,False
2014-03-18,54,False
2014-03-19,54,False
2014-03-20,51,False
2014-03-21,54,False
2014-03-22,52,False
2014-03-23,47,False
2014-03-24,51,False
2014-03-25,48,False
2014-03-26,52,False
2014-03-27,53,False
2014-03-28,61,False
2014-03-29,59,False
2014-03-30,90,False
2014-03-31,84,False
2014-04-01,64,False
2014-04-02,67,False
2014-04-03,59,False
2014-04-04,59,False
2014-04-05,54,False
2014-04-06,60,False
2014-04-07,56,False
2014-04-08,54,False
2014-04-09,53,False
2014-04-10,58,False
2014-04-11,52,False
2014-04-12,48,False
2014-04-13,49,False
2014-04-14,52,False
2014-04-15,48,False
2014-04-16,49,False
2014-04-17,52,False
2014-04-18,54,False
2014-04-19,49,False
2014-04-20,54,False
2014-04-21,49,False
2014-04-22,50,False
2014-04-23,55,False
2014-04-24,52,False
2014-04-25,57,False
2014-04-26,48,False
2014-04-27,51,False
2014-04-28,47,False
2014-04-29,51,False
2014-04-30,50,False
2014-05-01,52,False
2014-05-02,48,False
2014-05-03,56,False
2014-05-04,51,False
2014-05-05,50,False
2014-05-06,50,False
2014-05-07,59,False
2014-05-08,71,False
2014-05-09,63,False
2014-05-10,56,False
2014-05-11,54,False
2014-05-12,50,False
2014-05-13,69,False
2014-05-14,81,False
2014-05-15,67,False
2014-05-16,65,False
2014-05-17,56,False
2014-05-18,51,False
2014-05-19,53,False
2014-05-20,52,False
2014-05-21,51,False
2014-05-22,53,False
2014-05-23,49,False
2014-05-24,46,False
2014-05-25,52,False
2014-05-26,46,False
2014-05-27,48,False
2014-05-28,50,False
2014-05-29,50,False
2014-05-30,47,False
2014-05-31,52,False
2014-06-01,48,False
2014-06-02,47,False
2014-06-03,53,False
2014-06-04,57,False
2014-06-05,56,False
2014-06-06,53,False
2014-06-07,59,False
2014-06-08,53,False
2014-06-09,54,False
2014-06-10,50,False
2014-06-11,48,False
2014-06-12,61,False
2014-06-13,99,False
2014-06-14,72,False
2014-06-15,58,False
2014-06-16,62,False
2014-06-17,68,False
2014-06-18,61,False
2014-06-19,54,False
2014-06-20,60,False
2014-06-21,55,False
2014-06-22,53,False
2014-06-23,47,False
2014-06-24,47,False
2014-06-25,47,False
2014-06-26,50,False
2014-06-27,52,False
2014-06-28,51,False
2014-06-29,50,False
2014-06-30,48,False
2014-07-01,42,False
2014-07-02,46,False
2014-07-03,64,False
2014-07-04,65,False
2014-07-05,60,False
2014-07-06,62,False
2014-07-07,58,False
2014-07-08,54,False
2014-07-09,48,False
2014-07-10,77,False
2014-07-11,81,False
2014-07-12,61,False
2014-07-13,56,False
2014-07-14,63,False
2014-07-15,58,False
2014-07-16,100,False
2014-07-17,79,False
2014-07-18,61,False
2014-07-19,59,False
2014-07-20,56,False
2014-07-21,53,False
2014-07-22,54,False
2014-07-23,56,False
2014-07-24,51,False
