date,Tesla,isPartial
2014-12-01,22,False
2014-12-02,22,False
2014-12-03,22,False
2014-12-04,23,False
2014-12-05,23,False
2014-12-06,23,False
2014-12-07,21,False
2014-12-08,22,False
2014-12-09,22,False
2014-12-10,22,False
2014-12-11,23,False
2014-12-12,23,False
2014-12-13,22,False
2014-12-14,23,False
2014-12-15,22,False
2014-12-16,23,False
2014-12-17,24,False
2014-12-18,22,False
2014-12-19,23,False
2014-12-20,22,False
2014-12-21,23,False
2014-12-22,22,False
2014-12-23,25,False
2014-12-24,25,False
2014-12-25,23,False
2014-12-26,30,False
2014-12-27,30,False
2014-12-28,28,False
2014-12-29,23,False
2014-12-30,25,False
2014-12-31,26,False
2015-01-01,23,False
2015-01-02,26,False
2015-01-03,29,False
2015-01-04,24,False
2015-01-05,23,False
2015-01-06,27,False
2015-01-07,23,False
2015-01-08,27,False
2015-01-09,24,False
2015-01-10,25,False
2015-01-11,24,False
2015-01-12,26,False
2015-01-13,26,False
2015-01-14,32,False
2015-01-15,28,False
2015-01-16,27,False
2015-01-17,26,False
2015-01-18,24,False
2015-01-19,24,False
2015-01-20,27,False
2015-01-21,26,False
2015-01-22,27,False
2015-01-23,26,False
2015-01-24,24,False
2015-01-25,26,False
2015-01-26,23,False
2015-01-27,36,False
2015-01-28,54,False
2015-01-29,48,False
2015-01-30,42,False
2015-01-31,36,False
2015-02-01,32,False
2015-02-02,28,False
2015-02-03,28,False
2015-02-04,28,False
2015-02-05,29,False
2015-02-06,30,False
2015-02-07,29,False
2015-02-08,27,False
2015-02-09,27,False
2015-02-10,25,False
2015-02-11,30,False
2015-02-12,40,False
2015-02-13,36,False
2015-02-14,33,False
2015-02-15,31,False
2015-02-16,31,False
2015-02-17,30,False
2015-02-18,34,False
2015-02-19,28,False
2015-02-20,30,False
2015-02-21,31,False
2015-02-22,28,False
2015-02-23,27,False
2015-02-24,27,False
2015-02-25,27,False
2015-02-26,28,False
2015-02-27,27,False
2015-02-28,26,False
2015-03-01,27,False
2015-03-02,25,False
2015-03-03,25,False
2015-03-04,26,False
2015-03-05,24,False
2015-03-06,25,False
2015-03-07,26,False
2015-03-08,27,False
2015-03-09,26,False
2015-03-10,26,False
2015-03-11,25,False
2015-03-12,26,False
2015-03-13,27,False
2015-03-14,26,False
2015-03-15,29,False
2015-03-16,27,False
2015-03-17,27,False
2015-03-18,26,False
2015-03-19,36,False
2015-03-20,35,False
2015-03-21,30,False
2015-03-22,28,False
2015-03-23,26,False
2015-03-24,25,False
2015-03-25,26,False
2015-03-26,25,False
2015-03-27,26,False
2015-03-28,25,False
2015-03-29,24,False
2015-03-30,26,False
2015-03-31,33,False
2015-04-01,31,False
2015-04-02,31,False
2015-04-03,33,False
2015-04-04,34,False
2015-04-05,35,False
2015-04-06,28,False
2015-04-07,30,False
2015-04-08,35,False
2015-04-09,31,False
2015-04-10,32,False
2015-04-11,28,False
2015-04-12,29,False
2015-04-13,26,False
2015-04-14,27,False
2015-04-15,27,False
2015-04-16,25,False
2015-04-17,28,False
2015-04-18,26,False
2015-04-19,28,False
2015-04-20,27,False
2015-04-21,28,False
2015-04-22,32,False
2015-04-23,31,False
2015-04-24,29,False
2015-04-25,30,False
2015-04-26,29,False
2015-04-27,31,False
2015-04-28,30,False
2015-04-29,29,False
2015-04-30,39,False
2015-05-01,100,False
2015-05-02,70,False
2015-05-03,55,False
2015-05-04,51,False
2015-05-05,42,False
2015-05-06,45,False
2015-05-07,51,False
2015-05-08,43,False
2015-05-09,37,False
2015-05-10,39,False
2015-05-11,38,False
2015-05-12,36,False
2015-05-13,35,False
2015-05-14,35,False
2015-05-15,32,False
2015-05-16,32,False
2015-05-17,31,False
2015-05-18,33,False
2015-05-19,33,False
2015-05-20,33,False
2015-05-21,32,False
2015-05-22,31,False
2015-05-23,31,False
2015-05-24,31,False
2015-05-25,29,False
2015-05-26,30,False
2015-05-27,29,False
2015-05-28,31,False
2015-05-29,30,False
2015-05-30,34,False
2015-05-31,32,False
2015-06-01,30,False
2015-06-02,28,False
2015-06-03,29,False
2015-06-04,30,False
2015-06-05,28,False
2015-06-06,29,False
2015-06-07,26,False
2015-06-08,27,False
2015-06-09,28,False
2015-06-10,33,False
2015-06-11,31,False
2015-06-12,30,False
2015-06-13,29,False
2015-06-14,31,False
2015-06-15,29,False
2015-06-16,33,False
2015-06-17,30,False
2015-06-18,31,False
2015-06-19,31,False
2015-06-20,30,False
2015-06-21,31,False
2015-06-22,29,False
2015-06-23,30,False
2015-06-24,29,False
2015-06-25,31,False
2015-06-26,29,False
2015-06-27,29,False
2015-06-28,31,False
2015-06-29,28,False
2015-06-30,25,False
2015-07-01,25,False
2015-07-02,28,False
2015-07-03,29,False
2015-07-04,27,False
2015-07-05,27,False
2015-07-06,26,False
2015-07-07,27,False
2015-07-08,28,False
2015-07-09,29,False
2015-07-10,38,False
2015-07-11,36,False
2015-07-12,32,False
2015-07-13,27,False
2015-07-14,26,False
2015-07-15,26,False
2015-07-16,28,False
2015-07-17,40,False
2015-07-18,44,False
2015-07-19,38,False
2015-07-20,35,False
2015-07-21,35,False
2015-07-22,33,False
2015-07-23,35,False
2015-07-24,32,False
2015-07-25,35,False
2015-07-26,35,False
2015-07-27,31,False
2015-07-28,30,False
2015-07-29,31,False
2015-07-30,31,False
2015-07-31,32,False
2015-08-01,30,False
2015-08-02,31,False
2015-08-03,30,False
2015-08-04,30,False
2015-08-05,33,False
2015-08-06,45,False
2015-08-07,43,False
2015-08-08,34,False
2015-08-09,32,False
2015-08-10,35,False
2015-08-11,32,False
2015-08-12,32,False
2015-08-13,31,False
2015-08-14,32,False
2015-08-15,33,False
2015-08-16,31,False
2015-08-17,33,False
2015-08-18,35,False
