date,Tesla,isPartial
2018-05-24,18,False
2018-05-25,17,False
2018-05-26,17,False
2018-05-27,17,False
2018-05-28,16,False
2018-05-29,16,False
2018-05-30,18,False
2018-05-31,18,False
2018-06-01,17,False
2018-06-02,17,False
2018-06-03,17,False
2018-06-04,16,False
2018-06-05,17,False
2018-06-06,20,False
2018-06-07,19,False
2018-06-08,17,False
2018-06-09,17,False
2018-06-10,16,False
2018-06-11,17,False
2018-06-12,20,False
2018-06-13,20,False
2018-06-14,17,False
2018-06-15,16,False
2018-06-16,16,False
2018-06-17,17,False
2018-06-18,17,False
2018-06-19,19,False
2018-06-20,16,False
2018-06-21,16,False
2018-06-22,16,False
2018-06-23,15,False
