date,Tesla,isPartial
2013-02-19,39,False
2013-02-20,33,False
2013-02-21,34,False
2013-02-22,30,False
2013-02-23,31,False
2013-02-24,33,False
2013-02-25,27,False
2013-02-26,30,False
2013-02-27,29,False
2013-02-28,29,False
2013-03-01,28,False
2013-03-02,29,False
2013-03-03,29,False
2013-03-04,28,False
2013-03-05,31,False
2013-03-06,29,False
2013-03-07,25,False
2013-03-08,30,False
2013-03-09,32,False
2013-03-10,31,False
2013-03-11,31,False
2013-03-12,47,False
2013-03-13,37,False
2013-03-14,39,False
2013-03-15,40,False
2013-03-16,38,False
2013-03-17,36,False
2013-03-18,32,False
2013-03-19,34,False
2013-03-20,33,False
2013-03-21,29,False
2013-03-22,30,False
2013-03-23,32,False
2013-03-24,33,False
2013-03-25,32,False
2013-03-26,33,False
2013-03-27,31,False
2013-03-28,34,False
2013-03-29,35,False
2013-03-30,32,False
2013-03-31,36,False
2013-04-01,48,False
2013-04-02,52,False
2013-04-03,49,False
2013-04-04,36,False
2013-04-05,35,False
2013-04-06,37,False
2013-04-07,36,False
2013-04-08,32,False
2013-04-09,35,False
2013-04-10,35,False
2013-04-11,34,False
2013-04-12,32,False
2013-04-13,33,False
2013-04-14,32,False
2013-04-15,30,False
2013-04-16,29,False
2013-04-17,30,False
2013-04-18,31,False
2013-04-19,32,False
2013-04-20,30,False
2013-04-21,32,False
2013-04-22,31,False
2013-04-23,34,False
2013-04-24,35,False
2013-04-25,32,False
2013-04-26,36,False
2013-04-27,38,False
2013-04-28,34,False
2013-04-29,32,False
2013-04-30,30,False
2013-05-01,32,False
2013-05-02,32,False
2013-05-03,35,False
2013-05-04,34,False
2013-05-05,32,False
2013-05-06,33,False
2013-05-07,35,False
2013-05-08,39,False
2013-05-09,96,False
2013-05-10,71,False
2013-05-11,48,False
2013-05-12,48,False
2013-05-13,63,False
2013-05-14,68,False
2013-05-15,56,False
2013-05-16,55,False
2013-05-17,52,False
2013-05-18,44,False
2013-05-19,45,False
2013-05-20,47,False
2013-05-21,44,False
2013-05-22,44,False
2013-05-23,54,False
2013-05-24,46,False
2013-05-25,44,False
2013-05-26,46,False
2013-05-27,40,False
2013-05-28,44,False
2013-05-29,46,False
2013-05-30,61,False
2013-05-31,67,False
2013-06-01,47,False
