date,Tesla,isPartial
2015-12-26,7,False
2015-12-27,8,False
2015-12-28,7,False
2015-12-29,7,False
2015-12-30,7,False
2015-12-31,7,False
2016-01-01,7,False
2016-01-02,7,False
2016-01-03,7,False
2016-01-04,7,False
2016-01-05,7,False
2016-01-06,7,False
2016-01-07,7,False
2016-01-08,6,False
2016-01-09,7,False
2016-01-10,7,False
2016-01-11,8,False
2016-01-12,8,False
2016-01-13,7,False
2016-01-14,7,False
2016-01-15,6,False
2016-01-16,7,False
2016-01-17,6,False
2016-01-18,6,False
2016-01-19,7,False
2016-01-20,6,False
2016-01-21,6,False
2016-01-22,6,False
2016-01-23,6,False
2016-01-24,6,False
2016-01-25,6,False
2016-01-26,6,False
2016-01-27,7,False
2016-01-28,7,False
2016-01-29,9,False
2016-01-30,8,False
2016-01-31,8,False
2016-02-01,7,False
2016-02-02,8,False
2016-02-03,8,False
2016-02-04,8,False
2016-02-05,7,False
2016-02-06,8,False
2016-02-07,8,False
2016-02-08,8,False
2016-02-09,8,False
2016-02-10,10,False
2016-02-11,13,False
2016-02-12,9,False
2016-02-13,8,False
2016-02-14,7,False
2016-02-15,7,False
2016-02-16,8,False
2016-02-17,8,False
2016-02-18,8,False
2016-02-19,7,False
2016-02-20,7,False
2016-02-21,7,False
2016-02-22,6,False
2016-02-23,6,False
2016-02-24,7,False
2016-02-25,7,False
2016-02-26,7,False
2016-02-27,6,False
2016-02-28,8,False
2016-02-29,7,False
2016-03-01,7,False
2016-03-02,7,False
2016-03-03,7,False
2016-03-04,7,False
2016-03-05,7,False
2016-03-06,7,False
2016-03-07,7,False
2016-03-08,7,False
2016-03-09,6,False
2016-03-10,7,False
2016-03-11,7,False
2016-03-12,7,False
2016-03-13,7,False
2016-03-14,7,False
2016-03-15,7,False
2016-03-16,7,False
2016-03-17,7,False
2016-03-18,7,False
2016-03-19,6,False
2016-03-20,7,False
2016-03-21,8,False
2016-03-22,8,False
2016-03-23,7,False
2016-03-24,9,False
2016-03-25,8,False
2016-03-26,8,False
2016-03-27,8,False
2016-03-28,8,False
2016-03-29,8,False
2016-03-30,11,False
2016-03-31,31,False
2016-04-01,100,False
2016-04-02,45,False
2016-04-03,30,False
2016-04-04,28,False
2016-04-05,22,False
2016-04-06,17,False
2016-04-07,16,False
2016-04-08,15,False
2016-04-09,14,False
2016-04-10,13,False
2016-04-11,12,False
2016-04-12,12,False
2016-04-13,11,False
2016-04-14,10,False
2016-04-15,11,False
2016-04-16,10,False
2016-04-17,10,False
2016-04-18,10,False
2016-04-19,10,False
2016-04-20,9,False
2016-04-21,9,False
2016-04-22,9,False
2016-04-23,9,False
2016-04-24,9,False
2016-04-25,8,False
2016-04-26,9,False
2016-04-27,10,False
2016-04-28,9,False
2016-04-29,9,False
2016-04-30,8,False
2016-05-01,9,False
2016-05-02,8,False
2016-05-03,9,False
2016-05-04,10,False
2016-05-05,11,False
2016-05-06,10,False
2016-05-07,9,False
2016-05-08,8,False
2016-05-09,9,False
2016-05-10,8,False
2016-05-11,9,False
2016-05-12,9,False
2016-05-13,8,False
2016-05-14,8,False
2016-05-15,8,False
2016-05-16,8,False
2016-05-17,8,False
2016-05-18,8,False
2016-05-19,9,False
2016-05-20,8,False
2016-05-21,8,False
2016-05-22,8,False
2016-05-23,7,False
2016-05-24,8,False
2016-05-25,8,False
2016-05-26,9,False
2016-05-27,8,False
2016-05-28,8,False
2016-05-29,8,False
2016-05-30,8,False
2016-05-31,8,False
2016-06-01,8,False
2016-06-02,8,False
2016-06-03,8,False
2016-06-04,8,False
2016-06-05,8,False
2016-06-06,8,False
2016-06-07,8,False
2016-06-08,8,False
2016-06-09,9,False
2016-06-10,10,False
2016-06-11,8,False
2016-06-12,8,False
2016-06-13,7,False
2016-06-14,7,False
2016-06-15,7,False
2016-06-16,7,False
2016-06-17,7,False
2016-06-18,7,False
2016-06-19,8,False
2016-06-20,8,False
2016-06-21,8,False
2016-06-22,10,False
2016-06-23,9,False
2016-06-24,8,False
2016-06-25,7,False
2016-06-26,7,False
2016-06-27,7,False
2016-06-28,7,False
2016-06-29,8,False
2016-06-30,9,False
2016-07-01,19,False
2016-07-02,13,False
2016-07-03,10,False
2016-07-04,9,False
2016-07-05,9,False
2016-07-06,9,False
2016-07-07,8,False
2016-07-08,7,False
2016-07-09,8,False
2016-07-10,9,False
2016-07-11,9,False
2016-07-12,8,False
2016-07-13,9,False
2016-07-14,9,False
2016-07-15,7,False
2016-07-16,7,False
2016-07-17,7,False
2016-07-18,7,False
2016-07-19,7,False
2016-07-20,8,False
2016-07-21,11,False
2016-07-22,8,False
2016-07-23,8,False
2016-07-24,8,False
2016-07-25,7,False
2016-07-26,8,False
2016-07-27,8,False
2016-07-28,8,False
2016-07-29,8,False
2016-07-30,8,False
2016-07-31,8,False
2016-08-01,8,False
2016-08-02,8,False
2016-08-03,8,False
2016-08-04,8,False
2016-08-05,7,False
