date,value
2015-12-26,2.3768751610395324
2015-12-27,2.3880496583684403
2015-12-28,2.3880496583684403
2015-12-29,2.3880496583684403
2015-12-30,2.3880496583684403
2015-12-31,30.440596368702966
2016-01-01,35.77606662260185
2016-01-02,62.87786129488148
2016-01-03,2.3880496583684403
2016-01-04,2.3880496583684403
2016-01-05,2.3880496583684403
2016-01-06,27.89036484958164
2016-01-07,2.3880496583684403
2016-01-08,2.3880496583684403
2016-01-09,2.3880496583684403
2016-01-10,2.3880496583684403
2016-01-11,52.21272876259994
2016-01-12,2.3880496583684403
2016-01-13,54.69594290233414
2016-01-14,2.3880496583684403
2016-01-15,108.02160556374184
2016-01-16,2.3880496583684403
2016-01-17,2.3880496583684403
2016-01-18,2.3880496583684403
2016-01-19,26.615249090020985
2016-01-20,29.098463229755172
2016-01-21,29.098463229755172
2016-01-22,27.89036484958164
2016-01-23,2.3880496583684403
2016-01-24,2.3880496583684403
2016-01-25,2.3880496583684403
2016-01-26,26.615249090020985
2016-01-27,76.43992819425247
2016-01-28,29.098463229755172
2016-01-29,29.098463229755172
2016-01-30,2.3880496583684403
2016-01-31,32.437264926178514
2016-02-01,2.3880496583684403
2016-02-02,77.81020843517886
2016-02-03,26.615249090020985
2016-02-04,2.3880496583684403
2016-02-05,55.71371231977614
2016-02-06,2.3880496583684403
2016-02-07,32.437264926178514
2016-02-08,2.3880496583684403
2016-02-09,2.3880496583684403
2016-02-10,2.3880496583684403
2016-02-11,52.21272876259994
2016-02-12,27.89036484958164
2016-02-13,31.32433102737073
2016-02-14,2.3880496583684403
2016-02-15,2.3880496583684403
2016-02-16,52.21272876259994
2016-02-17,26.615249090020985
2016-02-18,100.76229210727078
2016-02-19,2.3880496583684403
2016-02-20,2.3880496583684403
2016-02-21,2.3880496583684403
2016-02-22,52.21272876259994
2016-02-23,52.21272876259994
2016-02-24,2.3880496583684403
2016-02-25,26.615249090020985
2016-02-26,2.3880496583684403
2016-02-27,2.3880496583684403
2016-02-28,2.3880496583684403
2016-02-29,2.3880496583684403
2016-03-01,27.98552933094739
2016-03-02,2.3880496583684403
2016-03-03,2.3880496583684403
2016-03-04,78.8279778526209
2016-03-05,59.37687773770525
2016-03-06,2.3880496583684403
2016-03-07,52.21272876259994
2016-03-08,26.615249090020985
2016-03-09,2.3880496583684403
2016-03-10,26.615249090020985
2016-03-11,54.60077842096837
2016-03-12,30.440596368702966
2016-03-13,30.440596368702966
2016-03-14,129.0051677803368
2016-03-15,2.3880496583684403
2016-03-16,2.3880496583684403
2016-03-17,26.615249090020985
2016-03-18,81.21602751098936
2016-03-19,32.437264926178514
2016-03-20,2.3880496583684403
2016-03-21,2.3880496583684403
2016-03-22,2.3880496583684403
2016-03-23,54.60077842096837
2016-03-24,2.3880496583684403
2016-03-25,2.3880496583684403
2016-03-26,2.3880496583684403
2016-03-27,2.3880496583684403
2016-03-28,2.3880496583684403
2016-03-29,27.98552933094739
2016-03-30,54.69594290233414
2016-03-31,52.21272876259994
2016-04-01,2.3880496583684403
2016-04-02,2.3880496583684403
2016-04-03,60.48981163651303
2016-04-04,2.3880496583684403
2016-04-05,77.81020843517886
2016-04-06,76.43992819425247
2016-04-07,26.615249090020985
2016-04-08,27.89036484958164
2016-04-09,2.3880496583684403
2016-04-10,2.3880496583684403
2016-04-11,76.43992819425247
2016-04-12,49.567332762112855
2016-04-13,2.3880496583684403
2016-04-14,27.98552933094739
2016-04-15,2.3880496583684403
2016-04-16,2.3880496583684403
2016-04-17,2.3880496583684403
2016-04-18,2.3880496583684403
2016-04-19,2.3880496583684403
2016-04-20,76.43992819425247
2016-04-21,2.3880496583684403
2016-04-22,80.10309361218158
2016-04-23,2.3880496583684403
2016-04-24,2.3880496583684403
2016-04-25,26.615249090020985
2016-04-26,26.615249090020985
2016-04-27,2.3880496583684403
2016-04-28,78.92314233398666
2016-04-29,53.39268004079485
2016-04-30,61.602745535320814
2016-05-01,2.3880496583684403
2016-05-02,29.098463229755172
2016-05-03,27.98552933094739
2016-05-04,2.3880496583684403
2016-05-05,55.646694940389025
2016-05-06,57.87256273800458
2016-05-07,2.2258677976155608
2016-05-08,2.2258677976155608
2016-05-09,106.84165428554691
2016-05-10,53.420827142773454
2016-05-11,2.2258677976155608
2016-05-12,2.2258677976155608
2016-05-13,2.2258677976155608
2016-05-14,2.2258677976155608
2016-05-15,2.2258677976155608
2016-05-16,2.2258677976155608
2016-05-17,53.420827142773454
2016-05-18,53.420827142773454
2016-05-19,2.2258677976155608
2016-05-20,55.646694940389025
2016-05-21,2.2258677976155608
2016-05-22,2.2258677976155608
2016-05-23,155.81074583308924
2016-05-24,2.2258677976155608
2016-05-25,55.646694940389025
2016-05-26,2.2258677976155608
2016-05-27,224.81264755917164
2016-05-28,2.2258677976155608
2016-05-29,2.2258677976155608
2016-05-30,162.4883492259359
2016-05-31,2.2258677976155608
2016-06-01,106.84165428554691
2016-06-02,160.26248142832037
2016-06-03,111.29338988077805
2016-06-04,64.55016613085127
2016-06-05,2.2258677976155608
2016-06-06,2.2258677976155608
2016-06-07,55.646694940389025
2016-06-08,55.646694940389025
2016-06-09,2.2258677976155608
2016-06-10,2.2258677976155608
2016-06-11,2.2258677976155608
2016-06-12,2.2258677976155608
2016-06-13,2.2258677976155608
2016-06-14,155.81074583308924
2016-06-15,106.84165428554691
2016-06-16,53.420827142773454
2016-06-17,57.87256273800458
2016-06-18,2.2258677976155608
2016-06-19,2.2258677976155608
2016-06-20,2.2258677976155608
2016-06-21,2.2258677976155608
2016-06-22,2.2258677976155608
