date,Fiserv,isPartial
2015-12-08,80,False
2015-12-09,42,False
2015-12-10,88,False
2015-12-11,44,False
2015-12-12,17,False
2015-12-13,10,False
2015-12-14,44,False
2015-12-15,52,False
2015-12-16,46,False
2015-12-17,18,False
2015-12-18,40,False
2015-12-19,31,False
2015-12-20,14,False
2015-12-21,60,False
2015-12-22,45,False
2015-12-23,35,False
2015-12-24,29,False
2015-12-25,8,False
2015-12-26,10,False
2015-12-27,14,False
2015-12-28,46,False
2015-12-29,28,False
2015-12-30,59,False
2015-12-31,27,False
2016-01-01,11,False
2016-01-02,21,False
2016-01-03,14,False
2016-01-04,24,False
2016-01-05,27,False
2016-01-06,48,False
2016-01-07,85,False
2016-01-08,31,False
2016-01-09,20,False
2016-01-10,20,False
2016-01-11,37,False
2016-01-12,73,False
2016-01-13,54,False
2016-01-14,73,False
2016-01-15,43,False
2016-01-16,24,False
2016-01-17,23,False
2016-01-18,44,False
2016-01-19,47,False
2016-01-20,38,False
2016-01-21,88,False
2016-01-22,52,False
2016-01-23,20,False
2016-01-24,7,False
2016-01-25,55,False
2016-01-26,29,False
2016-01-27,92,False
2016-01-28,66,False
2016-01-29,61,False
2016-01-30,17,False
2016-01-31,23,False
2016-02-01,38,False
2016-02-02,84,False
2016-02-03,53,False
2016-02-04,66,False
2016-02-05,87,False
2016-02-06,38,False
2016-02-07,27,False
2016-02-08,42,False
2016-02-09,81,False
2016-02-10,62,False
2016-02-11,53,False
2016-02-12,55,False
2016-02-13,17,False
2016-02-14,23,False
2016-02-15,59,False
2016-02-16,58,False
2016-02-17,76,False
2016-02-18,68,False
2016-02-19,33,False
2016-02-20,17,False
2016-02-21,13,False
2016-02-22,57,False
2016-02-23,66,False
2016-02-24,69,False
2016-02-25,44,False
2016-02-26,45,False
2016-02-27,40,False
2016-02-28,26,False
2016-02-29,45,False
2016-03-01,56,False
2016-03-02,52,False
2016-03-03,47,False
2016-03-04,60,False
2016-03-05,16,False
2016-03-06,26,False
2016-03-07,81,False
2016-03-08,72,False
2016-03-09,61,False
2016-03-10,59,False
2016-03-11,46,False
2016-03-12,20,False
2016-03-13,29,False
2016-03-14,35,False
2016-03-15,75,False
2016-03-16,46,False
2016-03-17,42,False
2016-03-18,71,False
2016-03-19,23,False
2016-03-20,7,False
2016-03-21,67,False
2016-03-22,44,False
2016-03-23,57,False
2016-03-24,65,False
2016-03-25,49,False
2016-03-26,28,False
2016-03-27,11,False
2016-03-28,46,False
2016-03-29,76,False
2016-03-30,52,False
2016-03-31,58,False
2016-04-01,70,False
2016-04-02,27,False
2016-04-03,20,False
2016-04-04,64,False
2016-04-05,49,False
2016-04-06,73,False
2016-04-07,30,False
2016-04-08,40,False
2016-04-09,17,False
2016-04-10,20,False
2016-04-11,61,False
2016-04-12,38,False
2016-04-13,47,False
2016-04-14,65,False
2016-04-15,65,False
2016-04-16,21,False
2016-04-17,20,False
2016-04-18,56,False
2016-04-19,61,False
2016-04-20,62,False
2016-04-21,48,False
2016-04-22,46,False
2016-04-23,20,False
2016-04-24,10,False
2016-04-25,60,False
2016-04-26,46,False
2016-04-27,81,False
2016-04-28,60,False
2016-04-29,56,False
2016-04-30,14,False
2016-05-01,10,False
2016-05-02,59,False
2016-05-03,58,False
2016-05-04,89,False
