date,Fiserv,isPartial
2016-12-29,66,False
2016-12-30,46,False
2016-12-31,21,False
2017-01-01,30,False
2017-01-02,20,False
2017-01-03,48,False
2017-01-04,50,False
2017-01-05,64,False
2017-01-06,52,False
2017-01-07,34,False
2017-01-08,13,False
2017-01-09,63,False
2017-01-10,66,False
2017-01-11,93,False
2017-01-12,67,False
2017-01-13,48,False
2017-01-14,42,False
2017-01-15,20,False
2017-01-16,53,False
2017-01-17,71,False
2017-01-18,100,False
2017-01-19,58,False
2017-01-20,63,False
2017-01-21,28,False
2017-01-22,39,False
2017-01-23,100,False
2017-01-24,67,False
2017-01-25,74,False
2017-01-26,80,False
2017-01-27,71,False
2017-01-28,29,False
2017-01-29,22,False
2017-01-30,56,False
2017-01-31,50,False
2017-02-01,81,False
2017-02-02,89,False
2017-02-03,83,False
2017-02-04,30,False
2017-02-05,18,False
2017-02-06,59,False
2017-02-07,94,False
2017-02-08,84,False
2017-02-09,64,False
2017-02-10,91,False
2017-02-11,26,False
2017-02-12,26,False
2017-02-13,65,False
2017-02-14,53,False
2017-02-15,89,False
2017-02-16,92,False
2017-02-17,49,False
2017-02-18,34,False
2017-02-19,34,False
2017-02-20,44,False
2017-02-21,39,False
2017-02-22,70,False
2017-02-23,88,False
2017-02-24,64,False
2017-02-25,32,False
2017-02-26,24,False
2017-02-27,63,False
2017-02-28,66,False
2017-03-01,59,False
2017-03-02,73,False
2017-03-03,72,False
2017-03-04,34,False
2017-03-05,45,False
2017-03-06,60,False
2017-03-07,56,False
2017-03-08,71,False
2017-03-09,58,False
2017-03-10,65,False
2017-03-11,20,False
2017-03-12,9,False
2017-03-13,60,False
2017-03-14,74,False
2017-03-15,56,False
2017-03-16,82,False
2017-03-17,74,False
2017-03-18,28,False
2017-03-19,27,False
2017-03-20,73,False
2017-03-21,75,False
2017-03-22,75,False
2017-03-23,71,False
2017-03-24,62,False
2017-03-25,21,False
2017-03-26,31,False
2017-03-27,54,False
2017-03-28,63,False
2017-03-29,90,False
2017-03-30,71,False
2017-03-31,62,False
2017-04-01,43,False
2017-04-02,32,False
2017-04-03,61,False
2017-04-04,82,False
2017-04-05,61,False
2017-04-06,85,False
2017-04-07,63,False
2017-04-08,28,False
2017-04-09,19,False
2017-04-10,55,False
2017-04-11,72,False
2017-04-12,89,False
2017-04-13,76,False
2017-04-14,44,False
2017-04-15,29,False
2017-04-16,31,False
2017-04-17,71,False
2017-04-18,85,False
2017-04-19,70,False
2017-04-20,73,False
2017-04-21,62,False
2017-04-22,26,False
2017-04-23,23,False
2017-04-24,75,False
2017-04-25,69,False
2017-04-26,65,False
2017-04-27,60,False
2017-04-28,51,False
2017-04-29,32,False
2017-04-30,19,False
2017-05-01,76,False
2017-05-02,82,False
2017-05-03,66,False
2017-05-04,69,False
2017-05-05,77,False
2017-05-06,42,False
2017-05-07,28,False
2017-05-08,67,False
2017-05-09,67,False
2017-05-10,59,False
2017-05-11,79,False
2017-05-12,57,False
2017-05-13,34,False
2017-05-14,17,False
2017-05-15,57,False
2017-05-16,53,False
2017-05-17,41,False
2017-05-18,64,False
2017-05-19,43,False
2017-05-20,30,False
2017-05-21,24,False
2017-05-22,85,False
2017-05-23,61,False
2017-05-24,79,False
2017-05-25,81,False
2017-05-26,77,False
2017-05-27,23,False
2017-05-28,10,False
2017-05-29,43,False
