date,Fiserv,isPartial
2017-08-16,75,False
2017-08-17,79,False
2017-08-18,38,False
2017-08-19,7,False
2017-08-20,17,False
2017-08-21,89,False
2017-08-22,54,False
2017-08-23,81,False
2017-08-24,67,False
2017-08-25,25,False
2017-08-26,11,False
2017-08-27,21,False
2017-08-28,36,False
2017-08-29,86,False
2017-08-30,79,False
2017-08-31,42,False
2017-09-01,64,False
2017-09-02,18,False
2017-09-03,25,False
2017-09-04,28,False
2017-09-05,58,False
2017-09-06,50,False
2017-09-07,60,False
2017-09-08,49,False
2017-09-09,17,False
2017-09-10,20,False
2017-09-11,59,False
2017-09-12,67,False
2017-09-13,70,False
2017-09-14,80,False
2017-09-15,71,False
2017-09-16,10,False
2017-09-17,40,False
2017-09-18,32,False
2017-09-19,49,False
2017-09-20,76,False
2017-09-21,62,False
2017-09-22,46,False
2017-09-23,27,False
2017-09-24,0,False
2017-09-25,73,False
2017-09-26,79,False
2017-09-27,78,False
2017-09-28,56,False
2017-09-29,53,False
2017-09-30,21,False
2017-10-01,10,False
2017-10-02,58,False
2017-10-03,96,False
2017-10-04,47,False
2017-10-05,65,False
2017-10-06,52,False
