date,Fiserv,isPartial
2011-05-11,51,False
2011-05-12,60,False
2011-05-13,49,False
2011-05-14,5,False
2011-05-15,52,False
2011-05-16,70,False
2011-05-17,76,False
2011-05-18,63,False
2011-05-19,66,False
2011-05-20,63,False
2011-05-21,22,False
2011-05-22,21,False
2011-05-23,71,False
2011-05-24,75,False
2011-05-25,55,False
2011-05-26,47,False
2011-05-27,58,False
2011-05-28,22,False
2011-05-29,33,False
2011-05-30,40,False
2011-05-31,30,False
2011-06-01,89,False
2011-06-02,67,False
2011-06-03,41,False
2011-06-04,28,False
2011-06-05,32,False
2011-06-06,59,False
2011-06-07,75,False
2011-06-08,42,False
2011-06-09,51,False
2011-06-10,53,False
2011-06-11,27,False
2011-06-12,22,False
2011-06-13,47,False
2011-06-14,83,False
2011-06-15,67,False
2011-06-16,51,False
2011-06-17,63,False
2011-06-18,27,False
2011-06-19,5,False
2011-06-20,62,False
2011-06-21,54,False
2011-06-22,89,False
2011-06-23,71,False
2011-06-24,55,False
2011-06-25,27,False
2011-06-26,11,False
2011-06-27,47,False
2011-06-28,55,False
2011-06-29,77,False
2011-06-30,86,False
2011-07-01,31,False
2011-07-02,28,False
2011-07-03,22,False
2011-07-04,36,False
2011-07-05,60,False
2011-07-06,73,False
2011-07-07,69,False
2011-07-08,68,False
2011-07-09,22,False
2011-07-10,11,False
2011-07-11,51,False
2011-07-12,80,False
2011-07-13,59,False
2011-07-14,75,False
2011-07-15,51,False
2011-07-16,45,False
2011-07-17,11,False
2011-07-18,56,False
2011-07-19,97,False
2011-07-20,56,False
2011-07-21,57,False
2011-07-22,86,False
2011-07-23,27,False
2011-07-24,16,False
2011-07-25,59,False
2011-07-26,75,False
2011-07-27,60,False
2011-07-28,43,False
2011-07-29,36,False
2011-07-30,49,False
2011-07-31,44,False
2011-08-01,56,False
2011-08-02,60,False
2011-08-03,39,False
2011-08-04,60,False
2011-08-05,45,False
2011-08-06,16,False
2011-08-07,10,False
2011-08-08,49,False
2011-08-09,70,False
2011-08-10,62,False
2011-08-11,67,False
2011-08-12,53,False
2011-08-13,44,False
2011-08-14,16,False
2011-08-15,53,False
2011-08-16,72,False
2011-08-17,43,False
2011-08-18,62,False
2011-08-19,44,False
2011-08-20,21,False
2011-08-21,16,False
2011-08-22,87,False
2011-08-23,40,False
2011-08-24,74,False
2011-08-25,53,False
2011-08-26,69,False
2011-08-27,20,False
2011-08-28,15,False
2011-08-29,45,False
2011-08-30,53,False
2011-08-31,66,False
2011-09-01,42,False
2011-09-02,38,False
2011-09-03,15,False
2011-09-04,54,False
2011-09-05,12,False
2011-09-06,47,False
2011-09-07,64,False
2011-09-08,82,False
2011-09-09,46,False
2011-09-10,15,False
2011-09-11,14,False
2011-09-12,58,False
2011-09-13,58,False
2011-09-14,74,False
2011-09-15,87,False
2011-09-16,37,False
2011-09-17,24,False
2011-09-18,5,False
2011-09-19,50,False
2011-09-20,31,False
2011-09-21,93,False
2011-09-22,67,False
2011-09-23,45,False
2011-09-24,19,False
2011-09-25,34,False
2011-09-26,100,False
2011-09-27,61,False
2011-09-28,93,False
2011-09-29,59,False
2011-09-30,29,False
2011-10-01,20,False
2011-10-02,29,False
2011-10-03,78,False
2011-10-04,50,False
2011-10-05,61,False
2011-10-06,50,False
2011-10-07,72,False
2011-10-08,24,False
2011-10-09,14,False
2011-10-10,65,False
2011-10-11,47,False
2011-10-12,71,False
2011-10-13,62,False
2011-10-14,43,False
2011-10-15,28,False
2011-10-16,27,False
2011-10-17,49,False
2011-10-18,56,False
2011-10-19,41,False
2011-10-20,50,False
2011-10-21,36,False
2011-10-22,24,False
2011-10-23,27,False
2011-10-24,59,False
2011-10-25,67,False
2011-10-26,57,False
2011-10-27,72,False
2011-10-28,44,False
2011-10-29,14,False
2011-10-30,28,False
2011-10-31,47,False
2011-11-01,27,False
2011-11-02,75,False
2011-11-03,45,False
2011-11-04,51,False
2011-11-05,28,False
2011-11-06,13,False
2011-11-07,41,False
2011-11-08,71,False
2011-11-09,60,False
2011-11-10,61,False
2011-11-11,75,False
2011-11-12,18,False
2011-11-13,13,False
2011-11-14,59,False
2011-11-15,63,False
2011-11-16,55,False
2011-11-17,45,False
2011-11-18,52,False
2011-11-19,45,False
2011-11-20,13,False
2011-11-21,22,False
2011-11-22,40,False
2011-11-23,30,False
2011-11-24,20,False
2011-11-25,20,False
2011-11-26,9,False
2011-11-27,18,False
2011-11-28,65,False
2011-11-29,43,False
2011-11-30,69,False
2011-12-01,51,False
2011-12-02,54,False
2011-12-03,14,False
2011-12-04,31,False
2011-12-05,51,False
2011-12-06,44,False
2011-12-07,59,False
2011-12-08,49,False
2011-12-09,78,False
2011-12-10,31,False
2011-12-11,13,False
2011-12-12,36,False
2011-12-13,62,False
2011-12-14,55,False
2011-12-15,71,False
2011-12-16,43,False
2011-12-17,14,False
2011-12-18,18,False
2011-12-19,22,False
2011-12-20,42,False
2011-12-21,50,False
2011-12-22,44,False
2011-12-23,51,False
2011-12-24,20,False
2011-12-25,11,False
2011-12-26,17,False
2011-12-27,44,False
2011-12-28,39,False
2011-12-29,32,False
2011-12-30,51,False
2011-12-31,10,False
2012-01-01,10,False
2012-01-02,20,False
2012-01-03,80,False
2012-01-04,62,False
2012-01-05,96,False
2012-01-06,65,False
2012-01-07,13,False
2012-01-08,17,False
2012-01-09,28,False
2012-01-10,66,False
2012-01-11,59,False
2012-01-12,43,False
2012-01-13,69,False
2012-01-14,21,False
2012-01-15,13,False
2012-01-16,48,False
2012-01-17,52,False
2012-01-18,97,False
2012-01-19,83,False
2012-01-20,43,False
2012-01-21,25,False
2012-01-22,8,False
2012-01-23,87,False
2012-01-24,86,False
2012-01-25,55,False
2012-01-26,71,False
