date,Fiserv,isPartial
2012-01-26,73,False
2012-01-27,47,False
2012-01-28,23,False
2012-01-29,27,False
2012-01-30,67,False
2012-01-31,66,False
2012-02-01,64,False
2012-02-02,57,False
2012-02-03,62,False
2012-02-04,41,False
2012-02-05,35,False
2012-02-06,59,False
2012-02-07,44,False
2012-02-08,44,False
2012-02-09,56,False
2012-02-10,70,False
2012-02-11,18,False
2012-02-12,9,False
2012-02-13,51,False
2012-02-14,55,False
2012-02-15,64,False
2012-02-16,53,False
2012-02-17,62,False
2012-02-18,23,False
2012-02-19,41,False
2012-02-20,42,False
2012-02-21,30,False
2012-02-22,71,False
2012-02-23,52,False
2012-02-24,58,False
2012-02-25,36,False
2012-02-26,22,False
2012-02-27,47,False
2012-02-28,72,False
2012-02-29,84,False
2012-03-01,62,False
2012-03-02,72,False
2012-03-03,14,False
2012-03-04,27,False
2012-03-05,42,False
2012-03-06,66,False
2012-03-07,55,False
2012-03-08,53,False
2012-03-09,43,False
2012-03-10,36,False
2012-03-11,4,False
2012-03-12,62,False
2012-03-13,59,False
2012-03-14,78,False
2012-03-15,45,False
2012-03-16,54,False
2012-03-17,13,False
2012-03-18,22,False
2012-03-19,74,False
2012-03-20,59,False
2012-03-21,44,False
2012-03-22,53,False
2012-03-23,51,False
2012-03-24,41,False
2012-03-25,40,False
2012-03-26,94,False
2012-03-27,59,False
2012-03-28,37,False
2012-03-29,60,False
2012-03-30,56,False
2012-03-31,40,False
2012-04-01,18,False
2012-04-02,93,False
2012-04-03,48,False
2012-04-04,55,False
2012-04-05,54,False
2012-04-06,34,False
2012-04-07,24,False
2012-04-08,14,False
2012-04-09,57,False
2012-04-10,97,False
2012-04-11,54,False
2012-04-12,75,False
2012-04-13,50,False
2012-04-14,44,False
2012-04-15,26,False
2012-04-16,70,False
2012-04-17,76,False
2012-04-18,58,False
2012-04-19,48,False
2012-04-20,50,False
2012-04-21,22,False
2012-04-22,30,False
2012-04-23,32,False
2012-04-24,40,False
2012-04-25,73,False
2012-04-26,52,False
2012-04-27,39,False
2012-04-28,0,False
2012-04-29,40,False
2012-04-30,62,False
2012-05-01,84,False
2012-05-02,54,False
2012-05-03,93,False
2012-05-04,35,False
2012-05-05,13,False
2012-05-06,48,False
2012-05-07,43,False
2012-05-08,97,False
2012-05-09,72,False
2012-05-10,77,False
2012-05-11,46,False
2012-05-12,27,False
2012-05-13,32,False
2012-05-14,50,False
2012-05-15,79,False
2012-05-16,94,False
2012-05-17,53,False
2012-05-18,31,False
2012-05-19,28,False
2012-05-20,22,False
2012-05-21,57,False
2012-05-22,54,False
2012-05-23,62,False
2012-05-24,78,False
2012-05-25,31,False
2012-05-26,23,False
2012-05-27,32,False
2012-05-28,34,False
2012-05-29,74,False
2012-05-30,68,False
2012-05-31,40,False
2012-06-01,83,False
2012-06-02,36,False
2012-06-03,27,False
2012-06-04,72,False
2012-06-05,97,False
2012-06-06,68,False
2012-06-07,44,False
2012-06-08,53,False
2012-06-09,45,False
2012-06-10,13,False
2012-06-11,54,False
2012-06-12,49,False
2012-06-13,47,False
2012-06-14,51,False
2012-06-15,49,False
2012-06-16,23,False
2012-06-17,13,False
2012-06-18,46,False
2012-06-19,65,False
2012-06-20,91,False
2012-06-21,66,False
2012-06-22,34,False
2012-06-23,18,False
2012-06-24,13,False
2012-06-25,47,False
2012-06-26,46,False
2012-06-27,51,False
2012-06-28,77,False
2012-06-29,51,False
2012-06-30,9,False
2012-07-01,31,False
2012-07-02,66,False
2012-07-03,76,False
2012-07-04,53,False
2012-07-05,72,False
2012-07-06,50,False
2012-07-07,14,False
2012-07-08,18,False
2012-07-09,66,False
2012-07-10,68,False
2012-07-11,48,False
2012-07-12,41,False
2012-07-13,46,False
2012-07-14,14,False
2012-07-15,32,False
2012-07-16,58,False
2012-07-17,47,False
2012-07-18,29,False
2012-07-19,63,False
2012-07-20,27,False
2012-07-21,19,False
2012-07-22,23,False
2012-07-23,67,False
2012-07-24,89,False
2012-07-25,78,False
2012-07-26,82,False
2012-07-27,31,False
2012-07-28,23,False
2012-07-29,14,False
2012-07-30,55,False
2012-07-31,66,False
2012-08-01,44,False
2012-08-02,100,False
2012-08-03,46,False
2012-08-04,27,False
2012-08-05,18,False
2012-08-06,51,False
2012-08-07,81,False
2012-08-08,44,False
2012-08-09,56,False
2012-08-10,86,False
2012-08-11,27,False
2012-08-12,23,False
2012-08-13,70,False
2012-08-14,56,False
2012-08-15,69,False
2012-08-16,56,False
2012-08-17,71,False
2012-08-18,32,False
2012-08-19,9,False
2012-08-20,45,False
2012-08-21,51,False
2012-08-22,62,False
2012-08-23,59,False
2012-08-24,61,False
2012-08-25,18,False
2012-08-26,13,False
2012-08-27,53,False
2012-08-28,61,False
2012-08-29,71,False
2012-08-30,62,False
2012-08-31,49,False
2012-09-01,22,False
2012-09-02,13,False
2012-09-03,44,False
2012-09-04,35,False
2012-09-05,88,False
2012-09-06,40,False
2012-09-07,53,False
2012-09-08,35,False
2012-09-09,13,False
2012-09-10,45,False
2012-09-11,65,False
2012-09-12,52,False
2012-09-13,42,False
2012-09-14,44,False
2012-09-15,26,False
2012-09-16,21,False
2012-09-17,60,False
2012-09-18,49,False
2012-09-19,59,False
2012-09-20,70,False
2012-09-21,66,False
2012-09-22,38,False
2012-09-23,21,False
2012-09-24,34,False
2012-09-25,76,False
2012-09-26,65,False
2012-09-27,70,False
2012-09-28,77,False
2012-09-29,13,False
2012-09-30,29,False
2012-10-01,17,False
2012-10-02,65,False
2012-10-03,45,False
2012-10-04,61,False
2012-10-05,49,False
2012-10-06,16,False
2012-10-07,20,False
2012-10-08,50,False
2012-10-09,23,False
2012-10-10,44,False
2012-10-11,47,False
2012-10-12,49,False
