date,Fiserv,isPartial
2014-12-01,44,False
2014-12-02,75,False
2014-12-03,54,False
2014-12-04,68,False
2014-12-05,59,False
2014-12-06,10,False
2014-12-07,13,False
2014-12-08,52,False
2014-12-09,53,False
2014-12-10,68,False
2014-12-11,40,False
2014-12-12,33,False
2014-12-13,21,False
2014-12-14,20,False
2014-12-15,55,False
2014-12-16,54,False
2014-12-17,50,False
2014-12-18,45,False
2014-12-19,63,False
2014-12-20,7,False
2014-12-21,31,False
2014-12-22,39,False
2014-12-23,35,False
2014-12-24,21,False
2014-12-25,11,False
2014-12-26,14,False
2014-12-27,24,False
2014-12-28,10,False
2014-12-29,36,False
2014-12-30,43,False
2014-12-31,28,False
2015-01-01,22,False
2015-01-02,22,False
2015-01-03,13,False
2015-01-04,13,False
2015-01-05,51,False
2015-01-06,40,False
2015-01-07,47,False
2015-01-08,65,False
2015-01-09,49,False
2015-01-10,26,False
2015-01-11,16,False
2015-01-12,35,False
2015-01-13,59,False
2015-01-14,71,False
2015-01-15,63,False
2015-01-16,59,False
2015-01-17,16,False
2015-01-18,22,False
2015-01-19,43,False
2015-01-20,51,False
2015-01-21,51,False
2015-01-22,41,False
2015-01-23,45,False
2015-01-24,29,False
2015-01-25,22,False
2015-01-26,40,False
2015-01-27,43,False
2015-01-28,57,False
2015-01-29,68,False
2015-01-30,58,False
2015-01-31,35,False
2015-02-01,15,False
2015-02-02,48,False
2015-02-03,50,False
2015-02-04,48,False
2015-02-05,54,False
2015-02-06,53,False
2015-02-07,13,False
2015-02-08,31,False
2015-02-09,73,False
2015-02-10,43,False
2015-02-11,43,False
2015-02-12,35,False
2015-02-13,39,False
2015-02-14,16,False
2015-02-15,22,False
2015-02-16,20,False
2015-02-17,53,False
2015-02-18,44,False
2015-02-19,57,False
2015-02-20,45,False
2015-02-21,31,False
2015-02-22,19,False
2015-02-23,40,False
2015-02-24,69,False
2015-02-25,58,False
2015-02-26,54,False
2015-02-27,53,False
2015-02-28,34,False
2015-03-01,15,False
2015-03-02,29,False
2015-03-03,34,False
2015-03-04,40,False
2015-03-05,54,False
2015-03-06,14,False
2015-03-07,16,False
2015-03-08,22,False
2015-03-09,32,False
2015-03-10,69,False
2015-03-11,40,False
2015-03-12,25,False
2015-03-13,53,False
2015-03-14,28,False
2015-03-15,18,False
2015-03-16,40,False
2015-03-17,74,False
2015-03-18,62,False
2015-03-19,24,False
2015-03-20,41,False
2015-03-21,35,False
2015-03-22,12,False
2015-03-23,16,False
2015-03-24,53,False
2015-03-25,74,False
2015-03-26,81,False
2015-03-27,70,False
2015-03-28,13,False
2015-03-29,32,False
2015-03-30,45,False
2015-03-31,70,False
2015-04-01,57,False
2015-04-02,34,False
2015-04-03,36,False
2015-04-04,23,False
2015-04-05,20,False
2015-04-06,60,False
2015-04-07,37,False
2015-04-08,72,False
2015-04-09,46,False
2015-04-10,25,False
2015-04-11,16,False
2015-04-12,28,False
2015-04-13,43,False
2015-04-14,61,False
2015-04-15,43,False
2015-04-16,43,False
2015-04-17,73,False
2015-04-18,16,False
2015-04-19,13,False
2015-04-20,40,False
2015-04-21,51,False
2015-04-22,32,False
2015-04-23,71,False
2015-04-24,45,False
2015-04-25,22,False
2015-04-26,25,False
2015-04-27,53,False
2015-04-28,50,False
2015-04-29,49,False
2015-04-30,66,False
2015-05-01,37,False
2015-05-02,19,False
2015-05-03,19,False
2015-05-04,37,False
2015-05-05,48,False
2015-05-06,42,False
2015-05-07,54,False
2015-05-08,74,False
2015-05-09,13,False
2015-05-10,13,False
2015-05-11,94,False
2015-05-12,53,False
2015-05-13,81,False
2015-05-14,43,False
