date,Mondelez,isPartial
2013-06-29,20,False
2013-06-30,25,False
2013-07-01,56,False
2013-07-02,71,False
2013-07-03,54,False
2013-07-04,56,False
2013-07-05,43,False
2013-07-06,17,False
2013-07-07,20,False
2013-07-08,53,False
2013-07-09,64,False
2013-07-10,49,False
2013-07-11,46,False
2013-07-12,47,False
2013-07-13,19,False
2013-07-14,26,False
2013-07-15,71,False
2013-07-16,63,False
2013-07-17,94,False
2013-07-18,88,False
2013-07-19,70,False
2013-07-20,17,False
2013-07-21,23,False
2013-07-22,69,False
2013-07-23,70,False
2013-07-24,67,False
2013-07-25,56,False
2013-07-26,56,False
2013-07-27,17,False
2013-07-28,32,False
2013-07-29,64,False
2013-07-30,62,False
2013-07-31,57,False
2013-08-01,48,False
2013-08-02,40,False
2013-08-03,21,False
2013-08-04,23,False
2013-08-05,57,False
2013-08-06,56,False
2013-08-07,69,False
2013-08-08,64,False
2013-08-09,41,False
2013-08-10,28,False
2013-08-11,25,False
2013-08-12,56,False
2013-08-13,58,False
2013-08-14,50,False
2013-08-15,52,False
2013-08-16,42,False
2013-08-17,28,False
2013-08-18,26,False
2013-08-19,47,False
2013-08-20,60,False
2013-08-21,54,False
2013-08-22,54,False
2013-08-23,45,False
2013-08-24,29,False
2013-08-25,25,False
2013-08-26,53,False
2013-08-27,61,False
2013-08-28,59,False
2013-08-29,52,False
2013-08-30,46,False
2013-08-31,21,False
2013-09-01,35,False
2013-09-02,45,False
2013-09-03,64,False
2013-09-04,69,False
2013-09-05,68,False
2013-09-06,44,False
2013-09-07,31,False
2013-09-08,23,False
2013-09-09,68,False
2013-09-10,67,False
2013-09-11,58,False
2013-09-12,72,False
2013-09-13,52,False
2013-09-14,30,False
2013-09-15,40,False
2013-09-16,64,False
2013-09-17,73,False
2013-09-18,71,False
2013-09-19,65,False
2013-09-20,58,False
2013-09-21,22,False
2013-09-22,36,False
2013-09-23,59,False
2013-09-24,64,False
2013-09-25,66,False
2013-09-26,53,False
2013-09-27,48,False
2013-09-28,25,False
2013-09-29,34,False
2013-09-30,70,False
2013-10-01,65,False
2013-10-02,72,False
2013-10-03,55,False
2013-10-04,52,False
2013-10-05,35,False
2013-10-06,29,False
2013-10-07,81,False
2013-10-08,61,False
2013-10-09,77,False
2013-10-10,60,False
2013-10-11,50,False
2013-10-12,34,False
2013-10-13,33,False
2013-10-14,57,False
2013-10-15,62,False
2013-10-16,67,False
2013-10-17,65,False
2013-10-18,73,False
2013-10-19,35,False
2013-10-20,43,False
2013-10-21,74,False
2013-10-22,74,False
2013-10-23,63,False
2013-10-24,67,False
2013-10-25,55,False
2013-10-26,38,False
2013-10-27,39,False
2013-10-28,57,False
2013-10-29,69,False
2013-10-30,85,False
2013-10-31,64,False
2013-11-01,58,False
2013-11-02,26,False
2013-11-03,34,False
2013-11-04,74,False
2013-11-05,76,False
2013-11-06,92,False
2013-11-07,74,False
2013-11-08,50,False
2013-11-09,31,False
2013-11-10,25,False
2013-11-11,72,False
2013-11-12,76,False
2013-11-13,100,False
2013-11-14,87,False
2013-11-15,64,False
2013-11-16,30,False
2013-11-17,36,False
2013-11-18,58,False
2013-11-19,71,False
2013-11-20,58,False
2013-11-21,64,False
2013-11-22,59,False
2013-11-23,31,False
2013-11-24,29,False
2013-11-25,70,False
2013-11-26,57,False
2013-11-27,61,False
2013-11-28,49,False
2013-11-29,53,False
2013-11-30,27,False
2013-12-01,32,False
2013-12-02,68,False
2013-12-03,55,False
2013-12-04,68,False
2013-12-05,68,False
2013-12-06,50,False
2013-12-07,33,False
2013-12-08,34,False
2013-12-09,65,False
2013-12-10,55,False
2013-12-11,64,False
2013-12-12,54,False
2013-12-13,52,False
2013-12-14,32,False
2013-12-15,26,False
2013-12-16,61,False
2013-12-17,58,False
2013-12-18,51,False
2013-12-19,57,False
2013-12-20,50,False
2013-12-21,24,False
2013-12-22,21,False
2013-12-23,36,False
2013-12-24,32,False
2013-12-25,25,False
2013-12-26,28,False
2013-12-27,34,False
2013-12-28,20,False
2013-12-29,22,False
2013-12-30,35,False
2013-12-31,27,False
2014-01-01,28,False
2014-01-02,36,False
2014-01-03,47,False
2014-01-04,29,False
2014-01-05,36,False
2014-01-06,66,False
2014-01-07,68,False
2014-01-08,54,False
2014-01-09,70,False
2014-01-10,55,False
2014-01-11,27,False
2014-01-12,30,False
2014-01-13,65,False
2014-01-14,55,False
2014-01-15,56,False
2014-01-16,71,False
2014-01-17,71,False
2014-01-18,34,False
2014-01-19,36,False
2014-01-20,73,False
2014-01-21,79,False
2014-01-22,67,False
2014-01-23,79,False
2014-01-24,65,False
2014-01-25,29,False
2014-01-26,28,False
2014-01-27,69,False
2014-01-28,66,False
2014-01-29,62,False
2014-01-30,80,False
2014-01-31,55,False
2014-02-01,34,False
2014-02-02,39,False
2014-02-03,70,False
2014-02-04,73,False
2014-02-05,69,False
2014-02-06,56,False
2014-02-07,72,False
2014-02-08,34,False
2014-02-09,31,False
2014-02-10,65,False
2014-02-11,74,False
2014-02-12,75,False
2014-02-13,71,False
2014-02-14,65,False
2014-02-15,35,False
2014-02-16,36,False
2014-02-17,59,False
2014-02-18,79,False
2014-02-19,80,False
2014-02-20,77,False
2014-02-21,61,False
2014-02-22,38,False
2014-02-23,29,False
2014-02-24,68,False
2014-02-25,66,False
2014-02-26,77,False
2014-02-27,61,False
2014-02-28,67,False
2014-03-01,30,False
2014-03-02,28,False
2014-03-03,58,False
2014-03-04,62,False
2014-03-05,76,False
2014-03-06,74,False
2014-03-07,64,False
2014-03-08,40,False
2014-03-09,36,False
2014-03-10,69,False
2014-03-11,67,False
2014-03-12,60,False
2014-03-13,73,False
