date,Mondelez,isPartial
2013-11-06,36,False
2013-11-07,39,False
2013-11-08,28,False
2013-11-09,20,False
2013-11-10,18,False
2013-11-11,32,False
2013-11-12,38,False
2013-11-13,54,False
2013-11-14,38,False
2013-11-15,28,False
2013-11-16,20,False
2013-11-17,14,False
2013-11-18,36,False
2013-11-19,34,False
2013-11-20,27,False
2013-11-21,32,False
2013-11-22,25,False
2013-11-23,16,False
2013-11-24,17,False
2013-11-25,36,False
2013-11-26,31,False
2013-11-27,24,False
2013-11-28,24,False
2013-11-29,26,False
2013-11-30,12,False
2013-12-01,16,False
2013-12-02,36,False
2013-12-03,28,False
2013-12-04,31,False
2013-12-05,35,False
2013-12-06,30,False
2013-12-07,17,False
2013-12-08,16,False
2013-12-09,33,False
2013-12-10,23,False
2013-12-11,33,False
2013-12-12,21,False
2013-12-13,29,False
2013-12-14,14,False
2013-12-15,13,False
2013-12-16,32,False
2013-12-17,30,False
2013-12-18,31,False
2013-12-19,27,False
2013-12-20,23,False
2013-12-21,13,False
2013-12-22,11,False
2013-12-23,21,False
2013-12-24,13,False
2013-12-25,14,False
2013-12-26,15,False
2013-12-27,14,False
2013-12-28,7,False
2013-12-29,15,False
2013-12-30,20,False
2013-12-31,12,False
2014-01-01,15,False
2014-01-02,21,False
2014-01-03,22,False
2014-01-04,12,False
2014-01-05,18,False
2014-01-06,30,False
2014-01-07,28,False
2014-01-08,35,False
2014-01-09,34,False
2014-01-10,26,False
2014-01-11,11,False
2014-01-12,16,False
2014-01-13,32,False
2014-01-14,29,False
2014-01-15,29,False
2014-01-16,32,False
2014-01-17,39,False
2014-01-18,21,False
2014-01-19,17,False
2014-01-20,37,False
2014-01-21,42,False
2014-01-22,39,False
2014-01-23,32,False
2014-01-24,25,False
2014-01-25,18,False
2014-01-26,15,False
2014-01-27,35,False
2014-01-28,31,False
2014-01-29,32,False
2014-01-30,25,False
2014-01-31,26,False
2014-02-01,10,False
2014-02-02,14,False
2014-02-03,38,False
2014-02-04,29,False
2014-02-05,35,False
2014-02-06,23,False
2014-02-07,40,False
2014-02-08,11,False
2014-02-09,11,False
2014-02-10,42,False
2014-02-11,41,False
2014-02-12,39,False
2014-02-13,28,False
2014-02-14,31,False
2014-02-15,20,False
2014-02-16,19,False
2014-02-17,29,False
2014-02-18,37,False
2014-02-19,42,False
2014-02-20,36,False
2014-02-21,21,False
2014-02-22,17,False
2014-02-23,15,False
2014-02-24,36,False
2014-02-25,36,False
2014-02-26,36,False
2014-02-27,30,False
2014-02-28,34,False
2014-03-01,10,False
2014-03-02,16,False
2014-03-03,37,False
2014-03-04,35,False
2014-03-05,32,False
2014-03-06,35,False
2014-03-07,32,False
2014-03-08,22,False
2014-03-09,10,False
2014-03-10,38,False
2014-03-11,41,False
2014-03-12,28,False
2014-03-13,41,False
2014-03-14,37,False
2014-03-15,25,False
2014-03-16,13,False
2014-03-17,36,False
2014-03-18,24,False
2014-03-19,41,False
2014-03-20,32,False
2014-03-21,23,False
2014-03-22,13,False
2014-03-23,18,False
2014-03-24,38,False
2014-03-25,37,False
2014-03-26,33,False
2014-03-27,29,False
2014-03-28,31,False
2014-03-29,19,False
2014-03-30,16,False
2014-03-31,36,False
2014-04-01,38,False
2014-04-02,31,False
2014-04-03,36,False
2014-04-04,32,False
2014-04-05,21,False
2014-04-06,20,False
2014-04-07,40,False
2014-04-08,39,False
2014-04-09,29,False
2014-04-10,31,False
2014-04-11,32,False
2014-04-12,19,False
2014-04-13,14,False
2014-04-14,31,False
2014-04-15,31,False
2014-04-16,37,False
2014-04-17,26,False
2014-04-18,26,False
2014-04-19,9,False
2014-04-20,19,False
2014-04-21,36,False
2014-04-22,43,False
2014-04-23,32,False
2014-04-24,30,False
2014-04-25,29,False
2014-04-26,21,False
2014-04-27,19,False
2014-04-28,34,False
2014-04-29,37,False
2014-04-30,30,False
2014-05-01,25,False
2014-05-02,21,False
2014-05-03,8,False
2014-05-04,16,False
2014-05-05,30,False
2014-05-06,36,False
2014-05-07,100,False
2014-05-08,60,False
2014-05-09,39,False
2014-05-10,12,False
2014-05-11,14,False
2014-05-12,38,False
2014-05-13,40,False
2014-05-14,36,False
2014-05-15,41,False
2014-05-16,27,False
2014-05-17,16,False
2014-05-18,18,False
2014-05-19,34,False
2014-05-20,34,False
2014-05-21,36,False
2014-05-22,38,False
2014-05-23,27,False
2014-05-24,11,False
2014-05-25,8,False
2014-05-26,28,False
2014-05-27,41,False
2014-05-28,40,False
2014-05-29,37,False
2014-05-30,29,False
2014-05-31,15,False
2014-06-01,19,False
2014-06-02,37,False
2014-06-03,38,False
2014-06-04,27,False
2014-06-05,26,False
2014-06-06,22,False
2014-06-07,17,False
2014-06-08,17,False
2014-06-09,24,False
2014-06-10,39,False
2014-06-11,32,False
2014-06-12,36,False
2014-06-13,23,False
2014-06-14,15,False
2014-06-15,14,False
2014-06-16,34,False
2014-06-17,40,False
2014-06-18,33,False
2014-06-19,28,False
2014-06-20,22,False
2014-06-21,12,False
2014-06-22,12,False
2014-06-23,35,False
2014-06-24,34,False
2014-06-25,37,False
2014-06-26,25,False
2014-06-27,21,False
2014-06-28,13,False
2014-06-29,19,False
2014-06-30,25,False
