date,Mondelez,isPartial
2015-08-18,78,False
2015-08-19,72,False
2015-08-20,69,False
2015-08-21,61,False
2015-08-22,46,False
2015-08-23,32,False
2015-08-24,74,False
2015-08-25,73,False
2015-08-26,90,False
2015-08-27,61,False
2015-08-28,52,False
2015-08-29,30,False
2015-08-30,29,False
2015-08-31,59,False
2015-09-01,72,False
2015-09-02,59,False
2015-09-03,100,False
2015-09-04,89,False
2015-09-05,48,False
2015-09-06,31,False
2015-09-07,51,False
2015-09-08,61,False
2015-09-09,68,False
2015-09-10,60,False
2015-09-11,76,False
2015-09-12,42,False
2015-09-13,37,False
2015-09-14,63,False
2015-09-15,51,False
2015-09-16,75,False
2015-09-17,74,False
2015-09-18,47,False
2015-09-19,37,False
2015-09-20,32,False
2015-09-21,67,False
2015-09-22,82,False
2015-09-23,72,False
2015-09-24,64,False
2015-09-25,69,False
2015-09-26,32,False
2015-09-27,38,False
2015-09-28,65,False
2015-09-29,78,False
2015-09-30,91,False
2015-10-01,69,False
2015-10-02,55,False
2015-10-03,38,False
2015-10-04,37,False
2015-10-05,72,False
2015-10-06,70,False
2015-10-07,92,False
2015-10-08,74,False
2015-10-09,74,False
2015-10-10,58,False
2015-10-11,34,False
2015-10-12,72,False
2015-10-13,60,False
2015-10-14,68,False
2015-10-15,73,False
2015-10-16,67,False
2015-10-17,29,False
2015-10-18,28,False
2015-10-19,66,False
2015-10-20,71,False
2015-10-21,58,False
2015-10-22,69,False
2015-10-23,66,False
2015-10-24,31,False
2015-10-25,35,False
2015-10-26,70,False
2015-10-27,63,False
2015-10-28,100,False
2015-10-29,84,False
2015-10-30,65,False
2015-10-31,36,False
2015-11-01,34,False
2015-11-02,75,False
2015-11-03,77,False
2015-11-04,80,False
2015-11-05,70,False
2015-11-06,78,False
2015-11-07,32,False
2015-11-08,40,False
2015-11-09,61,False
2015-11-10,63,False
2015-11-11,69,False
2015-11-12,54,False
2015-11-13,59,False
2015-11-14,30,False
2015-11-15,39,False
2015-11-16,68,False
2015-11-17,71,False
2015-11-18,67,False
2015-11-19,56,False
2015-11-20,64,False
2015-11-21,34,False
2015-11-22,48,False
2015-11-23,59,False
2015-11-24,64,False
2015-11-25,59,False
2015-11-26,59,False
2015-11-27,47,False
2015-11-28,28,False
2015-11-29,33,False
2015-11-30,46,False
2015-12-01,60,False
2015-12-02,59,False
2015-12-03,56,False
2015-12-04,46,False
2015-12-05,27,False
2015-12-06,34,False
2015-12-07,63,False
2015-12-08,58,False
2015-12-09,72,False
2015-12-10,59,False
2015-12-11,46,False
2015-12-12,39,False
2015-12-13,25,False
2015-12-14,70,False
2015-12-15,48,False
2015-12-16,61,False
2015-12-17,61,False
2015-12-18,63,False
2015-12-19,34,False
2015-12-20,29,False
2015-12-21,38,False
2015-12-22,42,False
2015-12-23,35,False
2015-12-24,26,False
2015-12-25,26,False
2015-12-26,25,False
2015-12-27,23,False
2015-12-28,41,False
2015-12-29,52,False
2015-12-30,49,False
2015-12-31,26,False
2016-01-01,16,False
2016-01-02,37,False
2016-01-03,31,False
2016-01-04,66,False
2016-01-05,52,False
2016-01-06,50,False
2016-01-07,62,False
2016-01-08,59,False
2016-01-09,31,False
2016-01-10,33,False
2016-01-11,56,False
2016-01-12,47,False
2016-01-13,75,False
2016-01-14,51,False
2016-01-15,57,False
2016-01-16,36,False
2016-01-17,36,False
2016-01-18,50,False
2016-01-19,91,False
2016-01-20,63,False
2016-01-21,56,False
2016-01-22,50,False
2016-01-23,23,False
2016-01-24,22,False
2016-01-25,59,False
2016-01-26,62,False
2016-01-27,77,False
2016-01-28,62,False
2016-01-29,72,False
2016-01-30,21,False
2016-01-31,32,False
2016-02-01,80,False
2016-02-02,72,False
2016-02-03,77,False
2016-02-04,78,False
2016-02-05,63,False
2016-02-06,29,False
2016-02-07,44,False
2016-02-08,63,False
2016-02-09,67,False
2016-02-10,63,False
2016-02-11,69,False
2016-02-12,43,False
2016-02-13,19,False
2016-02-14,43,False
2016-02-15,69,False
2016-02-16,82,False
2016-02-17,78,False
2016-02-18,64,False
2016-02-19,49,False
2016-02-20,31,False
2016-02-21,36,False
2016-02-22,51,False
2016-02-23,90,False
2016-02-24,85,False
2016-02-25,51,False
2016-02-26,58,False
2016-02-27,30,False
2016-02-28,44,False
2016-02-29,51,False
2016-03-01,67,False
2016-03-02,81,False
2016-03-03,68,False
2016-03-04,57,False
2016-03-05,30,False
2016-03-06,48,False
2016-03-07,72,False
2016-03-08,89,False
2016-03-09,61,False
2016-03-10,54,False
2016-03-11,74,False
2016-03-12,33,False
2016-03-13,38,False
2016-03-14,53,False
2016-03-15,58,False
2016-03-16,70,False
2016-03-17,54,False
2016-03-18,62,False
2016-03-19,36,False
2016-03-20,27,False
2016-03-21,62,False
2016-03-22,55,False
2016-03-23,75,False
2016-03-24,69,False
2016-03-25,40,False
2016-03-26,27,False
2016-03-27,37,False
2016-03-28,50,False
2016-03-29,60,False
2016-03-30,71,False
2016-03-31,89,False
2016-04-01,86,False
2016-04-02,45,False
2016-04-03,38,False
2016-04-04,75,False
2016-04-05,63,False
2016-04-06,67,False
2016-04-07,57,False
2016-04-08,56,False
2016-04-09,29,False
2016-04-10,21,False
2016-04-11,69,False
2016-04-12,55,False
2016-04-13,73,False
2016-04-14,74,False
2016-04-15,60,False
2016-04-16,29,False
2016-04-17,37,False
2016-04-18,67,False
2016-04-19,72,False
2016-04-20,74,False
2016-04-21,59,False
2016-04-22,50,False
2016-04-23,26,False
2016-04-24,39,False
