date,Mondelez,isPartial
2017-10-20,28,False
2017-10-21,15,False
2017-10-22,16,False
2017-10-23,32,False
2017-10-24,29,False
2017-10-25,28,False
2017-10-26,40,False
2017-10-27,28,False
2017-10-28,14,False
2017-10-29,18,False
2017-10-30,38,False
2017-10-31,41,False
2017-11-01,30,False
2017-11-02,36,False
2017-11-03,27,False
2017-11-04,19,False
2017-11-05,12,False
2017-11-06,27,False
2017-11-07,31,False
2017-11-08,31,False
2017-11-09,31,False
2017-11-10,27,False
2017-11-11,16,False
2017-11-12,15,False
2017-11-13,31,False
2017-11-14,33,False
2017-11-15,32,False
2017-11-16,33,False
2017-11-17,29,False
2017-11-18,19,False
2017-11-19,17,False
2017-11-20,26,False
2017-11-21,30,False
2017-11-22,26,False
2017-11-23,33,False
2017-11-24,24,False
2017-11-25,16,False
2017-11-26,15,False
2017-11-27,29,False
2017-11-28,30,False
2017-11-29,26,False
2017-11-30,26,False
2017-12-01,27,False
2017-12-02,14,False
2017-12-03,18,False
2017-12-04,27,False
2017-12-05,26,False
2017-12-06,27,False
2017-12-07,29,False
2017-12-08,21,False
2017-12-09,15,False
2017-12-10,17,False
2017-12-11,26,False
2017-12-12,31,False
2017-12-13,26,False
2017-12-14,23,False
2017-12-15,20,False
2017-12-16,13,False
2017-12-17,18,False
2017-12-18,28,False
2017-12-19,29,False
2017-12-20,27,False
2017-12-21,27,False
2017-12-22,21,False
2017-12-23,13,False
2017-12-24,12,False
2017-12-25,14,False
2017-12-26,15,False
2017-12-27,22,False
2017-12-28,22,False
2017-12-29,15,False
2017-12-30,14,False
2017-12-31,13,False
2018-01-01,13,False
2018-01-02,25,False
2018-01-03,24,False
2018-01-04,24,False
2018-01-05,28,False
2018-01-06,17,False
2018-01-07,16,False
2018-01-08,29,False
2018-01-09,30,False
2018-01-10,35,False
2018-01-11,28,False
2018-01-12,30,False
2018-01-13,18,False
2018-01-14,14,False
2018-01-15,32,False
2018-01-16,29,False
2018-01-17,30,False
2018-01-18,33,False
2018-01-19,25,False
2018-01-20,15,False
2018-01-21,15,False
2018-01-22,31,False
2018-01-23,36,False
2018-01-24,31,False
2018-01-25,28,False
2018-01-26,32,False
2018-01-27,14,False
2018-01-28,15,False
2018-01-29,40,False
2018-01-30,35,False
2018-01-31,38,False
2018-02-01,35,False
2018-02-02,32,False
2018-02-03,17,False
2018-02-04,17,False
2018-02-05,33,False
2018-02-06,33,False
2018-02-07,29,False
2018-02-08,32,False
2018-02-09,35,False
2018-02-10,17,False
2018-02-11,16,False
2018-02-12,36,False
2018-02-13,32,False
