date,Mondelez,isPartial
2014-12-01,27,False
2014-12-02,30,False
2014-12-03,37,False
2014-12-04,40,False
2014-12-05,35,False
2014-12-06,21,False
2014-12-07,24,False
2014-12-08,33,False
2014-12-09,33,False
2014-12-10,39,False
2014-12-11,36,False
2014-12-12,30,False
2014-12-13,21,False
2014-12-14,16,False
2014-12-15,32,False
2014-12-16,31,False
2014-12-17,34,False
2014-12-18,35,False
2014-12-19,35,False
2014-12-20,21,False
2014-12-21,22,False
2014-12-22,24,False
2014-12-23,22,False
2014-12-24,18,False
2014-12-25,20,False
2014-12-26,17,False
2014-12-27,13,False
2014-12-28,18,False
2014-12-29,19,False
2014-12-30,22,False
2014-12-31,13,False
2015-01-01,17,False
2015-01-02,26,False
2015-01-03,17,False
2015-01-04,17,False
2015-01-05,34,False
2015-01-06,35,False
2015-01-07,37,False
2015-01-08,37,False
2015-01-09,31,False
2015-01-10,15,False
2015-01-11,18,False
2015-01-12,42,False
2015-01-13,35,False
2015-01-14,34,False
2015-01-15,41,False
2015-01-16,39,False
2015-01-17,20,False
2015-01-18,20,False
2015-01-19,43,False
2015-01-20,39,False
2015-01-21,41,False
2015-01-22,39,False
2015-01-23,32,False
2015-01-24,20,False
2015-01-25,21,False
2015-01-26,39,False
2015-01-27,44,False
2015-01-28,39,False
2015-01-29,35,False
2015-01-30,42,False
2015-01-31,13,False
2015-02-01,19,False
2015-02-02,34,False
2015-02-03,42,False
2015-02-04,36,False
2015-02-05,38,False
2015-02-06,39,False
2015-02-07,21,False
2015-02-08,26,False
2015-02-09,39,False
2015-02-10,44,False
2015-02-11,43,False
2015-02-12,42,False
2015-02-13,32,False
2015-02-14,21,False
2015-02-15,23,False
2015-02-16,38,False
2015-02-17,51,False
2015-02-18,54,False
2015-02-19,36,False
2015-02-20,34,False
2015-02-21,16,False
2015-02-22,26,False
2015-02-23,43,False
2015-02-24,42,False
2015-02-25,46,False
2015-02-26,39,False
2015-02-27,34,False
2015-02-28,16,False
2015-03-01,18,False
2015-03-02,37,False
2015-03-03,43,False
2015-03-04,45,False
2015-03-05,43,False
2015-03-06,37,False
2015-03-07,21,False
2015-03-08,21,False
2015-03-09,43,False
2015-03-10,43,False
2015-03-11,39,False
2015-03-12,48,False
2015-03-13,45,False
2015-03-14,24,False
2015-03-15,25,False
2015-03-16,46,False
2015-03-17,31,False
2015-03-18,36,False
2015-03-19,39,False
2015-03-20,32,False
2015-03-21,19,False
2015-03-22,23,False
2015-03-23,35,False
2015-03-24,44,False
2015-03-25,92,False
2015-03-26,69,False
2015-03-27,49,False
2015-03-28,27,False
2015-03-29,23,False
2015-03-30,46,False
2015-03-31,49,False
2015-04-01,44,False
2015-04-02,44,False
2015-04-03,32,False
2015-04-04,20,False
2015-04-05,28,False
2015-04-06,30,False
2015-04-07,38,False
2015-04-08,43,False
2015-04-09,46,False
2015-04-10,39,False
2015-04-11,14,False
2015-04-12,18,False
2015-04-13,46,False
2015-04-14,45,False
2015-04-15,35,False
2015-04-16,44,False
2015-04-17,41,False
2015-04-18,22,False
2015-04-19,26,False
2015-04-20,34,False
2015-04-21,39,False
2015-04-22,44,False
2015-04-23,34,False
2015-04-24,35,False
2015-04-25,20,False
2015-04-26,20,False
2015-04-27,39,False
2015-04-28,42,False
2015-04-29,47,False
2015-04-30,34,False
2015-05-01,26,False
2015-05-02,17,False
2015-05-03,19,False
2015-05-04,39,False
2015-05-05,43,False
2015-05-06,40,False
2015-05-07,41,False
2015-05-08,31,False
2015-05-09,22,False
2015-05-10,22,False
2015-05-11,42,False
2015-05-12,39,False
2015-05-13,35,False
2015-05-14,37,False
2015-05-15,35,False
2015-05-16,20,False
2015-05-17,20,False
2015-05-18,44,False
2015-05-19,46,False
2015-05-20,42,False
2015-05-21,44,False
2015-05-22,39,False
2015-05-23,24,False
2015-05-24,19,False
2015-05-25,39,False
2015-05-26,46,False
2015-05-27,39,False
2015-05-28,37,False
2015-05-29,35,False
2015-05-30,22,False
2015-05-31,21,False
2015-06-01,36,False
2015-06-02,38,False
2015-06-03,38,False
2015-06-04,40,False
2015-06-05,39,False
2015-06-06,14,False
2015-06-07,17,False
2015-06-08,37,False
2015-06-09,40,False
2015-06-10,39,False
2015-06-11,42,False
2015-06-12,31,False
2015-06-13,15,False
2015-06-14,23,False
2015-06-15,37,False
2015-06-16,38,False
2015-06-17,41,False
2015-06-18,45,False
2015-06-19,31,False
2015-06-20,20,False
2015-06-21,15,False
2015-06-22,38,False
2015-06-23,39,False
2015-06-24,44,False
2015-06-25,41,False
2015-06-26,39,False
2015-06-27,16,False
2015-06-28,22,False
2015-06-29,36,False
2015-06-30,41,False
2015-07-01,41,False
2015-07-02,36,False
2015-07-03,25,False
2015-07-04,23,False
2015-07-05,18,False
2015-07-06,37,False
2015-07-07,39,False
2015-07-08,37,False
2015-07-09,37,False
2015-07-10,38,False
2015-07-11,15,False
2015-07-12,18,False
2015-07-13,39,False
2015-07-14,42,False
2015-07-15,41,False
2015-07-16,38,False
2015-07-17,35,False
2015-07-18,21,False
2015-07-19,22,False
2015-07-20,39,False
2015-07-21,37,False
2015-07-22,40,False
2015-07-23,43,False
2015-07-24,32,False
2015-07-25,18,False
2015-07-26,18,False
2015-07-27,40,False
2015-07-28,45,False
2015-07-29,40,False
2015-07-30,42,False
2015-07-31,35,False
2015-08-01,21,False
2015-08-02,20,False
2015-08-03,40,False
2015-08-04,40,False
2015-08-05,38,False
2015-08-06,100,False
2015-08-07,47,False
2015-08-08,25,False
2015-08-09,26,False
2015-08-10,40,False
2015-08-11,48,False
2015-08-12,48,False
2015-08-13,42,False
2015-08-14,33,False
2015-08-15,22,False
2015-08-16,21,False
2015-08-17,33,False
2015-08-18,41,False
