date,Mondelez,isPartial
2015-09-16,52,False
2015-09-17,53,False
2015-09-18,25,False
2015-09-19,26,False
2015-09-20,24,False
2015-09-21,53,False
2015-09-22,55,False
2015-09-23,46,False
2015-09-24,48,False
2015-09-25,41,False
2015-09-26,25,False
2015-09-27,32,False
2015-09-28,52,False
2015-09-29,43,False
2015-09-30,52,False
2015-10-01,57,False
2015-10-02,40,False
2015-10-03,25,False
2015-10-04,32,False
2015-10-05,52,False
2015-10-06,57,False
2015-10-07,57,False
2015-10-08,58,False
2015-10-09,54,False
2015-10-10,33,False
2015-10-11,29,False
2015-10-12,54,False
2015-10-13,54,False
2015-10-14,48,False
2015-10-15,48,False
2015-10-16,37,False
2015-10-17,26,False
2015-10-18,24,False
2015-10-19,41,False
2015-10-20,49,False
2015-10-21,49,False
2015-10-22,56,False
2015-10-23,42,False
2015-10-24,20,False
2015-10-25,21,False
2015-10-26,47,False
2015-10-27,47,False
2015-10-28,62,False
2015-10-29,49,False
2015-10-30,48,False
2015-10-31,32,False
2015-11-01,29,False
2015-11-02,56,False
2015-11-03,54,False
2015-11-04,58,False
2015-11-05,53,False
2015-11-06,51,False
2015-11-07,23,False
2015-11-08,30,False
2015-11-09,39,False
2015-11-10,40,False
2015-11-11,46,False
2015-11-12,46,False
2015-11-13,40,False
2015-11-14,19,False
2015-11-15,29,False
2015-11-16,48,False
2015-11-17,52,False
2015-11-18,45,False
2015-11-19,45,False
2015-11-20,49,False
2015-11-21,17,False
2015-11-22,34,False
2015-11-23,39,False
2015-11-24,43,False
2015-11-25,40,False
2015-11-26,35,False
2015-11-27,43,False
2015-11-28,22,False
2015-11-29,17,False
2015-11-30,32,False
2015-12-01,47,False
2015-12-02,40,False
2015-12-03,41,False
2015-12-04,37,False
2015-12-05,22,False
2015-12-06,22,False
2015-12-07,56,False
2015-12-08,46,False
2015-12-09,51,False
2015-12-10,44,False
2015-12-11,44,False
2015-12-12,25,False
2015-12-13,17,False
2015-12-14,41,False
2015-12-15,35,False
2015-12-16,41,False
2015-12-17,45,False
2015-12-18,33,False
2015-12-19,24,False
2015-12-20,21,False
2015-12-21,34,False
2015-12-22,29,False
2015-12-23,25,False
2015-12-24,23,False
2015-12-25,16,False
2015-12-26,17,False
