date,Mondelez,isPartial
2014-11-19,41,False
2014-11-20,37,False
2014-11-21,38,False
2014-11-22,22,False
2014-11-23,25,False
2014-11-24,35,False
2014-11-25,41,False
2014-11-26,31,False
2014-11-27,32,False
2014-11-28,29,False
2014-11-29,13,False
2014-11-30,21,False
2014-12-01,28,False
2014-12-02,24,False
2014-12-03,38,False
2014-12-04,41,False
2014-12-05,32,False
2014-12-06,20,False
2014-12-07,21,False
2014-12-08,36,False
2014-12-09,39,False
2014-12-10,42,False
2014-12-11,37,False
2014-12-12,32,False
2014-12-13,22,False
2014-12-14,16,False
2014-12-15,30,False
2014-12-16,34,False
2014-12-17,36,False
2014-12-18,32,False
2014-12-19,35,False
2014-12-20,16,False
2014-12-21,16,False
2014-12-22,24,False
2014-12-23,21,False
2014-12-24,15,False
2014-12-25,18,False
2014-12-26,20,False
2014-12-27,9,False
2014-12-28,18,False
2014-12-29,23,False
2014-12-30,22,False
2014-12-31,17,False
2015-01-01,15,False
2015-01-02,23,False
2015-01-03,18,False
2015-01-04,17,False
2015-01-05,35,False
2015-01-06,29,False
2015-01-07,37,False
2015-01-08,37,False
2015-01-09,33,False
2015-01-10,16,False
2015-01-11,17,False
2015-01-12,43,False
2015-01-13,39,False
2015-01-14,30,False
2015-01-15,41,False
2015-01-16,35,False
2015-01-17,19,False
2015-01-18,17,False
2015-01-19,41,False
2015-01-20,37,False
2015-01-21,45,False
2015-01-22,41,False
2015-01-23,32,False
2015-01-24,22,False
2015-01-25,22,False
2015-01-26,40,False
2015-01-27,42,False
2015-01-28,40,False
2015-01-29,38,False
2015-01-30,34,False
2015-01-31,15,False
2015-02-01,22,False
2015-02-02,38,False
2015-02-03,42,False
2015-02-04,38,False
2015-02-05,42,False
2015-02-06,40,False
2015-02-07,20,False
2015-02-08,22,False
2015-02-09,37,False
2015-02-10,42,False
2015-02-11,44,False
2015-02-12,42,False
2015-02-13,35,False
2015-02-14,22,False
2015-02-15,28,False
2015-02-16,34,False
2015-02-17,50,False
2015-02-18,53,False
2015-02-19,39,False
2015-02-20,40,False
2015-02-21,18,False
2015-02-22,30,False
2015-02-23,47,False
2015-02-24,43,False
2015-02-25,44,False
2015-02-26,40,False
2015-02-27,36,False
2015-02-28,14,False
2015-03-01,20,False
2015-03-02,40,False
2015-03-03,46,False
2015-03-04,44,False
2015-03-05,42,False
2015-03-06,38,False
2015-03-07,17,False
2015-03-08,21,False
2015-03-09,46,False
2015-03-10,39,False
2015-03-11,36,False
2015-03-12,47,False
2015-03-13,44,False
2015-03-14,21,False
2015-03-15,23,False
2015-03-16,43,False
2015-03-17,36,False
2015-03-18,33,False
2015-03-19,40,False
2015-03-20,39,False
2015-03-21,17,False
2015-03-22,25,False
2015-03-23,40,False
2015-03-24,42,False
2015-03-25,100,False
2015-03-26,75,False
2015-03-27,48,False
2015-03-28,27,False
2015-03-29,25,False
2015-03-30,41,False
2015-03-31,45,False
2015-04-01,41,False
2015-04-02,48,False
2015-04-03,32,False
2015-04-04,24,False
2015-04-05,26,False
2015-04-06,28,False
2015-04-07,37,False
2015-04-08,43,False
2015-04-09,39,False
2015-04-10,44,False
