date,Mondelez,isPartial
2016-06-06,24,False
2016-06-07,22,False
2016-06-08,25,False
2016-06-09,22,False
2016-06-10,16,False
2016-06-11,8,False
2016-06-12,6,False
2016-06-13,20,False
2016-06-14,25,False
2016-06-15,20,False
2016-06-16,13,False
2016-06-17,19,False
2016-06-18,7,False
2016-06-19,9,False
2016-06-20,18,False
2016-06-21,19,False
2016-06-22,17,False
2016-06-23,22,False
2016-06-24,17,False
2016-06-25,7,False
2016-06-26,8,False
2016-06-27,24,False
2016-06-28,25,False
2016-06-29,23,False
2016-06-30,100,False
2016-07-01,70,False
2016-07-02,24,False
2016-07-03,14,False
2016-07-04,23,False
2016-07-05,28,False
2016-07-06,24,False
2016-07-07,21,False
2016-07-08,22,False
2016-07-09,11,False
2016-07-10,12,False
2016-07-11,21,False
2016-07-12,23,False
2016-07-13,22,False
2016-07-14,21,False
2016-07-15,18,False
2016-07-16,11,False
2016-07-17,13,False
2016-07-18,21,False
2016-07-19,19,False
2016-07-20,22,False
2016-07-21,19,False
2016-07-22,18,False
2016-07-23,13,False
2016-07-24,11,False
2016-07-25,25,False
2016-07-26,19,False
2016-07-27,26,False
2016-07-28,22,False
2016-07-29,18,False
2016-07-30,10,False
2016-07-31,18,False
2016-08-01,23,False
2016-08-02,24,False
2016-08-03,25,False
2016-08-04,23,False
2016-08-05,17,False
2016-08-06,10,False
2016-08-07,10,False
2016-08-08,16,False
2016-08-09,18,False
2016-08-10,21,False
2016-08-11,13,False
2016-08-12,15,False
2016-08-13,10,False
2016-08-14,6,False
2016-08-15,22,False
2016-08-16,17,False
2016-08-17,14,False
2016-08-18,17,False
2016-08-19,24,False
2016-08-20,8,False
2016-08-21,13,False
2016-08-22,25,False
2016-08-23,23,False
2016-08-24,13,False
2016-08-25,20,False
2016-08-26,15,False
2016-08-27,10,False
2016-08-28,12,False
2016-08-29,22,False
2016-08-30,33,False
2016-08-31,24,False
2016-09-01,21,False
2016-09-02,22,False
2016-09-03,10,False
2016-09-04,12,False
2016-09-05,22,False
2016-09-06,20,False
2016-09-07,27,False
2016-09-08,21,False
2016-09-09,20,False
2016-09-10,10,False
2016-09-11,9,False
