date,Mondelez,isPartial
2012-06-04,2,False
2012-06-05,3,False
2012-06-06,3,False
2012-06-07,4,False
2012-06-08,5,False
2012-06-09,3,False
2012-06-10,4,False
2012-06-11,3,False
2012-06-12,2,False
2012-06-13,3,False
2012-06-14,4,False
2012-06-15,7,False
2012-06-16,0,False
2012-06-17,4,False
2012-06-18,2,False
2012-06-19,7,False
2012-06-20,2,False
2012-06-21,4,False
2012-06-22,4,False
2012-06-23,4,False
2012-06-24,0,False
2012-06-25,3,False
2012-06-26,5,False
2012-06-27,2,False
2012-06-28,0,False
2012-06-29,2,False
2012-06-30,2,False
2012-07-01,4,False
2012-07-02,5,False
2012-07-03,3,False
2012-07-04,0,False
2012-07-05,4,False
2012-07-06,5,False
2012-07-07,2,False
2012-07-08,2,False
2012-07-09,4,False
2012-07-10,3,False
2012-07-11,0,False
2012-07-12,2,False
2012-07-13,0,False
2012-07-14,0,False
2012-07-15,0,False
2012-07-16,4,False
2012-07-17,4,False
2012-07-18,4,False
2012-07-19,2,False
2012-07-20,3,False
2012-07-21,2,False
2012-07-22,2,False
2012-07-23,5,False
2012-07-24,7,False
2012-07-25,3,False
2012-07-26,5,False
2012-07-27,4,False
2012-07-28,0,False
2012-07-29,2,False
2012-07-30,4,False
2012-07-31,5,False
2012-08-01,4,False
2012-08-02,6,False
2012-08-03,20,False
2012-08-04,7,False
2012-08-05,2,False
2012-08-06,5,False
2012-08-07,8,False
2012-08-08,7,False
2012-08-09,7,False
2012-08-10,4,False
2012-08-11,2,False
2012-08-12,2,False
2012-08-13,2,False
2012-08-14,14,False
2012-08-15,13,False
2012-08-16,9,False
2012-08-17,8,False
2012-08-18,2,False
2012-08-19,0,False
2012-08-20,10,False
2012-08-21,14,False
2012-08-22,10,False
2012-08-23,12,False
2012-08-24,4,False
2012-08-25,2,False
2012-08-26,2,False
2012-08-27,5,False
2012-08-28,5,False
2012-08-29,4,False
2012-08-30,7,False
2012-08-31,8,False
2012-09-01,2,False
2012-09-02,5,False
2012-09-03,4,False
2012-09-04,4,False
2012-09-05,10,False
2012-09-06,10,False
2012-09-07,7,False
2012-09-08,3,False
2012-09-09,3,False
2012-09-10,11,False
2012-09-11,5,False
2012-09-12,11,False
2012-09-13,8,False
2012-09-14,15,False
2012-09-15,7,False
2012-09-16,8,False
2012-09-17,10,False
2012-09-18,7,False
2012-09-19,10,False
2012-09-20,10,False
2012-09-21,14,False
2012-09-22,8,False
2012-09-23,6,False
2012-09-24,15,False
2012-09-25,34,False
2012-09-26,26,False
2012-09-27,18,False
2012-09-28,14,False
2012-09-29,12,False
2012-09-30,11,False
2012-10-01,42,False
2012-10-02,100,False
2012-10-03,99,False
2012-10-04,87,False
2012-10-05,75,False
2012-10-06,38,False
2012-10-07,23,False
2012-10-08,51,False
2012-10-09,87,False
2012-10-10,61,False
2012-10-11,44,False
2012-10-12,46,False
2012-10-13,15,False
2012-10-14,15,False
2012-10-15,32,False
2012-10-16,56,False
