date,Baidu,isPartial
2017-05-29,72,False
2017-05-30,72,False
2017-05-31,83,False
2017-06-01,85,False
2017-06-02,79,False
2017-06-03,79,False
2017-06-04,67,False
2017-06-05,83,False
2017-06-06,78,False
2017-06-07,81,False
2017-06-08,84,False
2017-06-09,76,False
2017-06-10,70,False
2017-06-11,70,False
2017-06-12,77,False
2017-06-13,78,False
2017-06-14,79,False
2017-06-15,80,False
2017-06-16,81,False
2017-06-17,68,False
2017-06-18,81,False
2017-06-19,77,False
2017-06-20,67,False
2017-06-21,80,False
2017-06-22,75,False
2017-06-23,76,False
2017-06-24,68,False
2017-06-25,74,False
2017-06-26,92,False
2017-06-27,85,False
2017-06-28,82,False
2017-06-29,81,False
2017-06-30,83,False
2017-07-01,70,False
2017-07-02,70,False
2017-07-03,82,False
2017-07-04,80,False
2017-07-05,93,False
2017-07-06,86,False
2017-07-07,81,False
2017-07-08,66,False
2017-07-09,74,False
2017-07-10,86,False
2017-07-11,79,False
2017-07-12,84,False
2017-07-13,87,False
2017-07-14,81,False
2017-07-15,82,False
2017-07-16,80,False
2017-07-17,89,False
2017-07-18,85,False
2017-07-19,89,False
2017-07-20,88,False
2017-07-21,82,False
2017-07-22,74,False
2017-07-23,69,False
2017-07-24,86,False
2017-07-25,76,False
2017-07-26,87,False
2017-07-27,91,False
2017-07-28,92,False
2017-07-29,82,False
2017-07-30,73,False
2017-07-31,87,False
2017-08-01,79,False
2017-08-02,91,False
2017-08-03,88,False
2017-08-04,72,False
2017-08-05,74,False
2017-08-06,73,False
2017-08-07,73,False
2017-08-08,78,False
2017-08-09,87,False
2017-08-10,86,False
2017-08-11,79,False
2017-08-12,66,False
2017-08-13,68,False
2017-08-14,80,False
2017-08-15,85,False
2017-08-16,80,False
2017-08-17,80,False
2017-08-18,74,False
2017-08-19,72,False
2017-08-20,71,False
2017-08-21,88,False
2017-08-22,89,False
2017-08-23,94,False
2017-08-24,87,False
2017-08-25,95,False
2017-08-26,72,False
2017-08-27,76,False
2017-08-28,85,False
2017-08-29,84,False
2017-08-30,90,False
2017-08-31,86,False
2017-09-01,80,False
2017-09-02,79,False
2017-09-03,75,False
2017-09-04,83,False
2017-09-05,91,False
2017-09-06,81,False
2017-09-07,88,False
2017-09-08,83,False
2017-09-09,77,False
2017-09-10,71,False
2017-09-11,80,False
2017-09-12,90,False
2017-09-13,79,False
2017-09-14,83,False
2017-09-15,85,False
2017-09-16,79,False
2017-09-17,71,False
2017-09-18,85,False
2017-09-19,85,False
2017-09-20,88,False
2017-09-21,85,False
2017-09-22,87,False
2017-09-23,78,False
2017-09-24,81,False
2017-09-25,87,False
2017-09-26,90,False
2017-09-27,90,False
2017-09-28,82,False
2017-09-29,85,False
2017-09-30,87,False
2017-10-01,68,False
2017-10-02,77,False
2017-10-03,80,False
2017-10-04,73,False
2017-10-05,75,False
2017-10-06,75,False
2017-10-07,65,False
2017-10-08,75,False
2017-10-09,89,False
2017-10-10,93,False
2017-10-11,85,False
2017-10-12,95,False
2017-10-13,86,False
2017-10-14,72,False
2017-10-15,71,False
2017-10-16,90,False
2017-10-17,90,False
2017-10-18,91,False
2017-10-19,86,False
2017-10-20,86,False
2017-10-21,69,False
2017-10-22,70,False
2017-10-23,83,False
2017-10-24,87,False
2017-10-25,80,False
2017-10-26,86,False
2017-10-27,91,False
2017-10-28,72,False
2017-10-29,76,False
2017-10-30,79,False
2017-10-31,83,False
2017-11-01,84,False
2017-11-02,86,False
2017-11-03,70,False
2017-11-04,67,False
2017-11-05,76,False
2017-11-06,82,False
2017-11-07,86,False
2017-11-08,83,False
2017-11-09,79,False
2017-11-10,78,False
2017-11-11,69,False
2017-11-12,78,False
2017-11-13,80,False
2017-11-14,79,False
2017-11-15,80,False
2017-11-16,88,False
2017-11-17,78,False
2017-11-18,66,False
2017-11-19,77,False
2017-11-20,100,False
2017-11-21,83,False
2017-11-22,81,False
2017-11-23,87,False
2017-11-24,80,False
2017-11-25,70,False
2017-11-26,77,False
2017-11-27,84,False
2017-11-28,80,False
2017-11-29,85,False
2017-11-30,84,False
2017-12-01,82,False
2017-12-02,73,False
2017-12-03,69,False
2017-12-04,83,False
2017-12-05,81,False
2017-12-06,84,False
2017-12-07,85,False
2017-12-08,83,False
2017-12-09,71,False
2017-12-10,77,False
2017-12-11,85,False
2017-12-12,80,False
2017-12-13,80,False
2017-12-14,83,False
2017-12-15,78,False
2017-12-16,67,False
2017-12-17,72,False
2017-12-18,85,False
2017-12-19,82,False
2017-12-20,80,False
2017-12-21,77,False
2017-12-22,77,False
2017-12-23,60,False
2017-12-24,60,False
2017-12-25,66,False
2017-12-26,75,False
2017-12-27,77,False
2017-12-28,65,False
2017-12-29,70,False
2017-12-30,64,False
2017-12-31,63,False
2018-01-01,62,False
2018-01-02,67,False
2018-01-03,75,False
2018-01-04,74,False
2018-01-05,79,False
2018-01-06,74,False
2018-01-07,66,False
2018-01-08,83,False
2018-01-09,81,False
2018-01-10,84,False
2018-01-11,83,False
2018-01-12,76,False
2018-01-13,62,False
2018-01-14,63,False
2018-01-15,87,False
2018-01-16,75,False
2018-01-17,75,False
2018-01-18,80,False
2018-01-19,79,False
2018-01-20,67,False
2018-01-21,70,False
2018-01-22,79,False
2018-01-23,86,False
2018-01-24,78,False
2018-01-25,78,False
2018-01-26,73,False
2018-01-27,61,False
2018-01-28,58,False
2018-01-29,77,False
2018-01-30,77,False
2018-01-31,84,False
2018-02-01,81,False
2018-02-02,75,False
2018-02-03,69,False
2018-02-04,66,False
2018-02-05,78,False
2018-02-06,79,False
2018-02-07,69,False
2018-02-08,77,False
2018-02-09,72,False
2018-02-10,59,False
2018-02-11,66,False
2018-02-12,64,False
2018-02-13,83,False
