date,Mylan,isPartial
2017-01-19,59,False
2017-01-20,50,False
2017-01-21,47,False
2017-01-22,42,False
2017-01-23,55,False
2017-01-24,58,False
2017-01-25,53,False
2017-01-26,63,False
2017-01-27,60,False
2017-01-28,53,False
2017-01-29,39,False
2017-01-30,58,False
2017-01-31,58,False
2017-02-01,57,False
2017-02-02,49,False
2017-02-03,54,False
2017-02-04,41,False
2017-02-05,45,False
2017-02-06,51,False
2017-02-07,62,False
2017-02-08,57,False
2017-02-09,53,False
2017-02-10,57,False
2017-02-11,42,False
2017-02-12,46,False
2017-02-13,53,False
2017-02-14,53,False
2017-02-15,50,False
2017-02-16,62,False
2017-02-17,65,False
2017-02-18,40,False
2017-02-19,39,False
2017-02-20,50,False
2017-02-21,51,False
2017-02-22,55,False
2017-02-23,51,False
2017-02-24,47,False
2017-02-25,40,False
2017-02-26,38,False
2017-02-27,54,False
2017-02-28,55,False
2017-03-01,65,False
2017-03-02,58,False
2017-03-03,53,False
2017-03-04,39,False
2017-03-05,37,False
2017-03-06,49,False
2017-03-07,52,False
2017-03-08,48,False
2017-03-09,49,False
2017-03-10,57,False
2017-03-11,43,False
2017-03-12,44,False
2017-03-13,45,False
2017-03-14,59,False
2017-03-15,52,False
2017-03-16,52,False
2017-03-17,45,False
2017-03-18,39,False
2017-03-19,40,False
2017-03-20,56,False
2017-03-21,48,False
2017-03-22,53,False
2017-03-23,61,False
2017-03-24,57,False
2017-03-25,39,False
2017-03-26,38,False
2017-03-27,56,False
2017-03-28,60,False
2017-03-29,66,False
2017-03-30,58,False
2017-03-31,58,False
2017-04-01,71,False
2017-04-02,49,False
2017-04-03,85,False
2017-04-04,100,False
2017-04-05,71,False
2017-04-06,68,False
2017-04-07,56,False
2017-04-08,41,False
2017-04-09,36,False
2017-04-10,56,False
2017-04-11,59,False
2017-04-12,58,False
2017-04-13,58,False
2017-04-14,42,False
2017-04-15,48,False
2017-04-16,41,False
2017-04-17,43,False
2017-04-18,52,False
2017-04-19,50,False
