date,Mylan,isPartial
2016-05-04,12,False
2016-05-05,12,False
2016-05-06,10,False
2016-05-07,12,False
2016-05-08,10,False
2016-05-09,12,False
2016-05-10,10,False
2016-05-11,12,False
2016-05-12,11,False
2016-05-13,11,False
2016-05-14,11,False
2016-05-15,8,False
2016-05-16,12,False
2016-05-17,10,False
2016-05-18,11,False
2016-05-19,8,False
2016-05-20,13,False
2016-05-21,10,False
2016-05-22,8,False
2016-05-23,10,False
2016-05-24,15,False
2016-05-25,11,False
2016-05-26,10,False
2016-05-27,12,False
2016-05-28,10,False
2016-05-29,9,False
2016-05-30,10,False
2016-05-31,15,False
2016-06-01,10,False
2016-06-02,12,False
2016-06-03,10,False
2016-06-04,10,False
2016-06-05,9,False
2016-06-06,11,False
2016-06-07,12,False
2016-06-08,14,False
2016-06-09,10,False
2016-06-10,12,False
2016-06-11,10,False
2016-06-12,10,False
2016-06-13,11,False
2016-06-14,12,False
2016-06-15,8,False
2016-06-16,11,False
2016-06-17,11,False
2016-06-18,10,False
2016-06-19,9,False
2016-06-20,13,False
2016-06-21,11,False
2016-06-22,13,False
2016-06-23,12,False
2016-06-24,9,False
2016-06-25,8,False
2016-06-26,8,False
2016-06-27,12,False
2016-06-28,12,False
2016-06-29,9,False
2016-06-30,11,False
2016-07-01,11,False
2016-07-02,7,False
2016-07-03,8,False
2016-07-04,9,False
2016-07-05,10,False
2016-07-06,10,False
2016-07-07,11,False
2016-07-08,11,False
2016-07-09,8,False
2016-07-10,7,False
2016-07-11,9,False
2016-07-12,11,False
2016-07-13,10,False
2016-07-14,12,False
2016-07-15,11,False
2016-07-16,10,False
2016-07-17,9,False
2016-07-18,11,False
2016-07-19,11,False
2016-07-20,11,False
2016-07-21,12,False
2016-07-22,10,False
2016-07-23,11,False
2016-07-24,9,False
2016-07-25,11,False
2016-07-26,12,False
2016-07-27,11,False
2016-07-28,15,False
2016-07-29,14,False
2016-07-30,11,False
2016-07-31,9,False
2016-08-01,12,False
2016-08-02,14,False
2016-08-03,12,False
2016-08-04,14,False
2016-08-05,9,False
2016-08-06,8,False
2016-08-07,9,False
2016-08-08,11,False
2016-08-09,13,False
2016-08-10,15,False
2016-08-11,10,False
2016-08-12,11,False
2016-08-13,9,False
2016-08-14,8,False
2016-08-15,12,False
2016-08-16,11,False
2016-08-17,13,False
2016-08-18,12,False
2016-08-19,11,False
2016-08-20,10,False
2016-08-21,12,False
2016-08-22,13,False
2016-08-23,22,False
2016-08-24,56,False
2016-08-25,100,False
2016-08-26,75,False
2016-08-27,38,False
2016-08-28,29,False
2016-08-29,38,False
2016-08-30,27,False
2016-08-31,24,False
2016-09-01,19,False
2016-09-02,20,False
2016-09-03,12,False
2016-09-04,13,False
2016-09-05,13,False
2016-09-06,15,False
2016-09-07,16,False
2016-09-08,16,False
2016-09-09,16,False
2016-09-10,12,False
2016-09-11,12,False
2016-09-12,17,False
2016-09-13,16,False
2016-09-14,18,False
2016-09-15,14,False
2016-09-16,14,False
2016-09-17,12,False
