date,Mylan,isPartial
2014-12-01,36,False
2014-12-02,33,False
2014-12-03,24,False
2014-12-04,22,False
2014-12-05,32,False
2014-12-06,27,False
2014-12-07,25,False
2014-12-08,29,False
2014-12-09,38,False
2014-12-10,39,False
2014-12-11,35,False
2014-12-12,31,False
2014-12-13,25,False
2014-12-14,19,False
2014-12-15,28,False
2014-12-16,29,False
2014-12-17,33,False
2014-12-18,30,False
2014-12-19,35,False
2014-12-20,26,False
2014-12-21,22,False
2014-12-22,26,False
2014-12-23,23,False
2014-12-24,27,False
2014-12-25,29,False
2014-12-26,30,False
2014-12-27,27,False
2014-12-28,23,False
2014-12-29,32,False
2014-12-30,35,False
2014-12-31,28,False
2015-01-01,18,False
2015-01-02,32,False
2015-01-03,29,False
2015-01-04,23,False
2015-01-05,34,False
2015-01-06,31,False
2015-01-07,27,False
2015-01-08,33,False
2015-01-09,26,False
2015-01-10,23,False
2015-01-11,26,False
2015-01-12,24,False
2015-01-13,27,False
2015-01-14,28,False
2015-01-15,31,False
2015-01-16,29,False
2015-01-17,24,False
2015-01-18,30,False
2015-01-19,37,False
2015-01-20,42,False
2015-01-21,30,False
2015-01-22,32,False
2015-01-23,33,False
2015-01-24,30,False
2015-01-25,20,False
2015-01-26,29,False
2015-01-27,33,False
2015-01-28,28,False
2015-01-29,29,False
2015-01-30,32,False
2015-01-31,28,False
2015-02-01,22,False
2015-02-02,30,False
2015-02-03,30,False
2015-02-04,34,False
2015-02-05,35,False
2015-02-06,36,False
2015-02-07,30,False
2015-02-08,29,False
2015-02-09,32,False
2015-02-10,34,False
2015-02-11,31,False
2015-02-12,35,False
2015-02-13,40,False
2015-02-14,24,False
2015-02-15,29,False
2015-02-16,27,False
2015-02-17,39,False
2015-02-18,34,False
2015-02-19,29,False
2015-02-20,31,False
2015-02-21,21,False
2015-02-22,28,False
2015-02-23,34,False
2015-02-24,33,False
2015-02-25,39,False
2015-02-26,30,False
2015-02-27,35,False
2015-02-28,29,False
2015-03-01,26,False
2015-03-02,34,False
2015-03-03,38,False
2015-03-04,36,False
2015-03-05,32,False
2015-03-06,32,False
2015-03-07,31,False
2015-03-08,22,False
2015-03-09,34,False
2015-03-10,34,False
2015-03-11,34,False
2015-03-12,34,False
2015-03-13,42,False
2015-03-14,40,False
2015-03-15,28,False
2015-03-16,27,False
2015-03-17,42,False
2015-03-18,37,False
2015-03-19,31,False
2015-03-20,26,False
2015-03-21,29,False
2015-03-22,26,False
2015-03-23,35,False
2015-03-24,35,False
2015-03-25,24,False
2015-03-26,28,False
2015-03-27,29,False
2015-03-28,32,False
2015-03-29,25,False
2015-03-30,32,False
2015-03-31,40,False
2015-04-01,34,False
2015-04-02,34,False
2015-04-03,33,False
2015-04-04,27,False
2015-04-05,26,False
2015-04-06,36,False
2015-04-07,34,False
2015-04-08,68,False
2015-04-09,61,False
2015-04-10,42,False
2015-04-11,37,False
2015-04-12,27,False
2015-04-13,35,False
2015-04-14,40,False
2015-04-15,34,False
2015-04-16,41,False
2015-04-17,33,False
2015-04-18,31,False
2015-04-19,30,False
2015-04-20,45,False
2015-04-21,100,False
2015-04-22,89,False
2015-04-23,60,False
2015-04-24,62,False
2015-04-25,32,False
2015-04-26,35,False
2015-04-27,57,False
2015-04-28,56,False
2015-04-29,48,False
2015-04-30,53,False
2015-05-01,34,False
2015-05-02,36,False
2015-05-03,29,False
2015-05-04,41,False
2015-05-05,28,False
2015-05-06,46,False
2015-05-07,40,False
2015-05-08,33,False
2015-05-09,27,False
2015-05-10,26,False
2015-05-11,44,False
2015-05-12,41,False
2015-05-13,36,False
2015-05-14,33,False
2015-05-15,32,False
2015-05-16,27,False
2015-05-17,25,False
2015-05-18,41,False
2015-05-19,43,False
2015-05-20,29,False
2015-05-21,35,False
2015-05-22,42,False
2015-05-23,27,False
2015-05-24,31,False
2015-05-25,32,False
2015-05-26,32,False
2015-05-27,47,False
2015-05-28,40,False
2015-05-29,34,False
2015-05-30,27,False
2015-05-31,28,False
2015-06-01,33,False
2015-06-02,42,False
2015-06-03,26,False
2015-06-04,34,False
2015-06-05,35,False
2015-06-06,23,False
2015-06-07,27,False
2015-06-08,33,False
2015-06-09,37,False
2015-06-10,29,False
2015-06-11,36,False
2015-06-12,42,False
2015-06-13,27,False
2015-06-14,32,False
2015-06-15,31,False
2015-06-16,35,False
2015-06-17,37,False
2015-06-18,36,False
2015-06-19,38,False
2015-06-20,26,False
2015-06-21,34,False
2015-06-22,39,False
2015-06-23,33,False
2015-06-24,33,False
2015-06-25,33,False
2015-06-26,33,False
2015-06-27,36,False
2015-06-28,35,False
2015-06-29,38,False
2015-06-30,31,False
2015-07-01,24,False
2015-07-02,34,False
2015-07-03,25,False
2015-07-04,33,False
2015-07-05,22,False
2015-07-06,32,False
2015-07-07,41,False
2015-07-08,34,False
2015-07-09,40,False
2015-07-10,34,False
2015-07-11,29,False
2015-07-12,27,False
2015-07-13,36,False
2015-07-14,36,False
2015-07-15,39,False
2015-07-16,38,False
2015-07-17,39,False
2015-07-18,27,False
2015-07-19,25,False
2015-07-20,37,False
2015-07-21,44,False
2015-07-22,46,False
2015-07-23,46,False
2015-07-24,42,False
2015-07-25,33,False
2015-07-26,34,False
2015-07-27,53,False
2015-07-28,49,False
2015-07-29,37,False
2015-07-30,38,False
2015-07-31,35,False
2015-08-01,24,False
2015-08-02,24,False
2015-08-03,29,False
2015-08-04,33,False
2015-08-05,38,False
2015-08-06,49,False
2015-08-07,36,False
2015-08-08,27,False
2015-08-09,26,False
2015-08-10,37,False
2015-08-11,33,False
2015-08-12,36,False
2015-08-13,32,False
2015-08-14,33,False
2015-08-15,26,False
2015-08-16,28,False
2015-08-17,37,False
2015-08-18,36,False
