date,Mylan,isPartial
2018-02-13,55,False
2018-02-14,46,False
2018-02-15,54,False
2018-02-16,53,False
2018-02-17,49,False
2018-02-18,39,False
2018-02-19,66,False
2018-02-20,63,False
2018-02-21,49,False
2018-02-22,51,False
2018-02-23,51,False
2018-02-24,43,False
2018-02-25,52,False
2018-02-26,53,False
2018-02-27,50,False
2018-02-28,71,False
2018-03-01,72,False
2018-03-02,55,False
2018-03-03,49,False
2018-03-04,40,False
2018-03-05,70,False
2018-03-06,62,False
2018-03-07,52,False
2018-03-08,59,False
2018-03-09,48,False
2018-03-10,57,False
2018-03-11,35,False
2018-03-12,52,False
2018-03-13,46,False
2018-03-14,64,False
2018-03-15,62,False
2018-03-16,52,False
2018-03-17,49,False
2018-03-18,50,False
2018-03-19,56,False
2018-03-20,73,False
2018-03-21,70,False
2018-03-22,63,False
2018-03-23,54,False
2018-03-24,59,False
2018-03-25,42,False
2018-03-26,50,False
2018-03-27,55,False
2018-03-28,62,False
2018-03-29,64,False
2018-03-30,53,False
2018-03-31,34,False
2018-04-01,52,False
2018-04-02,40,False
2018-04-03,76,False
2018-04-04,57,False
2018-04-05,62,False
2018-04-06,59,False
2018-04-07,52,False
2018-04-08,34,False
2018-04-09,60,False
2018-04-10,48,False
2018-04-11,67,False
2018-04-12,61,False
2018-04-13,66,False
2018-04-14,42,False
2018-04-15,47,False
2018-04-16,47,False
2018-04-17,52,False
2018-04-18,57,False
2018-04-19,64,False
2018-04-20,100,False
2018-04-21,61,False
2018-04-22,37,False
2018-04-23,66,False
2018-04-24,68,False
2018-04-25,77,False
2018-04-26,49,False
2018-04-27,47,False
2018-04-28,54,False
2018-04-29,49,False
2018-04-30,55,False
2018-05-01,55,False
2018-05-02,62,False
2018-05-03,55,False
2018-05-04,64,False
2018-05-05,38,False
2018-05-06,27,False
2018-05-07,64,False
2018-05-08,71,False
2018-05-09,67,False
2018-05-10,63,False
2018-05-11,54,False
2018-05-12,39,False
2018-05-13,43,False
2018-05-14,70,False
2018-05-15,53,False
2018-05-16,61,False
2018-05-17,62,False
2018-05-18,57,False
2018-05-19,49,False
2018-05-20,48,False
2018-05-21,46,False
2018-05-22,50,False
2018-05-23,52,False
2018-05-24,57,False
2018-05-25,51,False
2018-05-26,41,False
2018-05-27,40,False
2018-05-28,48,False
2018-05-29,53,False
2018-05-30,66,False
2018-05-31,64,False
2018-06-01,47,False
2018-06-02,43,False
2018-06-03,41,False
2018-06-04,61,False
2018-06-05,69,False
2018-06-06,60,False
2018-06-07,53,False
2018-06-08,63,False
2018-06-09,40,False
2018-06-10,38,False
2018-06-11,67,False
2018-06-12,57,False
2018-06-13,59,False
2018-06-14,67,False
2018-06-15,64,False
2018-06-16,33,False
2018-06-17,38,False
2018-06-18,54,False
2018-06-19,57,False
2018-06-20,52,False
2018-06-21,51,False
2018-06-22,57,False
2018-06-23,47,False
2018-06-24,39,False
2018-06-25,53,False
2018-06-26,51,False
2018-06-27,56,False
2018-06-28,60,False
2018-06-29,63,False
