date,Mylan,isPartial
2011-09-18,39,False
2011-09-19,40,False
2011-09-20,51,False
2011-09-21,48,False
2011-09-22,32,False
2011-09-23,45,False
2011-09-24,35,False
2011-09-25,54,False
2011-09-26,66,False
2011-09-27,57,False
2011-09-28,48,False
2011-09-29,58,False
2011-09-30,45,False
2011-10-01,30,False
2011-10-02,37,False
2011-10-03,53,False
2011-10-04,43,False
2011-10-05,51,False
2011-10-06,56,False
2011-10-07,43,False
2011-10-08,55,False
2011-10-09,47,False
2011-10-10,46,False
2011-10-11,49,False
2011-10-12,64,False
2011-10-13,60,False
2011-10-14,51,False
2011-10-15,33,False
2011-10-16,58,False
2011-10-17,49,False
2011-10-18,65,False
2011-10-19,34,False
2011-10-20,56,False
2011-10-21,42,False
2011-10-22,71,False
2011-10-23,62,False
2011-10-24,33,False
2011-10-25,70,False
2011-10-26,77,False
2011-10-27,60,False
2011-10-28,47,False
2011-10-29,33,False
2011-10-30,34,False
2011-10-31,42,False
2011-11-01,60,False
2011-11-02,49,False
2011-11-03,39,False
2011-11-04,61,False
2011-11-05,36,False
2011-11-06,48,False
2011-11-07,55,False
2011-11-08,54,False
2011-11-09,57,False
2011-11-10,59,False
2011-11-11,36,False
2011-11-12,48,False
2011-11-13,37,False
2011-11-14,64,False
2011-11-15,58,False
2011-11-16,57,False
2011-11-17,49,False
2011-11-18,66,False
2011-11-19,61,False
2011-11-20,47,False
2011-11-21,45,False
2011-11-22,59,False
2011-11-23,64,False
2011-11-24,51,False
2011-11-25,44,False
2011-11-26,44,False
2011-11-27,52,False
2011-11-28,59,False
2011-11-29,45,False
2011-11-30,54,False
2011-12-01,64,False
2011-12-02,42,False
2011-12-03,42,False
2011-12-04,26,False
2011-12-05,42,False
2011-12-06,50,False
2011-12-07,49,False
2011-12-08,43,False
2011-12-09,45,False
2011-12-10,47,False
2011-12-11,31,False
2011-12-12,47,False
2011-12-13,45,False
2011-12-14,72,False
2011-12-15,50,False
2011-12-16,67,False
2011-12-17,60,False
2011-12-18,62,False
2011-12-19,52,False
2011-12-20,54,False
2011-12-21,56,False
2011-12-22,61,False
2011-12-23,52,False
2011-12-24,39,False
2011-12-25,46,False
2011-12-26,58,False
2011-12-27,53,False
2011-12-28,62,False
2011-12-29,46,False
2011-12-30,57,False
2011-12-31,50,False
2012-01-01,48,False
2012-01-02,47,False
2012-01-03,45,False
2012-01-04,64,False
2012-01-05,39,False
2012-01-06,31,False
2012-01-07,56,False
2012-01-08,56,False
2012-01-09,54,False
2012-01-10,55,False
2012-01-11,52,False
2012-01-12,67,False
2012-01-13,54,False
2012-01-14,50,False
2012-01-15,50,False
2012-01-16,52,False
2012-01-17,52,False
2012-01-18,54,False
2012-01-19,57,False
2012-01-20,42,False
2012-01-21,68,False
2012-01-22,40,False
2012-01-23,69,False
2012-01-24,44,False
2012-01-25,64,False
2012-01-26,55,False
2012-01-27,51,False
2012-01-28,63,False
2012-01-29,40,False
2012-01-30,53,False
2012-01-31,48,False
2012-02-01,49,False
2012-02-02,60,False
2012-02-03,56,False
2012-02-04,53,False
2012-02-05,52,False
2012-02-06,53,False
2012-02-07,64,False
2012-02-08,61,False
2012-02-09,52,False
2012-02-10,76,False
2012-02-11,58,False
2012-02-12,52,False
2012-02-13,39,False
2012-02-14,64,False
2012-02-15,58,False
2012-02-16,68,False
2012-02-17,52,False
2012-02-18,53,False
2012-02-19,44,False
2012-02-20,55,False
2012-02-21,53,False
2012-02-22,52,False
2012-02-23,69,False
2012-02-24,48,False
2012-02-25,74,False
2012-02-26,43,False
2012-02-27,55,False
2012-02-28,55,False
2012-02-29,63,False
2012-03-01,61,False
2012-03-02,51,False
2012-03-03,44,False
2012-03-04,49,False
2012-03-05,53,False
2012-03-06,79,False
2012-03-07,58,False
2012-03-08,66,False
2012-03-09,60,False
2012-03-10,61,False
2012-03-11,38,False
2012-03-12,63,False
2012-03-13,45,False
2012-03-14,58,False
2012-03-15,79,False
2012-03-16,57,False
2012-03-17,56,False
2012-03-18,36,False
2012-03-19,63,False
2012-03-20,45,False
2012-03-21,54,False
2012-03-22,58,False
2012-03-23,68,False
2012-03-24,43,False
2012-03-25,47,False
2012-03-26,46,False
2012-03-27,50,False
2012-03-28,60,False
2012-03-29,58,False
2012-03-30,76,False
2012-03-31,38,False
2012-04-01,52,False
2012-04-02,47,False
2012-04-03,55,False
2012-04-04,51,False
2012-04-05,48,False
2012-04-06,51,False
2012-04-07,46,False
2012-04-08,51,False
2012-04-09,59,False
2012-04-10,46,False
2012-04-11,69,False
2012-04-12,51,False
2012-04-13,53,False
2012-04-14,56,False
2012-04-15,57,False
2012-04-16,56,False
2012-04-17,47,False
2012-04-18,100,False
2012-04-19,74,False
2012-04-20,57,False
2012-04-21,53,False
2012-04-22,49,False
2012-04-23,66,False
2012-04-24,67,False
2012-04-25,64,False
2012-04-26,45,False
2012-04-27,64,False
2012-04-28,47,False
2012-04-29,45,False
2012-04-30,62,False
2012-05-01,47,False
2012-05-02,69,False
2012-05-03,60,False
2012-05-04,57,False
2012-05-05,44,False
2012-05-06,46,False
2012-05-07,65,False
2012-05-08,64,False
2012-05-09,52,False
2012-05-10,48,False
2012-05-11,56,False
2012-05-12,68,False
2012-05-13,44,False
2012-05-14,50,False
2012-05-15,50,False
2012-05-16,56,False
2012-05-17,45,False
2012-05-18,60,False
2012-05-19,42,False
2012-05-20,48,False
2012-05-21,76,False
2012-05-22,44,False
2012-05-23,56,False
2012-05-24,62,False
2012-05-25,59,False
2012-05-26,52,False
2012-05-27,42,False
2012-05-28,51,False
2012-05-29,60,False
2012-05-30,53,False
2012-05-31,55,False
2012-06-01,34,False
2012-06-02,54,False
2012-06-03,44,False
2012-06-04,63,False
