date,Mylan,isPartial
2013-06-29,71,False
2013-06-30,58,False
2013-07-01,62,False
2013-07-02,72,False
2013-07-03,66,False
2013-07-04,65,False
2013-07-05,49,False
2013-07-06,65,False
2013-07-07,49,False
2013-07-08,83,False
2013-07-09,83,False
2013-07-10,79,False
2013-07-11,69,False
2013-07-12,72,False
2013-07-13,73,False
2013-07-14,56,False
2013-07-15,77,False
2013-07-16,52,False
2013-07-17,62,False
2013-07-18,49,False
2013-07-19,55,False
2013-07-20,58,False
2013-07-21,37,False
2013-07-22,71,False
2013-07-23,71,False
2013-07-24,67,False
2013-07-25,59,False
2013-07-26,69,False
2013-07-27,47,False
2013-07-28,59,False
2013-07-29,67,False
2013-07-30,59,False
2013-07-31,73,False
2013-08-01,80,False
2013-08-02,100,False
2013-08-03,62,False
2013-08-04,62,False
2013-08-05,64,False
2013-08-06,56,False
2013-08-07,73,False
2013-08-08,71,False
2013-08-09,63,False
2013-08-10,75,False
2013-08-11,57,False
2013-08-12,66,False
2013-08-13,75,False
2013-08-14,82,False
2013-08-15,64,False
2013-08-16,75,False
2013-08-17,63,False
2013-08-18,50,False
2013-08-19,65,False
2013-08-20,58,False
2013-08-21,65,False
2013-08-22,65,False
2013-08-23,83,False
2013-08-24,67,False
2013-08-25,50,False
2013-08-26,69,False
2013-08-27,72,False
2013-08-28,70,False
2013-08-29,77,False
2013-08-30,42,False
2013-08-31,61,False
2013-09-01,53,False
2013-09-02,57,False
2013-09-03,68,False
2013-09-04,72,False
2013-09-05,66,False
2013-09-06,65,False
2013-09-07,78,False
2013-09-08,50,False
2013-09-09,50,False
2013-09-10,68,False
2013-09-11,61,False
2013-09-12,71,False
2013-09-13,59,False
2013-09-14,53,False
2013-09-15,53,False
2013-09-16,80,False
2013-09-17,63,False
2013-09-18,64,False
2013-09-19,67,False
2013-09-20,83,False
2013-09-21,49,False
2013-09-22,49,False
2013-09-23,72,False
2013-09-24,65,False
2013-09-25,71,False
2013-09-26,53,False
2013-09-27,59,False
2013-09-28,54,False
2013-09-29,55,False
2013-09-30,70,False
2013-10-01,53,False
2013-10-02,74,False
2013-10-03,61,False
2013-10-04,58,False
2013-10-05,66,False
2013-10-06,43,False
2013-10-07,62,False
2013-10-08,65,False
2013-10-09,76,False
2013-10-10,67,False
2013-10-11,66,False
2013-10-12,58,False
2013-10-13,48,False
2013-10-14,52,False
2013-10-15,57,False
2013-10-16,69,False
2013-10-17,59,False
2013-10-18,78,False
2013-10-19,62,False
2013-10-20,60,False
2013-10-21,66,False
2013-10-22,49,False
2013-10-23,53,False
2013-10-24,63,False
2013-10-25,71,False
2013-10-26,70,False
2013-10-27,52,False
2013-10-28,64,False
2013-10-29,55,False
2013-10-30,50,False
2013-10-31,56,False
2013-11-01,68,False
2013-11-02,49,False
2013-11-03,38,False
2013-11-04,64,False
2013-11-05,70,False
2013-11-06,71,False
2013-11-07,69,False
2013-11-08,39,False
2013-11-09,52,False
