date,Mylan,isPartial
2012-10-12,66,False
2012-10-13,53,False
2012-10-14,65,False
2012-10-15,74,False
2012-10-16,74,False
2012-10-17,90,False
2012-10-18,78,False
2012-10-19,67,False
2012-10-20,66,False
2012-10-21,54,False
2012-10-22,47,False
2012-10-23,76,False
2012-10-24,75,False
2012-10-25,59,False
2012-10-26,72,False
2012-10-27,49,False
2012-10-28,66,False
2012-10-29,79,False
2012-10-30,59,False
2012-10-31,60,False
2012-11-01,91,False
2012-11-02,74,False
2012-11-03,78,False
2012-11-04,63,False
2012-11-05,60,False
2012-11-06,70,False
2012-11-07,62,False
2012-11-08,88,False
2012-11-09,67,False
2012-11-10,68,False
2012-11-11,44,False
2012-11-12,57,False
2012-11-13,64,False
2012-11-14,74,False
2012-11-15,70,False
2012-11-16,63,False
2012-11-17,61,False
2012-11-18,40,False
2012-11-19,60,False
2012-11-20,76,False
2012-11-21,89,False
2012-11-22,63,False
2012-11-23,85,False
2012-11-24,72,False
2012-11-25,63,False
2012-11-26,63,False
2012-11-27,78,False
2012-11-28,61,False
2012-11-29,76,False
2012-11-30,83,False
2012-12-01,60,False
2012-12-02,64,False
2012-12-03,65,False
2012-12-04,70,False
2012-12-05,67,False
2012-12-06,60,False
2012-12-07,58,False
2012-12-08,66,False
2012-12-09,60,False
2012-12-10,68,False
2012-12-11,72,False
2012-12-12,61,False
2012-12-13,68,False
2012-12-14,78,False
2012-12-15,62,False
2012-12-16,67,False
2012-12-17,65,False
2012-12-18,80,False
2012-12-19,81,False
2012-12-20,85,False
2012-12-21,68,False
2012-12-22,49,False
2012-12-23,52,False
2012-12-24,48,False
2012-12-25,47,False
2012-12-26,73,False
2012-12-27,67,False
2012-12-28,81,False
2012-12-29,51,False
2012-12-30,74,False
2012-12-31,65,False
2013-01-01,54,False
2013-01-02,56,False
2013-01-03,89,False
2013-01-04,56,False
2013-01-05,61,False
2013-01-06,42,False
2013-01-07,81,False
2013-01-08,72,False
2013-01-09,68,False
2013-01-10,53,False
2013-01-11,78,False
2013-01-12,60,False
2013-01-13,58,False
2013-01-14,68,False
2013-01-15,71,False
2013-01-16,77,False
2013-01-17,65,False
2013-01-18,77,False
2013-01-19,61,False
2013-01-20,73,False
2013-01-21,78,False
2013-01-22,74,False
2013-01-23,72,False
2013-01-24,81,False
2013-01-25,91,False
2013-01-26,60,False
2013-01-27,60,False
2013-01-28,63,False
2013-01-29,82,False
2013-01-30,59,False
2013-01-31,64,False
2013-02-01,75,False
2013-02-02,71,False
2013-02-03,61,False
2013-02-04,62,False
2013-02-05,76,False
2013-02-06,71,False
2013-02-07,69,False
2013-02-08,73,False
2013-02-09,49,False
2013-02-10,79,False
2013-02-11,81,False
2013-02-12,61,False
2013-02-13,65,False
2013-02-14,72,False
2013-02-15,72,False
2013-02-16,61,False
2013-02-17,65,False
2013-02-18,68,False
2013-02-19,81,False
2013-02-20,82,False
2013-02-21,72,False
2013-02-22,61,False
2013-02-23,66,False
2013-02-24,56,False
2013-02-25,55,False
2013-02-26,80,False
2013-02-27,72,False
2013-02-28,94,False
2013-03-01,99,False
2013-03-02,73,False
2013-03-03,55,False
2013-03-04,84,False
2013-03-05,72,False
2013-03-06,66,False
2013-03-07,69,False
2013-03-08,66,False
2013-03-09,74,False
2013-03-10,55,False
2013-03-11,73,False
2013-03-12,82,False
2013-03-13,70,False
2013-03-14,62,False
2013-03-15,78,False
2013-03-16,71,False
2013-03-17,60,False
2013-03-18,85,False
2013-03-19,78,False
2013-03-20,70,False
2013-03-21,76,False
2013-03-22,78,False
2013-03-23,51,False
2013-03-24,72,False
2013-03-25,66,False
2013-03-26,76,False
2013-03-27,77,False
2013-03-28,54,False
2013-03-29,73,False
2013-03-30,65,False
2013-03-31,40,False
2013-04-01,73,False
