date,Mylan,isPartial
2011-10-05,59,False
2011-10-06,58,False
2011-10-07,60,False
2011-10-08,62,False
2011-10-09,59,False
2011-10-10,53,False
2011-10-11,70,False
2011-10-12,64,False
2011-10-13,61,False
2011-10-14,45,False
2011-10-15,50,False
2011-10-16,62,False
2011-10-17,50,False
2011-10-18,66,False
2011-10-19,35,False
2011-10-20,57,False
2011-10-21,42,False
2011-10-22,66,False
2011-10-23,59,False
2011-10-24,42,False
2011-10-25,75,False
2011-10-26,77,False
2011-10-27,68,False
2011-10-28,44,False
2011-10-29,53,False
2011-10-30,45,False
2011-10-31,52,False
2011-11-01,51,False
2011-11-02,62,False
2011-11-03,53,False
2011-11-04,68,False
2011-11-05,66,False
2011-11-06,55,False
2011-11-07,58,False
2011-11-08,45,False
2011-11-09,63,False
2011-11-10,58,False
2011-11-11,59,False
2011-11-12,59,False
2011-11-13,51,False
2011-11-14,56,False
2011-11-15,74,False
2011-11-16,80,False
2011-11-17,56,False
2011-11-18,58,False
2011-11-19,57,False
2011-11-20,48,False
2011-11-21,61,False
2011-11-22,58,False
2011-11-23,74,False
2011-11-24,66,False
2011-11-25,60,False
2011-11-26,58,False
2011-11-27,54,False
2011-11-28,54,False
2011-11-29,39,False
2011-11-30,62,False
2011-12-01,65,False
2011-12-02,65,False
2011-12-03,61,False
2011-12-04,28,False
2011-12-05,50,False
2011-12-06,54,False
2011-12-07,59,False
2011-12-08,60,False
2011-12-09,56,False
2011-12-10,44,False
2011-12-11,51,False
2011-12-12,41,False
2011-12-13,65,False
2011-12-14,77,False
2011-12-15,52,False
2011-12-16,80,False
2011-12-17,61,False
2011-12-18,50,False
2011-12-19,63,False
2011-12-20,56,False
2011-12-21,61,False
2011-12-22,59,False
2011-12-23,67,False
2011-12-24,32,False
2011-12-25,60,False
2011-12-26,63,False
2011-12-27,44,False
2011-12-28,50,False
2011-12-29,67,False
2011-12-30,53,False
2011-12-31,64,False
2012-01-01,62,False
2012-01-02,53,False
2012-01-03,55,False
2012-01-04,52,False
2012-01-05,64,False
2012-01-06,45,False
2012-01-07,79,False
2012-01-08,57,False
2012-01-09,52,False
2012-01-10,52,False
2012-01-11,61,False
2012-01-12,68,False
2012-01-13,69,False
2012-01-14,59,False
2012-01-15,50,False
2012-01-16,58,False
2012-01-17,52,False
2012-01-18,54,False
2012-01-19,75,False
2012-01-20,62,False
2012-01-21,66,False
2012-01-22,42,False
2012-01-23,67,False
2012-01-24,51,False
2012-01-25,56,False
2012-01-26,70,False
