date,Mylan,isPartial
2015-08-18,52,False
2015-08-19,51,False
2015-08-20,54,False
2015-08-21,56,False
2015-08-22,44,False
2015-08-23,38,False
2015-08-24,51,False
2015-08-25,51,False
2015-08-26,50,False
2015-08-27,52,False
2015-08-28,56,False
2015-08-29,40,False
2015-08-30,41,False
2015-08-31,50,False
2015-09-01,60,False
2015-09-02,48,False
2015-09-03,42,False
2015-09-04,49,False
2015-09-05,41,False
2015-09-06,31,False
2015-09-07,47,False
2015-09-08,54,False
2015-09-09,49,False
2015-09-10,50,False
2015-09-11,46,False
2015-09-12,41,False
2015-09-13,34,False
2015-09-14,55,False
2015-09-15,57,False
2015-09-16,53,False
2015-09-17,44,False
2015-09-18,54,False
2015-09-19,41,False
2015-09-20,38,False
2015-09-21,49,False
2015-09-22,52,False
2015-09-23,53,False
2015-09-24,49,False
2015-09-25,51,False
2015-09-26,44,False
2015-09-27,36,False
2015-09-28,53,False
2015-09-29,53,False
2015-09-30,45,False
2015-10-01,54,False
2015-10-02,43,False
2015-10-03,34,False
2015-10-04,34,False
2015-10-05,42,False
2015-10-06,49,False
2015-10-07,49,False
2015-10-08,53,False
2015-10-09,45,False
2015-10-10,35,False
2015-10-11,42,False
2015-10-12,54,False
2015-10-13,53,False
2015-10-14,58,False
2015-10-15,50,False
2015-10-16,53,False
2015-10-17,52,False
2015-10-18,42,False
2015-10-19,53,False
2015-10-20,55,False
2015-10-21,51,False
2015-10-22,61,False
2015-10-23,56,False
2015-10-24,50,False
2015-10-25,38,False
2015-10-26,55,False
2015-10-27,60,False
2015-10-28,57,False
2015-10-29,58,False
2015-10-30,69,False
2015-10-31,46,False
2015-11-01,45,False
2015-11-02,54,False
2015-11-03,53,False
2015-11-04,59,False
2015-11-05,57,False
2015-11-06,55,False
2015-11-07,44,False
2015-11-08,38,False
2015-11-09,51,False
2015-11-10,58,False
2015-11-11,45,False
2015-11-12,55,False
2015-11-13,100,False
2015-11-14,43,False
2015-11-15,40,False
2015-11-16,46,False
2015-11-17,53,False
2015-11-18,45,False
2015-11-19,45,False
2015-11-20,55,False
2015-11-21,47,False
2015-11-22,37,False
2015-11-23,47,False
2015-11-24,45,False
2015-11-25,44,False
2015-11-26,49,False
2015-11-27,41,False
2015-11-28,44,False
2015-11-29,33,False
2015-11-30,51,False
2015-12-01,45,False
2015-12-02,44,False
2015-12-03,53,False
2015-12-04,44,False
2015-12-05,41,False
2015-12-06,37,False
2015-12-07,47,False
2015-12-08,45,False
2015-12-09,42,False
2015-12-10,47,False
2015-12-11,45,False
2015-12-12,36,False
2015-12-13,43,False
2015-12-14,45,False
2015-12-15,48,False
2015-12-16,53,False
2015-12-17,46,False
2015-12-18,46,False
2015-12-19,35,False
2015-12-20,39,False
2015-12-21,41,False
2015-12-22,47,False
2015-12-23,42,False
2015-12-24,40,False
2015-12-25,34,False
2015-12-26,39,False
2015-12-27,35,False
2015-12-28,43,False
2015-12-29,46,False
2015-12-30,47,False
2015-12-31,42,False
2016-01-01,34,False
2016-01-02,35,False
2016-01-03,29,False
2016-01-04,40,False
2016-01-05,49,False
2016-01-06,36,False
2016-01-07,44,False
2016-01-08,50,False
2016-01-09,35,False
2016-01-10,39,False
2016-01-11,39,False
2016-01-12,51,False
2016-01-13,45,False
2016-01-14,46,False
2016-01-15,41,False
2016-01-16,41,False
2016-01-17,36,False
2016-01-18,49,False
2016-01-19,41,False
2016-01-20,47,False
2016-01-21,46,False
2016-01-22,41,False
2016-01-23,34,False
2016-01-24,40,False
2016-01-25,46,False
2016-01-26,49,False
2016-01-27,40,False
2016-01-28,46,False
2016-01-29,44,False
2016-01-30,33,False
2016-01-31,41,False
2016-02-01,43,False
2016-02-02,42,False
2016-02-03,45,False
2016-02-04,53,False
2016-02-05,52,False
2016-02-06,45,False
2016-02-07,32,False
2016-02-08,50,False
2016-02-09,48,False
2016-02-10,59,False
2016-02-11,97,False
2016-02-12,64,False
2016-02-13,42,False
2016-02-14,43,False
2016-02-15,53,False
2016-02-16,48,False
2016-02-17,51,False
2016-02-18,51,False
2016-02-19,48,False
2016-02-20,42,False
2016-02-21,36,False
2016-02-22,50,False
2016-02-23,54,False
2016-02-24,45,False
2016-02-25,43,False
2016-02-26,46,False
2016-02-27,42,False
2016-02-28,38,False
2016-02-29,43,False
2016-03-01,43,False
2016-03-02,53,False
2016-03-03,42,False
2016-03-04,50,False
2016-03-05,38,False
2016-03-06,34,False
2016-03-07,40,False
2016-03-08,41,False
2016-03-09,47,False
2016-03-10,48,False
2016-03-11,44,False
2016-03-12,34,False
2016-03-13,33,False
2016-03-14,47,False
2016-03-15,44,False
2016-03-16,45,False
2016-03-17,47,False
2016-03-18,41,False
2016-03-19,37,False
2016-03-20,37,False
2016-03-21,43,False
2016-03-22,45,False
2016-03-23,49,False
2016-03-24,45,False
2016-03-25,46,False
2016-03-26,36,False
2016-03-27,39,False
2016-03-28,42,False
2016-03-29,47,False
2016-03-30,50,False
2016-03-31,49,False
2016-04-01,54,False
2016-04-02,41,False
2016-04-03,39,False
2016-04-04,43,False
2016-04-05,49,False
2016-04-06,52,False
2016-04-07,47,False
2016-04-08,51,False
2016-04-09,36,False
2016-04-10,36,False
2016-04-11,45,False
2016-04-12,53,False
2016-04-13,42,False
2016-04-14,44,False
2016-04-15,47,False
2016-04-16,39,False
2016-04-17,38,False
2016-04-18,40,False
2016-04-19,45,False
2016-04-20,43,False
2016-04-21,42,False
2016-04-22,44,False
2016-04-23,35,False
2016-04-24,35,False
2016-04-25,53,False
2016-04-26,46,False
2016-04-27,46,False
2016-04-28,54,False
2016-04-29,46,False
2016-04-30,46,False
2016-05-01,38,False
2016-05-02,48,False
2016-05-03,56,False
2016-05-04,45,False
