date,Mylan,isPartial
2012-11-18,40,False
2012-11-19,64,False
2012-11-20,53,False
2012-11-21,60,False
2012-11-22,61,False
2012-11-23,67,False
2012-11-24,72,False
2012-11-25,61,False
2012-11-26,61,False
2012-11-27,70,False
2012-11-28,96,False
2012-11-29,74,False
2012-11-30,68,False
2012-12-01,61,False
2012-12-02,53,False
2012-12-03,68,False
2012-12-04,68,False
2012-12-05,73,False
2012-12-06,72,False
2012-12-07,54,False
2012-12-08,63,False
2012-12-09,48,False
2012-12-10,51,False
2012-12-11,63,False
2012-12-12,49,False
2012-12-13,59,False
2012-12-14,70,False
2012-12-15,53,False
2012-12-16,57,False
2012-12-17,37,False
2012-12-18,60,False
2012-12-19,46,False
2012-12-20,63,False
2012-12-21,44,False
2012-12-22,70,False
2012-12-23,51,False
2012-12-24,61,False
2012-12-25,48,False
2012-12-26,68,False
2012-12-27,72,False
2012-12-28,60,False
2012-12-29,53,False
2012-12-30,62,False
2012-12-31,54,False
2013-01-01,58,False
2013-01-02,46,False
2013-01-03,67,False
2013-01-04,51,False
2013-01-05,55,False
2013-01-06,51,False
2013-01-07,53,False
2013-01-08,71,False
2013-01-09,67,False
2013-01-10,54,False
2013-01-11,51,False
2013-01-12,63,False
2013-01-13,60,False
2013-01-14,73,False
2013-01-15,67,False
2013-01-16,69,False
2013-01-17,66,False
2013-01-18,66,False
2013-01-19,51,False
2013-01-20,52,False
2013-01-21,60,False
2013-01-22,56,False
2013-01-23,65,False
2013-01-24,72,False
2013-01-25,80,False
2013-01-26,60,False
2013-01-27,63,False
2013-01-28,54,False
2013-01-29,60,False
2013-01-30,79,False
2013-01-31,78,False
2013-02-01,68,False
2013-02-02,68,False
2013-02-03,59,False
2013-02-04,71,False
2013-02-05,66,False
2013-02-06,63,False
2013-02-07,62,False
2013-02-08,61,False
2013-02-09,45,False
2013-02-10,60,False
2013-02-11,75,False
2013-02-12,69,False
2013-02-13,79,False
2013-02-14,56,False
2013-02-15,72,False
2013-02-16,57,False
2013-02-17,60,False
2013-02-18,57,False
2013-02-19,70,False
