date,Mylan,isPartial
2010-12-26,52,False
2010-12-27,72,False
2010-12-28,77,False
2010-12-29,74,False
2010-12-30,81,False
2010-12-31,62,False
2011-01-01,56,False
2011-01-02,80,False
2011-01-03,79,False
2011-01-04,72,False
2011-01-05,75,False
2011-01-06,76,False
2011-01-07,73,False
2011-01-08,78,False
2011-01-09,59,False
2011-01-10,66,False
2011-01-11,58,False
2011-01-12,60,False
2011-01-13,65,False
2011-01-14,63,False
2011-01-15,68,False
2011-01-16,79,False
2011-01-17,76,False
2011-01-18,83,False
2011-01-19,84,False
2011-01-20,81,False
2011-01-21,71,False
2011-01-22,54,False
2011-01-23,61,False
2011-01-24,71,False
2011-01-25,57,False
2011-01-26,70,False
2011-01-27,71,False
2011-01-28,80,False
2011-01-29,67,False
2011-01-30,67,False
2011-01-31,88,False
2011-02-01,58,False
2011-02-02,72,False
2011-02-03,80,False
2011-02-04,83,False
2011-02-05,72,False
2011-02-06,55,False
2011-02-07,77,False
2011-02-08,94,False
2011-02-09,84,False
2011-02-10,73,False
2011-02-11,63,False
2011-02-12,68,False
2011-02-13,64,False
2011-02-14,73,False
2011-02-15,69,False
2011-02-16,64,False
2011-02-17,89,False
2011-02-18,70,False
2011-02-19,74,False
2011-02-20,61,False
2011-02-21,68,False
2011-02-22,62,False
2011-02-23,70,False
2011-02-24,67,False
2011-02-25,87,False
2011-02-26,74,False
2011-02-27,68,False
2011-02-28,89,False
2011-03-01,73,False
2011-03-02,66,False
2011-03-03,76,False
2011-03-04,51,False
2011-03-05,62,False
2011-03-06,57,False
2011-03-07,54,False
2011-03-08,80,False
2011-03-09,66,False
2011-03-10,60,False
2011-03-11,61,False
2011-03-12,50,False
2011-03-13,70,False
2011-03-14,60,False
2011-03-15,66,False
2011-03-16,86,False
2011-03-17,80,False
2011-03-18,56,False
2011-03-19,55,False
2011-03-20,69,False
2011-03-21,79,False
2011-03-22,80,False
2011-03-23,69,False
2011-03-24,93,False
2011-03-25,74,False
2011-03-26,65,False
2011-03-27,63,False
2011-03-28,74,False
2011-03-29,76,False
2011-03-30,79,False
2011-03-31,79,False
2011-04-01,71,False
2011-04-02,64,False
2011-04-03,56,False
2011-04-04,75,False
2011-04-05,70,False
2011-04-06,77,False
2011-04-07,66,False
2011-04-08,85,False
2011-04-09,67,False
2011-04-10,68,False
2011-04-11,58,False
2011-04-12,72,False
2011-04-13,65,False
2011-04-14,75,False
2011-04-15,59,False
2011-04-16,63,False
2011-04-17,71,False
2011-04-18,73,False
2011-04-19,82,False
2011-04-20,75,False
2011-04-21,85,False
2011-04-22,41,False
2011-04-23,82,False
2011-04-24,42,False
2011-04-25,82,False
2011-04-26,64,False
2011-04-27,74,False
2011-04-28,82,False
2011-04-29,63,False
2011-04-30,58,False
2011-05-01,59,False
2011-05-02,82,False
2011-05-03,92,False
2011-05-04,84,False
2011-05-05,60,False
2011-05-06,70,False
2011-05-07,79,False
2011-05-08,57,False
2011-05-09,66,False
2011-05-10,70,False
2011-05-11,67,False
