date,Mylan,isPartial
2011-01-01,70,False
2011-01-02,75,False
2011-01-03,61,False
2011-01-04,63,False
2011-01-05,48,False
2011-01-06,67,False
2011-01-07,74,False
2011-01-08,57,False
2011-01-09,52,False
2011-01-10,48,False
2011-01-11,72,False
2011-01-12,55,False
2011-01-13,42,False
2011-01-14,56,False
2011-01-15,65,False
2011-01-16,54,False
2011-01-17,82,False
2011-01-18,49,False
2011-01-19,69,False
2011-01-20,47,False
2011-01-21,62,False
2011-01-22,48,False
2011-01-23,46,False
2011-01-24,74,False
2011-01-25,55,False
2011-01-26,62,False
2011-01-27,46,False
2011-01-28,56,False
2011-01-29,65,False
2011-01-30,58,False
2011-01-31,57,False
2011-02-01,42,False
2011-02-02,44,False
2011-02-03,58,False
2011-02-04,50,False
2011-02-05,47,False
2011-02-06,56,False
2011-02-07,59,False
2011-02-08,67,False
2011-02-09,76,False
2011-02-10,47,False
2011-02-11,47,False
2011-02-12,63,False
2011-02-13,62,False
2011-02-14,85,False
2011-02-15,61,False
2011-02-16,48,False
2011-02-17,63,False
2011-02-18,57,False
2011-02-19,47,False
2011-02-20,55,False
2011-02-21,52,False
2011-02-22,62,False
2011-02-23,44,False
2011-02-24,80,False
2011-02-25,63,False
2011-02-26,66,False
2011-02-27,70,False
2011-02-28,89,False
2011-03-01,50,False
2011-03-02,54,False
2011-03-03,53,False
2011-03-04,65,False
2011-03-05,61,False
2011-03-06,68,False
2011-03-07,71,False
2011-03-08,62,False
2011-03-09,69,False
2011-03-10,38,False
2011-03-11,48,False
2011-03-12,61,False
2011-03-13,47,False
2011-03-14,65,False
2011-03-15,68,False
2011-03-16,57,False
2011-03-17,55,False
2011-03-18,57,False
2011-03-19,30,False
2011-03-20,56,False
2011-03-21,63,False
2011-03-22,77,False
2011-03-23,55,False
2011-03-24,81,False
2011-03-25,68,False
2011-03-26,50,False
2011-03-27,59,False
2011-03-28,57,False
2011-03-29,53,False
2011-03-30,97,False
2011-03-31,68,False
2011-04-01,53,False
2011-04-02,62,False
2011-04-03,32,False
2011-04-04,45,False
2011-04-05,62,False
2011-04-06,89,False
2011-04-07,95,False
2011-04-08,61,False
2011-04-09,54,False
2011-04-10,38,False
2011-04-11,59,False
2011-04-12,63,False
2011-04-13,46,False
2011-04-14,51,False
2011-04-15,72,False
2011-04-16,48,False
2011-04-17,58,False
2011-04-18,50,False
2011-04-19,55,False
2011-04-20,66,False
