date,Mylan,isPartial
2017-05-29,57,False
2017-05-30,65,False
2017-05-31,72,False
2017-06-01,81,False
2017-06-02,74,False
2017-06-03,55,False
2017-06-04,50,False
2017-06-05,66,False
2017-06-06,79,False
2017-06-07,73,False
2017-06-08,58,False
2017-06-09,55,False
2017-06-10,55,False
2017-06-11,34,False
2017-06-12,68,False
2017-06-13,82,False
2017-06-14,71,False
2017-06-15,55,False
2017-06-16,70,False
2017-06-17,53,False
2017-06-18,48,False
2017-06-19,55,False
2017-06-20,71,False
2017-06-21,72,False
2017-06-22,74,False
2017-06-23,71,False
2017-06-24,48,False
2017-06-25,36,False
2017-06-26,63,False
2017-06-27,70,False
2017-06-28,78,False
2017-06-29,64,False
2017-06-30,70,False
2017-07-01,67,False
2017-07-02,38,False
2017-07-03,66,False
2017-07-04,61,False
2017-07-05,62,False
2017-07-06,59,False
2017-07-07,65,False
2017-07-08,51,False
2017-07-09,52,False
2017-07-10,58,False
2017-07-11,68,False
2017-07-12,58,False
2017-07-13,72,False
2017-07-14,59,False
2017-07-15,62,False
2017-07-16,65,False
2017-07-17,49,False
2017-07-18,64,False
2017-07-19,62,False
2017-07-20,66,False
2017-07-21,63,False
2017-07-22,52,False
2017-07-23,49,False
2017-07-24,68,False
2017-07-25,73,False
2017-07-26,61,False
2017-07-27,64,False
2017-07-28,53,False
2017-07-29,41,False
2017-07-30,41,False
2017-07-31,55,False
2017-08-01,63,False
2017-08-02,55,False
2017-08-03,65,False
2017-08-04,59,False
2017-08-05,63,False
2017-08-06,52,False
2017-08-07,73,False
2017-08-08,70,False
2017-08-09,86,False
2017-08-10,66,False
2017-08-11,58,False
2017-08-12,45,False
2017-08-13,52,False
2017-08-14,64,False
2017-08-15,67,False
2017-08-16,66,False
2017-08-17,71,False
2017-08-18,72,False
2017-08-19,57,False
2017-08-20,53,False
2017-08-21,64,False
2017-08-22,62,False
2017-08-23,59,False
2017-08-24,51,False
2017-08-25,62,False
2017-08-26,58,False
2017-08-27,47,False
2017-08-28,65,False
2017-08-29,54,False
2017-08-30,71,False
2017-08-31,50,False
2017-09-01,49,False
2017-09-02,54,False
2017-09-03,50,False
2017-09-04,55,False
2017-09-05,58,False
2017-09-06,58,False
2017-09-07,55,False
2017-09-08,68,False
2017-09-09,48,False
2017-09-10,40,False
2017-09-11,63,False
2017-09-12,49,False
2017-09-13,66,False
2017-09-14,72,False
2017-09-15,71,False
2017-09-16,52,False
2017-09-17,40,False
2017-09-18,57,False
2017-09-19,67,False
2017-09-20,65,False
2017-09-21,60,False
2017-09-22,71,False
2017-09-23,38,False
2017-09-24,37,False
2017-09-25,67,False
2017-09-26,63,False
2017-09-27,69,False
2017-09-28,63,False
2017-09-29,58,False
2017-09-30,53,False
2017-10-01,42,False
2017-10-02,61,False
2017-10-03,56,False
2017-10-04,100,False
2017-10-05,85,False
2017-10-06,60,False
2017-10-07,51,False
2017-10-08,53,False
2017-10-09,68,False
2017-10-10,73,False
2017-10-11,68,False
2017-10-12,58,False
2017-10-13,45,False
2017-10-14,47,False
2017-10-15,47,False
2017-10-16,71,False
2017-10-17,71,False
2017-10-18,64,False
2017-10-19,55,False
2017-10-20,56,False
2017-10-21,49,False
2017-10-22,42,False
2017-10-23,64,False
2017-10-24,55,False
2017-10-25,54,False
2017-10-26,70,False
2017-10-27,64,False
2017-10-28,46,False
2017-10-29,49,False
2017-10-30,62,False
2017-10-31,75,False
2017-11-01,81,False
2017-11-02,78,False
2017-11-03,65,False
2017-11-04,38,False
2017-11-05,55,False
2017-11-06,79,False
2017-11-07,57,False
2017-11-08,69,False
2017-11-09,83,False
2017-11-10,67,False
2017-11-11,61,False
2017-11-12,58,False
2017-11-13,58,False
2017-11-14,62,False
2017-11-15,66,False
2017-11-16,60,False
2017-11-17,50,False
2017-11-18,36,False
2017-11-19,43,False
2017-11-20,58,False
2017-11-21,48,False
2017-11-22,60,False
2017-11-23,59,False
2017-11-24,54,False
2017-11-25,48,False
2017-11-26,46,False
2017-11-27,63,False
2017-11-28,55,False
2017-11-29,67,False
2017-11-30,43,False
2017-12-01,60,False
2017-12-02,50,False
2017-12-03,40,False
2017-12-04,67,False
2017-12-05,66,False
2017-12-06,66,False
2017-12-07,62,False
2017-12-08,61,False
2017-12-09,41,False
2017-12-10,46,False
2017-12-11,57,False
2017-12-12,68,False
2017-12-13,58,False
2017-12-14,65,False
2017-12-15,57,False
2017-12-16,57,False
2017-12-17,47,False
2017-12-18,53,False
2017-12-19,67,False
2017-12-20,75,False
2017-12-21,62,False
2017-12-22,70,False
2017-12-23,40,False
2017-12-24,37,False
2017-12-25,41,False
2017-12-26,47,False
2017-12-27,57,False
2017-12-28,56,False
2017-12-29,68,False
2017-12-30,53,False
2017-12-31,56,False
2018-01-01,49,False
2018-01-02,72,False
2018-01-03,72,False
2018-01-04,69,False
2018-01-05,54,False
2018-01-06,59,False
2018-01-07,37,False
2018-01-08,63,False
2018-01-09,63,False
2018-01-10,62,False
2018-01-11,75,False
2018-01-12,65,False
2018-01-13,44,False
2018-01-14,44,False
2018-01-15,48,False
2018-01-16,51,False
2018-01-17,68,False
2018-01-18,57,False
2018-01-19,63,False
2018-01-20,53,False
2018-01-21,57,False
2018-01-22,64,False
2018-01-23,61,False
2018-01-24,59,False
2018-01-25,66,False
2018-01-26,73,False
2018-01-27,47,False
2018-01-28,43,False
2018-01-29,62,False
2018-01-30,65,False
2018-01-31,70,False
2018-02-01,78,False
2018-02-02,69,False
2018-02-03,55,False
2018-02-04,37,False
2018-02-05,64,False
2018-02-06,63,False
2018-02-07,59,False
2018-02-08,65,False
2018-02-09,69,False
2018-02-10,66,False
2018-02-11,42,False
2018-02-12,62,False
2018-02-13,62,False
