date,Starbucks,isPartial
2010-08-24,38,False
2010-08-25,39,False
2010-08-26,37,False
2010-08-27,37,False
2010-08-28,37,False
2010-08-29,40,False
2010-08-30,36,False
2010-08-31,38,False
2010-09-01,42,False
2010-09-02,42,False
2010-09-03,38,False
2010-09-04,37,False
2010-09-05,40,False
2010-09-06,38,False
2010-09-07,39,False
2010-09-08,41,False
2010-09-09,42,False
2010-09-10,41,False
2010-09-11,41,False
2010-09-12,42,False
2010-09-13,38,False
2010-09-14,43,False
2010-09-15,43,False
2010-09-16,41,False
2010-09-17,42,False
2010-09-18,41,False
2010-09-19,42,False
2010-09-20,42,False
2010-09-21,41,False
2010-09-22,43,False
2010-09-23,45,False
2010-09-24,43,False
2010-09-25,42,False
2010-09-26,45,False
2010-09-27,43,False
2010-09-28,44,False
2010-09-29,44,False
2010-09-30,40,False
2010-10-01,41,False
2010-10-02,43,False
2010-10-03,42,False
2010-10-04,40,False
2010-10-05,42,False
2010-10-06,43,False
2010-10-07,39,False
2010-10-08,38,False
2010-10-09,39,False
2010-10-10,42,False
2010-10-11,41,False
2010-10-12,37,False
2010-10-13,40,False
2010-10-14,45,False
2010-10-15,43,False
2010-10-16,41,False
2010-10-17,42,False
2010-10-18,45,False
2010-10-19,50,False
2010-10-20,45,False
2010-10-21,44,False
2010-10-22,43,False
2010-10-23,43,False
2010-10-24,44,False
2010-10-25,42,False
2010-10-26,43,False
2010-10-27,41,False
2010-10-28,40,False
2010-10-29,39,False
2010-10-30,40,False
2010-10-31,38,False
2010-11-01,40,False
2010-11-02,47,False
2010-11-03,46,False
2010-11-04,46,False
2010-11-05,50,False
2010-11-06,47,False
2010-11-07,46,False
2010-11-08,44,False
2010-11-09,46,False
2010-11-10,47,False
2010-11-11,48,False
2010-11-12,46,False
2010-11-13,47,False
2010-11-14,49,False
2010-11-15,48,False
2010-11-16,52,False
2010-11-17,53,False
2010-11-18,59,False
2010-11-19,58,False
2010-11-20,57,False
2010-11-21,58,False
2010-11-22,49,False
2010-11-23,50,False
2010-11-24,46,False
2010-11-25,59,False
2010-11-26,52,False
2010-11-27,48,False
2010-11-28,49,False
2010-11-29,50,False
2010-11-30,53,False
2010-12-01,50,False
2010-12-02,52,False
2010-12-03,52,False
2010-12-04,55,False
2010-12-05,55,False
2010-12-06,53,False
2010-12-07,54,False
2010-12-08,54,False
2010-12-09,50,False
2010-12-10,50,False
2010-12-11,51,False
2010-12-12,52,False
2010-12-13,49,False
2010-12-14,50,False
2010-12-15,49,False
2010-12-16,48,False
2010-12-17,51,False
2010-12-18,47,False
2010-12-19,48,False
2010-12-20,49,False
2010-12-21,49,False
2010-12-22,48,False
2010-12-23,50,False
2010-12-24,50,False
2010-12-25,96,False
2010-12-26,52,False
2010-12-27,46,False
2010-12-28,45,False
2010-12-29,46,False
2010-12-30,46,False
2010-12-31,44,False
2011-01-01,55,False
2011-01-02,48,False
2011-01-03,47,False
2011-01-04,49,False
2011-01-05,66,False
2011-01-06,100,False
2011-01-07,68,False
2011-01-08,53,False
2011-01-09,51,False
2011-01-10,50,False
2011-01-11,48,False
2011-01-12,46,False
2011-01-13,46,False
2011-01-14,49,False
2011-01-15,46,False
2011-01-16,44,False
2011-01-17,52,False
2011-01-18,64,False
2011-01-19,63,False
2011-01-20,56,False
2011-01-21,53,False
2011-01-22,50,False
2011-01-23,49,False
2011-01-24,44,False
2011-01-25,45,False
2011-01-26,46,False
