date,Starbucks,isPartial
2014-03-16,67,False
2014-03-17,57,False
2014-03-18,58,False
2014-03-19,63,False
2014-03-20,68,False
2014-03-21,71,False
2014-03-22,70,False
2014-03-23,68,False
2014-03-24,60,False
2014-03-25,62,False
2014-03-26,59,False
2014-03-27,62,False
2014-03-28,60,False
2014-03-29,65,False
2014-03-30,71,False
2014-03-31,58,False
2014-04-01,62,False
2014-04-02,67,False
2014-04-03,63,False
2014-04-04,63,False
2014-04-05,71,False
2014-04-06,67,False
2014-04-07,58,False
2014-04-08,61,False
2014-04-09,61,False
2014-04-10,58,False
2014-04-11,61,False
2014-04-12,66,False
2014-04-13,66,False
2014-04-14,59,False
2014-04-15,62,False
2014-04-16,62,False
2014-04-17,65,False
2014-04-18,69,False
2014-04-19,68,False
2014-04-20,82,False
2014-04-21,64,False
2014-04-22,62,False
2014-04-23,61,False
2014-04-24,64,False
2014-04-25,63,False
2014-04-26,67,False
2014-04-27,67,False
2014-04-28,60,False
2014-04-29,64,False
2014-04-30,68,False
2014-05-01,90,False
2014-05-02,82,False
2014-05-03,87,False
2014-05-04,82,False
2014-05-05,76,False
2014-05-06,75,False
2014-05-07,78,False
2014-05-08,79,False
2014-05-09,84,False
2014-05-10,88,False
2014-05-11,78,False
2014-05-12,62,False
2014-05-13,63,False
2014-05-14,63,False
2014-05-15,65,False
2014-05-16,65,False
2014-05-17,70,False
2014-05-18,72,False
2014-05-19,60,False
2014-05-20,60,False
2014-05-21,60,False
2014-05-22,58,False
2014-05-23,62,False
2014-05-24,65,False
2014-05-25,63,False
2014-05-26,60,False
2014-05-27,57,False
2014-05-28,59,False
2014-05-29,65,False
2014-05-30,62,False
2014-05-31,63,False
2014-06-01,64,False
2014-06-02,58,False
2014-06-03,58,False
2014-06-04,58,False
2014-06-05,58,False
2014-06-06,59,False
2014-06-07,63,False
2014-06-08,64,False
2014-06-09,60,False
2014-06-10,60,False
2014-06-11,60,False
2014-06-12,65,False
2014-06-13,66,False
2014-06-14,63,False
2014-06-15,61,False
2014-06-16,67,False
2014-06-17,68,False
