date,Starbucks,isPartial
2012-01-26,58,False
2012-01-27,56,False
2012-01-28,56,False
2012-01-29,55,False
2012-01-30,55,False
2012-01-31,58,False
2012-02-01,56,False
2012-02-02,53,False
2012-02-03,55,False
2012-02-04,52,False
2012-02-05,53,False
2012-02-06,51,False
2012-02-07,54,False
2012-02-08,55,False
2012-02-09,53,False
2012-02-10,55,False
2012-02-11,57,False
2012-02-12,55,False
2012-02-13,49,False
2012-02-14,54,False
2012-02-15,49,False
2012-02-16,58,False
2012-02-17,57,False
2012-02-18,56,False
2012-02-19,60,False
2012-02-20,53,False
2012-02-21,55,False
2012-02-22,56,False
2012-02-23,51,False
2012-02-24,52,False
2012-02-25,54,False
2012-02-26,53,False
2012-02-27,49,False
2012-02-28,52,False
2012-02-29,51,False
2012-03-01,50,False
2012-03-02,54,False
2012-03-03,55,False
2012-03-04,52,False
2012-03-05,49,False
2012-03-06,54,False
2012-03-07,55,False
2012-03-08,55,False
2012-03-09,60,False
2012-03-10,60,False
2012-03-11,55,False
2012-03-12,54,False
2012-03-13,67,False
2012-03-14,70,False
2012-03-15,53,False
2012-03-16,55,False
2012-03-17,55,False
2012-03-18,55,False
2012-03-19,50,False
2012-03-20,54,False
2012-03-21,55,False
2012-03-22,56,False
2012-03-23,50,False
2012-03-24,51,False
2012-03-25,56,False
2012-03-26,51,False
2012-03-27,54,False
2012-03-28,57,False
2012-03-29,57,False
2012-03-30,51,False
2012-03-31,51,False
2012-04-01,52,False
2012-04-02,52,False
2012-04-03,48,False
2012-04-04,66,False
2012-04-05,56,False
2012-04-06,54,False
2012-04-07,54,False
2012-04-08,59,False
2012-04-09,50,False
2012-04-10,53,False
2012-04-11,48,False
2012-04-12,47,False
2012-04-13,49,False
2012-04-14,51,False
2012-04-15,55,False
2012-04-16,48,False
2012-04-17,51,False
2012-04-18,50,False
2012-04-19,50,False
2012-04-20,58,False
2012-04-21,56,False
2012-04-22,63,False
2012-04-23,52,False
2012-04-24,52,False
2012-04-25,53,False
2012-04-26,52,False
2012-04-27,57,False
2012-04-28,52,False
2012-04-29,57,False
2012-04-30,60,False
2012-05-01,62,False
2012-05-02,60,False
2012-05-03,60,False
2012-05-04,74,False
2012-05-05,68,False
2012-05-06,68,False
2012-05-07,66,False
2012-05-08,68,False
2012-05-09,66,False
2012-05-10,66,False
2012-05-11,61,False
2012-05-12,64,False
2012-05-13,66,False
2012-05-14,60,False
2012-05-15,53,False
2012-05-16,54,False
2012-05-17,57,False
2012-05-18,56,False
2012-05-19,53,False
2012-05-20,55,False
2012-05-21,51,False
2012-05-22,49,False
2012-05-23,57,False
2012-05-24,55,False
2012-05-25,60,False
2012-05-26,53,False
2012-05-27,56,False
2012-05-28,58,False
2012-05-29,50,False
2012-05-30,53,False
2012-05-31,53,False
2012-06-01,51,False
2012-06-02,54,False
2012-06-03,50,False
2012-06-04,52,False
2012-06-05,53,False
2012-06-06,54,False
2012-06-07,54,False
2012-06-08,53,False
2012-06-09,50,False
2012-06-10,47,False
2012-06-11,49,False
2012-06-12,58,False
2012-06-13,49,False
2012-06-14,50,False
2012-06-15,52,False
2012-06-16,54,False
2012-06-17,51,False
2012-06-18,64,False
2012-06-19,55,False
2012-06-20,55,False
2012-06-21,51,False
2012-06-22,62,False
2012-06-23,62,False
2012-06-24,60,False
2012-06-25,56,False
2012-06-26,54,False
2012-06-27,59,False
2012-06-28,55,False
2012-06-29,60,False
2012-06-30,57,False
