date,Starbucks,isPartial
2013-11-06,55,False
2013-11-07,54,False
2013-11-08,56,False
2013-11-09,55,False
2013-11-10,56,False
2013-11-11,55,False
2013-11-12,53,False
2013-11-13,67,False
2013-11-14,67,False
2013-11-15,67,False
2013-11-16,70,False
2013-11-17,65,False
2013-11-18,54,False
2013-11-19,52,False
2013-11-20,53,False
2013-11-21,52,False
2013-11-22,55,False
2013-11-23,61,False
2013-11-24,56,False
2013-11-25,51,False
2013-11-26,49,False
2013-11-27,53,False
2013-11-28,72,False
2013-11-29,61,False
2013-11-30,56,False
2013-12-01,58,False
2013-12-02,55,False
2013-12-03,55,False
2013-12-04,52,False
2013-12-05,54,False
2013-12-06,53,False
2013-12-07,58,False
2013-12-08,57,False
2013-12-09,52,False
2013-12-10,52,False
2013-12-11,49,False
2013-12-12,51,False
2013-12-13,51,False
2013-12-14,53,False
2013-12-15,54,False
2013-12-16,48,False
2013-12-17,50,False
2013-12-18,52,False
2013-12-19,53,False
2013-12-20,53,False
2013-12-21,59,False
2013-12-22,54,False
2013-12-23,54,False
2013-12-24,59,False
2013-12-25,100,False
2013-12-26,59,False
2013-12-27,59,False
2013-12-28,58,False
2013-12-29,55,False
2013-12-30,54,False
2013-12-31,54,False
2014-01-01,64,False
2014-01-02,51,False
2014-01-03,52,False
2014-01-04,53,False
2014-01-05,50,False
2014-01-06,45,False
2014-01-07,44,False
2014-01-08,46,False
2014-01-09,49,False
2014-01-10,49,False
2014-01-11,49,False
2014-01-12,50,False
2014-01-13,43,False
2014-01-14,45,False
2014-01-15,43,False
2014-01-16,46,False
2014-01-17,51,False
2014-01-18,47,False
2014-01-19,46,False
2014-01-20,45,False
2014-01-21,43,False
2014-01-22,42,False
2014-01-23,46,False
2014-01-24,43,False
2014-01-25,46,False
2014-01-26,46,False
2014-01-27,41,False
2014-01-28,43,False
2014-01-29,43,False
2014-01-30,43,False
2014-01-31,46,False
2014-02-01,48,False
2014-02-02,46,False
2014-02-03,40,False
2014-02-04,41,False
2014-02-05,42,False
2014-02-06,39,False
2014-02-07,44,False
2014-02-08,49,False
2014-02-09,52,False
2014-02-10,61,False
2014-02-11,67,False
2014-02-12,60,False
2014-02-13,54,False
2014-02-14,52,False
2014-02-15,52,False
2014-02-16,50,False
2014-02-17,46,False
2014-02-18,43,False
2014-02-19,43,False
2014-02-20,46,False
2014-02-21,46,False
2014-02-22,48,False
2014-02-23,48,False
2014-02-24,41,False
2014-02-25,43,False
2014-02-26,45,False
2014-02-27,43,False
2014-02-28,47,False
2014-03-01,49,False
2014-03-02,47,False
2014-03-03,42,False
2014-03-04,42,False
2014-03-05,43,False
2014-03-06,45,False
2014-03-07,46,False
2014-03-08,49,False
2014-03-09,49,False
2014-03-10,43,False
2014-03-11,45,False
2014-03-12,42,False
2014-03-13,44,False
2014-03-14,45,False
2014-03-15,49,False
2014-03-16,51,False
2014-03-17,45,False
2014-03-18,43,False
2014-03-19,48,False
2014-03-20,49,False
2014-03-21,52,False
2014-03-22,49,False
2014-03-23,53,False
2014-03-24,42,False
2014-03-25,45,False
2014-03-26,43,False
2014-03-27,46,False
2014-03-28,44,False
2014-03-29,51,False
2014-03-30,53,False
2014-03-31,45,False
2014-04-01,47,False
2014-04-02,51,False
2014-04-03,48,False
2014-04-04,48,False
2014-04-05,51,False
2014-04-06,51,False
2014-04-07,45,False
2014-04-08,46,False
2014-04-09,46,False
2014-04-10,47,False
2014-04-11,46,False
2014-04-12,52,False
2014-04-13,49,False
2014-04-14,43,False
2014-04-15,45,False
2014-04-16,46,False
2014-04-17,51,False
2014-04-18,51,False
2014-04-19,50,False
2014-04-20,58,False
2014-04-21,48,False
2014-04-22,46,False
2014-04-23,46,False
2014-04-24,48,False
2014-04-25,47,False
2014-04-26,51,False
2014-04-27,50,False
2014-04-28,44,False
2014-04-29,47,False
2014-04-30,50,False
2014-05-01,70,False
2014-05-02,65,False
2014-05-03,65,False
2014-05-04,62,False
2014-05-05,55,False
2014-05-06,56,False
2014-05-07,58,False
2014-05-08,58,False
2014-05-09,61,False
2014-05-10,68,False
2014-05-11,59,False
2014-05-12,47,False
2014-05-13,49,False
2014-05-14,46,False
2014-05-15,48,False
2014-05-16,49,False
2014-05-17,54,False
2014-05-18,53,False
2014-05-19,47,False
2014-05-20,47,False
2014-05-21,45,False
2014-05-22,44,False
2014-05-23,46,False
2014-05-24,47,False
2014-05-25,47,False
2014-05-26,44,False
2014-05-27,42,False
2014-05-28,45,False
2014-05-29,50,False
2014-05-30,46,False
2014-05-31,47,False
2014-06-01,50,False
2014-06-02,42,False
2014-06-03,44,False
2014-06-04,44,False
2014-06-05,44,False
2014-06-06,45,False
2014-06-07,46,False
2014-06-08,47,False
2014-06-09,46,False
2014-06-10,47,False
2014-06-11,46,False
2014-06-12,49,False
2014-06-13,51,False
2014-06-14,49,False
2014-06-15,47,False
2014-06-16,50,False
2014-06-17,53,False
2014-06-18,48,False
2014-06-19,50,False
2014-06-20,47,False
2014-06-21,50,False
2014-06-22,50,False
2014-06-23,47,False
2014-06-24,48,False
2014-06-25,47,False
2014-06-26,49,False
2014-06-27,47,False
2014-06-28,49,False
2014-06-29,48,False
2014-06-30,46,False
2014-07-01,47,False
2014-07-02,48,False
2014-07-03,46,False
2014-07-04,48,False
2014-07-05,47,False
2014-07-06,50,False
2014-07-07,46,False
2014-07-08,46,False
2014-07-09,45,False
2014-07-10,45,False
2014-07-11,46,False
2014-07-12,48,False
2014-07-13,45,False
2014-07-14,47,False
2014-07-15,47,False
2014-07-16,49,False
2014-07-17,52,False
2014-07-18,56,False
2014-07-19,55,False
2014-07-20,52,False
2014-07-21,47,False
2014-07-22,51,False
2014-07-23,53,False
2014-07-24,53,False
