date,Starbucks,isPartial
2018-02-13,45,False
2018-02-14,46,False
2018-02-15,44,False
2018-02-16,46,False
2018-02-17,51,False
2018-02-18,52,False
2018-02-19,47,False
2018-02-20,45,False
2018-02-21,47,False
2018-02-22,48,False
2018-02-23,48,False
2018-02-24,53,False
2018-02-25,54,False
2018-02-26,45,False
2018-02-27,46,False
2018-02-28,47,False
2018-03-01,48,False
2018-03-02,51,False
2018-03-03,57,False
2018-03-04,54,False
2018-03-05,45,False
2018-03-06,46,False
2018-03-07,46,False
2018-03-08,48,False
2018-03-09,49,False
2018-03-10,58,False
2018-03-11,55,False
2018-03-12,48,False
2018-03-13,46,False
2018-03-14,45,False
2018-03-15,45,False
2018-03-16,48,False
2018-03-17,54,False
2018-03-18,52,False
2018-03-19,44,False
2018-03-20,47,False
2018-03-21,51,False
2018-03-22,55,False
2018-03-23,53,False
2018-03-24,61,False
2018-03-25,60,False
2018-03-26,50,False
2018-03-27,48,False
2018-03-28,50,False
2018-03-29,57,False
2018-03-30,66,False
2018-03-31,62,False
2018-04-01,76,False
2018-04-02,54,False
2018-04-03,47,False
2018-04-04,46,False
2018-04-05,49,False
2018-04-06,50,False
2018-04-07,58,False
2018-04-08,57,False
2018-04-09,46,False
2018-04-10,46,False
2018-04-11,45,False
2018-04-12,48,False
2018-04-13,51,False
2018-04-14,73,False
2018-04-15,99,False
2018-04-16,89,False
2018-04-17,97,False
2018-04-18,100,False
2018-04-19,89,False
2018-04-20,75,False
2018-04-21,72,False
2018-04-22,68,False
2018-04-23,55,False
2018-04-24,51,False
2018-04-25,51,False
2018-04-26,54,False
2018-04-27,53,False
2018-04-28,56,False
2018-04-29,60,False
2018-04-30,51,False
2018-05-01,55,False
2018-05-02,54,False
2018-05-03,61,False
2018-05-04,56,False
2018-05-05,58,False
2018-05-06,57,False
2018-05-07,57,False
2018-05-08,57,False
2018-05-09,55,False
2018-05-10,56,False
2018-05-11,55,False
2018-05-12,61,False
2018-05-13,59,False
2018-05-14,49,False
2018-05-15,49,False
2018-05-16,51,False
2018-05-17,56,False
2018-05-18,55,False
2018-05-19,57,False
2018-05-20,58,False
2018-05-21,52,False
2018-05-22,50,False
2018-05-23,51,False
2018-05-24,53,False
2018-05-25,52,False
2018-05-26,55,False
2018-05-27,57,False
2018-05-28,57,False
2018-05-29,78,False
2018-05-30,65,False
2018-05-31,55,False
2018-06-01,54,False
2018-06-02,58,False
2018-06-03,57,False
2018-06-04,51,False
2018-06-05,53,False
2018-06-06,52,False
2018-06-07,56,False
2018-06-08,55,False
2018-06-09,58,False
2018-06-10,59,False
2018-06-11,51,False
2018-06-12,49,False
2018-06-13,51,False
2018-06-14,51,False
2018-06-15,53,False
2018-06-16,56,False
2018-06-17,54,False
2018-06-18,49,False
2018-06-19,51,False
2018-06-20,58,False
2018-06-21,56,False
2018-06-22,57,False
2018-06-23,58,False
2018-06-24,57,False
2018-06-25,51,False
2018-06-26,52,False
2018-06-27,52,False
2018-06-28,52,False
2018-06-29,62,False
