date,Starbucks,isPartial
2015-08-18,34,False
2015-08-19,32,False
2015-08-20,32,False
2015-08-21,32,False
2015-08-22,34,False
2015-08-23,33,False
2015-08-24,30,False
2015-08-25,31,False
2015-08-26,31,False
2015-08-27,32,False
2015-08-28,31,False
2015-08-29,34,False
2015-08-30,35,False
2015-08-31,30,False
2015-09-01,31,False
2015-09-02,32,False
2015-09-03,32,False
2015-09-04,34,False
2015-09-05,35,False
2015-09-06,36,False
2015-09-07,36,False
2015-09-08,33,False
2015-09-09,33,False
2015-09-10,34,False
2015-09-11,32,False
2015-09-12,37,False
2015-09-13,36,False
2015-09-14,31,False
2015-09-15,31,False
2015-09-16,32,False
2015-09-17,32,False
2015-09-18,33,False
2015-09-19,36,False
2015-09-20,36,False
2015-09-21,31,False
2015-09-22,33,False
2015-09-23,34,False
2015-09-24,35,False
2015-09-25,36,False
2015-09-26,38,False
2015-09-27,37,False
2015-09-28,31,False
2015-09-29,45,False
2015-09-30,32,False
2015-10-01,33,False
2015-10-02,34,False
2015-10-03,38,False
2015-10-04,37,False
2015-10-05,31,False
2015-10-06,31,False
2015-10-07,31,False
2015-10-08,31,False
2015-10-09,32,False
2015-10-10,35,False
2015-10-11,36,False
2015-10-12,33,False
2015-10-13,31,False
2015-10-14,31,False
2015-10-15,34,False
2015-10-16,34,False
2015-10-17,36,False
2015-10-18,37,False
2015-10-19,32,False
2015-10-20,31,False
2015-10-21,33,False
2015-10-22,33,False
2015-10-23,32,False
2015-10-24,34,False
2015-10-25,36,False
2015-10-26,31,False
2015-10-27,34,False
2015-10-28,34,False
2015-10-29,34,False
2015-10-30,35,False
2015-10-31,37,False
2015-11-01,36,False
2015-11-02,34,False
2015-11-03,36,False
2015-11-04,36,False
2015-11-05,36,False
2015-11-06,38,False
2015-11-07,42,False
2015-11-08,47,False
2015-11-09,69,False
2015-11-10,100,False
2015-11-11,92,False
2015-11-12,82,False
2015-11-13,67,False
2015-11-14,58,False
2015-11-15,54,False
2015-11-16,41,False
2015-11-17,37,False
2015-11-18,38,False
2015-11-19,37,False
2015-11-20,37,False
2015-11-21,41,False
2015-11-22,41,False
2015-11-23,35,False
2015-11-24,35,False
2015-11-25,36,False
2015-11-26,53,False
2015-11-27,42,False
2015-11-28,39,False
2015-11-29,38,False
2015-11-30,38,False
2015-12-01,35,False
2015-12-02,36,False
2015-12-03,36,False
2015-12-04,37,False
2015-12-05,42,False
2015-12-06,41,False
2015-12-07,37,False
2015-12-08,37,False
2015-12-09,36,False
2015-12-10,36,False
2015-12-11,38,False
2015-12-12,42,False
2015-12-13,43,False
2015-12-14,41,False
2015-12-15,40,False
2015-12-16,40,False
2015-12-17,41,False
2015-12-18,43,False
2015-12-19,45,False
2015-12-20,43,False
2015-12-21,41,False
2015-12-22,42,False
2015-12-23,43,False
2015-12-24,51,False
2015-12-25,88,False
2015-12-26,51,False
2015-12-27,44,False
2015-12-28,41,False
2015-12-29,41,False
2015-12-30,40,False
2015-12-31,41,False
2016-01-01,50,False
2016-01-02,39,False
2016-01-03,37,False
2016-01-04,35,False
2016-01-05,40,False
2016-01-06,37,False
2016-01-07,34,False
2016-01-08,35,False
2016-01-09,36,False
2016-01-10,35,False
2016-01-11,30,False
2016-01-12,30,False
2016-01-13,30,False
2016-01-14,33,False
2016-01-15,31,False
2016-01-16,34,False
2016-01-17,34,False
2016-01-18,31,False
2016-01-19,29,False
2016-01-20,30,False
2016-01-21,30,False
2016-01-22,30,False
2016-01-23,32,False
2016-01-24,31,False
2016-01-25,28,False
2016-01-26,28,False
2016-01-27,29,False
2016-01-28,30,False
2016-01-29,31,False
2016-01-30,34,False
2016-01-31,32,False
2016-02-01,28,False
2016-02-02,28,False
2016-02-03,29,False
2016-02-04,29,False
2016-02-05,30,False
2016-02-06,32,False
2016-02-07,33,False
2016-02-08,30,False
2016-02-09,34,False
2016-02-10,31,False
2016-02-11,31,False
2016-02-12,31,False
2016-02-13,35,False
2016-02-14,35,False
2016-02-15,30,False
2016-02-16,28,False
2016-02-17,31,False
2016-02-18,31,False
2016-02-19,31,False
2016-02-20,34,False
2016-02-21,34,False
2016-02-22,30,False
2016-02-23,33,False
2016-02-24,32,False
2016-02-25,30,False
2016-02-26,31,False
2016-02-27,33,False
2016-02-28,33,False
2016-02-29,28,False
2016-03-01,28,False
2016-03-02,29,False
2016-03-03,29,False
2016-03-04,30,False
2016-03-05,33,False
2016-03-06,32,False
2016-03-07,32,False
2016-03-08,29,False
2016-03-09,29,False
2016-03-10,29,False
2016-03-11,30,False
2016-03-12,33,False
2016-03-13,33,False
2016-03-14,29,False
2016-03-15,29,False
2016-03-16,30,False
2016-03-17,31,False
2016-03-18,31,False
2016-03-19,36,False
2016-03-20,35,False
2016-03-21,32,False
2016-03-22,30,False
2016-03-23,32,False
2016-03-24,32,False
2016-03-25,36,False
2016-03-26,35,False
2016-03-27,44,False
2016-03-28,33,False
2016-03-29,30,False
2016-03-30,30,False
2016-03-31,30,False
2016-04-01,32,False
2016-04-02,35,False
2016-04-03,34,False
2016-04-04,29,False
2016-04-05,30,False
2016-04-06,32,False
2016-04-07,31,False
2016-04-08,31,False
2016-04-09,35,False
2016-04-10,36,False
2016-04-11,31,False
2016-04-12,33,False
2016-04-13,32,False
2016-04-14,31,False
2016-04-15,32,False
2016-04-16,36,False
2016-04-17,35,False
2016-04-18,31,False
2016-04-19,31,False
2016-04-20,31,False
2016-04-21,33,False
2016-04-22,34,False
2016-04-23,35,False
2016-04-24,36,False
2016-04-25,31,False
2016-04-26,32,False
2016-04-27,32,False
2016-04-28,34,False
2016-04-29,36,False
2016-04-30,39,False
2016-05-01,43,False
2016-05-02,38,False
2016-05-03,38,False
2016-05-04,37,False
