date,Starbucks,isPartial
2013-02-19,59,False
2013-02-20,58,False
2013-02-21,61,False
2013-02-22,61,False
2013-02-23,64,False
2013-02-24,62,False
2013-02-25,58,False
2013-02-26,57,False
2013-02-27,59,False
2013-02-28,61,False
2013-03-01,64,False
2013-03-02,68,False
2013-03-03,73,False
2013-03-04,58,False
2013-03-05,61,False
2013-03-06,67,False
2013-03-07,63,False
2013-03-08,65,False
2013-03-09,67,False
2013-03-10,69,False
2013-03-11,63,False
2013-03-12,64,False
2013-03-13,65,False
2013-03-14,65,False
2013-03-15,67,False
2013-03-16,66,False
2013-03-17,65,False
2013-03-18,58,False
2013-03-19,61,False
2013-03-20,61,False
2013-03-21,65,False
2013-03-22,72,False
2013-03-23,76,False
2013-03-24,72,False
2013-03-25,76,False
2013-03-26,72,False
2013-03-27,69,False
2013-03-28,70,False
2013-03-29,71,False
2013-03-30,68,False
2013-03-31,78,False
2013-04-01,59,False
2013-04-02,61,False
2013-04-03,62,False
2013-04-04,59,False
2013-04-05,60,False
2013-04-06,65,False
2013-04-07,60,False
2013-04-08,57,False
2013-04-09,61,False
2013-04-10,63,False
2013-04-11,59,False
2013-04-12,61,False
2013-04-13,63,False
2013-04-14,65,False
2013-04-15,62,False
2013-04-16,58,False
2013-04-17,59,False
2013-04-18,57,False
2013-04-19,68,False
2013-04-20,66,False
2013-04-21,66,False
2013-04-22,64,False
2013-04-23,57,False
2013-04-24,63,False
2013-04-25,64,False
2013-04-26,66,False
2013-04-27,64,False
2013-04-28,67,False
2013-04-29,61,False
2013-04-30,71,False
2013-05-01,80,False
2013-05-02,74,False
2013-05-03,88,False
2013-05-04,88,False
2013-05-05,87,False
2013-05-06,77,False
2013-05-07,76,False
2013-05-08,100,False
2013-05-09,81,False
2013-05-10,80,False
2013-05-11,82,False
2013-05-12,82,False
2013-05-13,66,False
2013-05-14,64,False
2013-05-15,67,False
2013-05-16,66,False
2013-05-17,63,False
2013-05-18,64,False
2013-05-19,68,False
2013-05-20,65,False
2013-05-21,62,False
2013-05-22,62,False
2013-05-23,65,False
2013-05-24,68,False
2013-05-25,67,False
2013-05-26,68,False
2013-05-27,63,False
2013-05-28,64,False
2013-05-29,66,False
2013-05-30,67,False
2013-05-31,70,False
2013-06-01,68,False
2013-06-02,69,False
2013-06-03,64,False
2013-06-04,64,False
2013-06-05,66,False
2013-06-06,67,False
2013-06-07,69,False
2013-06-08,64,False
2013-06-09,66,False
2013-06-10,59,False
2013-06-11,62,False
2013-06-12,63,False
2013-06-13,66,False
2013-06-14,73,False
2013-06-15,72,False
2013-06-16,66,False
2013-06-17,64,False
2013-06-18,68,False
2013-06-19,67,False
2013-06-20,68,False
2013-06-21,67,False
2013-06-22,68,False
2013-06-23,70,False
2013-06-24,65,False
2013-06-25,67,False
2013-06-26,69,False
2013-06-27,73,False
2013-06-28,69,False
2013-06-29,72,False
2013-06-30,67,False
2013-07-01,64,False
2013-07-02,68,False
2013-07-03,65,False
2013-07-04,65,False
2013-07-05,63,False
2013-07-06,66,False
2013-07-07,69,False
2013-07-08,66,False
2013-07-09,66,False
2013-07-10,67,False
2013-07-11,69,False
2013-07-12,68,False
2013-07-13,72,False
2013-07-14,69,False
2013-07-15,66,False
2013-07-16,68,False
2013-07-17,69,False
2013-07-18,70,False
2013-07-19,68,False
2013-07-20,67,False
2013-07-21,70,False
2013-07-22,64,False
2013-07-23,68,False
2013-07-24,66,False
2013-07-25,71,False
2013-07-26,72,False
2013-07-27,74,False
2013-07-28,75,False
2013-07-29,65,False
2013-07-30,67,False
2013-07-31,68,False
2013-08-01,69,False
2013-08-02,73,False
2013-08-03,70,False
2013-08-04,72,False
2013-08-05,65,False
2013-08-06,66,False
2013-08-07,72,False
2013-08-08,69,False
2013-08-09,76,False
2013-08-10,74,False
2013-08-11,70,False
2013-08-12,70,False
2013-08-13,68,False
2013-08-14,67,False
2013-08-15,69,False
2013-08-16,68,False
2013-08-17,71,False
2013-08-18,72,False
2013-08-19,68,False
2013-08-20,65,False
2013-08-21,66,False
2013-08-22,63,False
2013-08-23,67,False
2013-08-24,69,False
2013-08-25,67,False
2013-08-26,61,False
2013-08-27,70,False
2013-08-28,69,False
2013-08-29,67,False
2013-08-30,71,False
2013-08-31,74,False
2013-09-01,71,False
2013-09-02,73,False
2013-09-03,69,False
2013-09-04,71,False
2013-09-05,72,False
2013-09-06,69,False
2013-09-07,76,False
2013-09-08,75,False
2013-09-09,66,False
2013-09-10,71,False
2013-09-11,65,False
2013-09-12,68,False
2013-09-13,71,False
2013-09-14,82,False
2013-09-15,75,False
2013-09-16,66,False
2013-09-17,73,False
2013-09-18,86,False
2013-09-19,80,False
2013-09-20,75,False
2013-09-21,81,False
2013-09-22,80,False
2013-09-23,69,False
2013-09-24,68,False
2013-09-25,65,False
2013-09-26,69,False
2013-09-27,73,False
2013-09-28,77,False
2013-09-29,86,False
2013-09-30,68,False
2013-10-01,69,False
2013-10-02,65,False
2013-10-03,70,False
2013-10-04,66,False
2013-10-05,75,False
2013-10-06,73,False
2013-10-07,65,False
2013-10-08,69,False
2013-10-09,83,False
2013-10-10,80,False
2013-10-11,77,False
2013-10-12,85,False
2013-10-13,78,False
2013-10-14,76,False
2013-10-15,72,False
2013-10-16,73,False
2013-10-17,68,False
2013-10-18,69,False
2013-10-19,74,False
2013-10-20,76,False
2013-10-21,65,False
2013-10-22,66,False
2013-10-23,67,False
2013-10-24,69,False
2013-10-25,70,False
2013-10-26,74,False
2013-10-27,73,False
2013-10-28,63,False
2013-10-29,68,False
2013-10-30,63,False
2013-10-31,66,False
2013-11-01,72,False
2013-11-02,82,False
2013-11-03,79,False
2013-11-04,73,False
2013-11-05,75,False
2013-11-06,84,False
