date,Starbucks,isPartial
2016-05-04,36,False
2016-05-05,39,False
2016-05-06,39,False
2016-05-07,41,False
2016-05-08,40,False
2016-05-09,35,False
2016-05-10,36,False
2016-05-11,34,False
2016-05-12,36,False
2016-05-13,37,False
2016-05-14,42,False
2016-05-15,42,False
2016-05-16,33,False
2016-05-17,33,False
2016-05-18,34,False
2016-05-19,34,False
2016-05-20,34,False
2016-05-21,37,False
2016-05-22,36,False
2016-05-23,34,False
2016-05-24,33,False
2016-05-25,31,False
2016-05-26,34,False
2016-05-27,34,False
2016-05-28,35,False
2016-05-29,34,False
2016-05-30,35,False
2016-05-31,35,False
2016-06-01,35,False
2016-06-02,36,False
2016-06-03,37,False
2016-06-04,40,False
2016-06-05,39,False
2016-06-06,36,False
2016-06-07,37,False
2016-06-08,33,False
2016-06-09,35,False
2016-06-10,37,False
2016-06-11,38,False
2016-06-12,38,False
2016-06-13,33,False
2016-06-14,35,False
2016-06-15,37,False
2016-06-16,36,False
2016-06-17,35,False
2016-06-18,39,False
2016-06-19,38,False
2016-06-20,33,False
2016-06-21,33,False
2016-06-22,35,False
2016-06-23,36,False
2016-06-24,37,False
2016-06-25,40,False
2016-06-26,39,False
2016-06-27,34,False
2016-06-28,35,False
2016-06-29,35,False
2016-06-30,35,False
2016-07-01,38,False
2016-07-02,40,False
2016-07-03,38,False
2016-07-04,40,False
2016-07-05,35,False
2016-07-06,36,False
2016-07-07,36,False
2016-07-08,36,False
2016-07-09,40,False
2016-07-10,40,False
2016-07-11,35,False
2016-07-12,35,False
2016-07-13,34,False
2016-07-14,35,False
2016-07-15,36,False
2016-07-16,38,False
2016-07-17,40,False
2016-07-18,35,False
2016-07-19,36,False
2016-07-20,36,False
2016-07-21,36,False
2016-07-22,36,False
2016-07-23,39,False
2016-07-24,41,False
2016-07-25,35,False
2016-07-26,36,False
2016-07-27,35,False
2016-07-28,36,False
2016-07-29,39,False
2016-07-30,42,False
2016-07-31,41,False
2016-08-01,35,False
2016-08-02,34,False
2016-08-03,35,False
2016-08-04,34,False
2016-08-05,36,False
2016-08-06,37,False
2016-08-07,37,False
2016-08-08,32,False
2016-08-09,33,False
2016-08-10,33,False
2016-08-11,33,False
2016-08-12,35,False
2016-08-13,36,False
2016-08-14,37,False
2016-08-15,36,False
2016-08-16,31,False
2016-08-17,33,False
2016-08-18,32,False
2016-08-19,33,False
2016-08-20,34,False
2016-08-21,35,False
2016-08-22,32,False
2016-08-23,33,False
2016-08-24,35,False
2016-08-25,36,False
2016-08-26,37,False
2016-08-27,39,False
2016-08-28,40,False
2016-08-29,35,False
2016-08-30,36,False
2016-08-31,34,False
2016-09-01,38,False
2016-09-02,38,False
2016-09-03,40,False
2016-09-04,41,False
2016-09-05,41,False
2016-09-06,36,False
2016-09-07,38,False
2016-09-08,36,False
2016-09-09,39,False
2016-09-10,42,False
2016-09-11,43,False
2016-09-12,36,False
