date,Starbucks,isPartial
2016-09-11,41,False
2016-09-12,37,False
2016-09-13,35,False
2016-09-14,34,False
2016-09-15,34,False
2016-09-16,35,False
2016-09-17,38,False
2016-09-18,39,False
2016-09-19,33,False
2016-09-20,34,False
2016-09-21,33,False
2016-09-22,35,False
2016-09-23,35,False
2016-09-24,39,False
2016-09-25,40,False
2016-09-26,34,False
2016-09-27,32,False
2016-09-28,32,False
2016-09-29,41,False
2016-09-30,35,False
2016-10-01,40,False
2016-10-02,39,False
2016-10-03,33,False
2016-10-04,32,False
2016-10-05,33,False
2016-10-06,32,False
2016-10-07,34,False
2016-10-08,39,False
2016-10-09,37,False
2016-10-10,33,False
2016-10-11,32,False
2016-10-12,32,False
2016-10-13,31,False
2016-10-14,33,False
2016-10-15,37,False
2016-10-16,38,False
2016-10-17,32,False
2016-10-18,31,False
2016-10-19,30,False
2016-10-20,31,False
2016-10-21,35,False
2016-10-22,38,False
2016-10-23,37,False
2016-10-24,33,False
2016-10-25,32,False
2016-10-26,31,False
2016-10-27,32,False
2016-10-28,34,False
2016-10-29,37,False
2016-10-30,39,False
2016-10-31,33,False
2016-11-01,37,False
2016-11-02,40,False
2016-11-03,40,False
2016-11-04,42,False
2016-11-05,44,False
2016-11-06,42,False
2016-11-07,37,False
2016-11-08,35,False
2016-11-09,30,False
2016-11-10,50,False
2016-11-11,55,False
2016-11-12,55,False
2016-11-13,53,False
2016-11-14,40,False
2016-11-15,38,False
2016-11-16,37,False
2016-11-17,37,False
2016-11-18,40,False
2016-11-19,49,False
2016-11-20,46,False
2016-11-21,38,False
2016-11-22,36,False
2016-11-23,37,False
2016-11-24,58,False
2016-11-25,45,False
2016-11-26,42,False
2016-11-27,41,False
2016-11-28,36,False
2016-11-29,33,False
2016-11-30,36,False
2016-12-01,37,False
2016-12-02,40,False
2016-12-03,44,False
2016-12-04,45,False
2016-12-05,40,False
2016-12-06,41,False
2016-12-07,42,False
2016-12-08,44,False
2016-12-09,42,False
2016-12-10,46,False
2016-12-11,45,False
2016-12-12,40,False
2016-12-13,39,False
2016-12-14,39,False
2016-12-15,38,False
2016-12-16,41,False
2016-12-17,42,False
2016-12-18,44,False
2016-12-19,38,False
2016-12-20,40,False
2016-12-21,40,False
2016-12-22,44,False
2016-12-23,49,False
2016-12-24,57,False
2016-12-25,100,False
2016-12-26,54,False
2016-12-27,48,False
2016-12-28,47,False
2016-12-29,43,False
2016-12-30,43,False
2016-12-31,44,False
2017-01-01,54,False
2017-01-02,41,False
2017-01-03,35,False
2017-01-04,36,False
2017-01-05,36,False
2017-01-06,35,False
2017-01-07,38,False
2017-01-08,38,False
2017-01-09,34,False
2017-01-10,34,False
2017-01-11,35,False
2017-01-12,34,False
2017-01-13,34,False
2017-01-14,39,False
2017-01-15,38,False
2017-01-16,36,False
2017-01-17,32,False
2017-01-18,32,False
2017-01-19,32,False
2017-01-20,33,False
2017-01-21,37,False
2017-01-22,37,False
2017-01-23,32,False
2017-01-24,31,False
2017-01-25,32,False
2017-01-26,33,False
2017-01-27,34,False
2017-01-28,37,False
2017-01-29,38,False
2017-01-30,42,False
2017-01-31,49,False
2017-02-01,39,False
2017-02-02,36,False
2017-02-03,36,False
2017-02-04,39,False
2017-02-05,35,False
2017-02-06,30,False
2017-02-07,32,False
2017-02-08,33,False
2017-02-09,33,False
2017-02-10,33,False
2017-02-11,36,False
2017-02-12,36,False
2017-02-13,32,False
2017-02-14,33,False
2017-02-15,34,False
2017-02-16,32,False
2017-02-17,33,False
2017-02-18,38,False
2017-02-19,39,False
2017-02-20,34,False
2017-02-21,33,False
