date,Starbucks,isPartial
2011-05-11,50,False
2011-05-12,51,False
2011-05-13,53,False
2011-05-14,50,False
2011-05-15,46,False
2011-05-16,45,False
2011-05-17,46,False
2011-05-18,45,False
2011-05-19,47,False
2011-05-20,43,False
2011-05-21,44,False
2011-05-22,42,False
2011-05-23,37,False
2011-05-24,42,False
2011-05-25,43,False
2011-05-26,39,False
2011-05-27,43,False
2011-05-28,43,False
2011-05-29,42,False
2011-05-30,41,False
2011-05-31,41,False
2011-06-01,41,False
2011-06-02,44,False
2011-06-03,41,False
2011-06-04,41,False
2011-06-05,41,False
2011-06-06,42,False
2011-06-07,38,False
2011-06-08,43,False
2011-06-09,42,False
2011-06-10,39,False
2011-06-11,44,False
2011-06-12,44,False
2011-06-13,42,False
2011-06-14,46,False
2011-06-15,42,False
2011-06-16,41,False
2011-06-17,43,False
2011-06-18,42,False
2011-06-19,39,False
2011-06-20,41,False
2011-06-21,43,False
2011-06-22,43,False
2011-06-23,43,False
2011-06-24,39,False
2011-06-25,41,False
2011-06-26,44,False
2011-06-27,39,False
2011-06-28,42,False
2011-06-29,37,False
2011-06-30,41,False
2011-07-01,40,False
2011-07-02,41,False
2011-07-03,38,False
2011-07-04,38,False
2011-07-05,38,False
2011-07-06,43,False
2011-07-07,43,False
2011-07-08,45,False
2011-07-09,42,False
2011-07-10,44,False
2011-07-11,41,False
2011-07-12,44,False
2011-07-13,43,False
2011-07-14,43,False
2011-07-15,40,False
2011-07-16,45,False
2011-07-17,44,False
2011-07-18,44,False
2011-07-19,44,False
2011-07-20,42,False
2011-07-21,44,False
2011-07-22,45,False
2011-07-23,43,False
2011-07-24,44,False
2011-07-25,41,False
2011-07-26,46,False
2011-07-27,43,False
2011-07-28,43,False
2011-07-29,43,False
2011-07-30,41,False
2011-07-31,43,False
2011-08-01,44,False
2011-08-02,45,False
2011-08-03,46,False
2011-08-04,45,False
2011-08-05,42,False
2011-08-06,45,False
2011-08-07,44,False
2011-08-08,42,False
2011-08-09,43,False
2011-08-10,44,False
2011-08-11,44,False
2011-08-12,45,False
2011-08-13,46,False
2011-08-14,44,False
2011-08-15,44,False
2011-08-16,44,False
2011-08-17,52,False
2011-08-18,43,False
2011-08-19,43,False
2011-08-20,46,False
2011-08-21,41,False
2011-08-22,45,False
2011-08-23,39,False
2011-08-24,43,False
2011-08-25,40,False
2011-08-26,40,False
2011-08-27,41,False
2011-08-28,47,False
2011-08-29,42,False
2011-08-30,42,False
2011-08-31,43,False
2011-09-01,44,False
2011-09-02,44,False
2011-09-03,41,False
2011-09-04,41,False
2011-09-05,43,False
2011-09-06,47,False
2011-09-07,45,False
2011-09-08,43,False
2011-09-09,47,False
2011-09-10,43,False
2011-09-11,43,False
2011-09-12,42,False
2011-09-13,44,False
2011-09-14,45,False
2011-09-15,45,False
2011-09-16,48,False
2011-09-17,48,False
2011-09-18,44,False
2011-09-19,43,False
2011-09-20,44,False
2011-09-21,45,False
2011-09-22,46,False
2011-09-23,46,False
2011-09-24,45,False
2011-09-25,48,False
2011-09-26,43,False
2011-09-27,48,False
2011-09-28,43,False
2011-09-29,54,False
2011-09-30,45,False
2011-10-01,50,False
2011-10-02,48,False
2011-10-03,48,False
2011-10-04,48,False
2011-10-05,49,False
2011-10-06,46,False
2011-10-07,46,False
2011-10-08,46,False
2011-10-09,49,False
2011-10-10,43,False
2011-10-11,46,False
2011-10-12,44,False
2011-10-13,46,False
2011-10-14,43,False
2011-10-15,47,False
2011-10-16,46,False
2011-10-17,48,False
2011-10-18,62,False
2011-10-19,47,False
2011-10-20,48,False
2011-10-21,47,False
2011-10-22,50,False
2011-10-23,49,False
2011-10-24,41,False
2011-10-25,45,False
2011-10-26,46,False
2011-10-27,48,False
2011-10-28,47,False
2011-10-29,48,False
2011-10-30,46,False
2011-10-31,42,False
2011-11-01,50,False
2011-11-02,53,False
2011-11-03,54,False
2011-11-04,53,False
2011-11-05,54,False
2011-11-06,56,False
