date,Workday,isPartial
2013-06-29,13,False
2013-06-30,13,False
2013-07-01,36,False
2013-07-02,32,False
2013-07-03,42,False
2013-07-04,24,False
2013-07-05,19,False
2013-07-06,12,False
2013-07-07,23,False
2013-07-08,45,False
2013-07-09,43,False
2013-07-10,48,False
2013-07-11,46,False
2013-07-12,52,False
2013-07-13,19,False
2013-07-14,22,False
2013-07-15,32,False
2013-07-16,51,False
2013-07-17,38,False
2013-07-18,35,False
2013-07-19,34,False
2013-07-20,24,False
2013-07-21,12,False
2013-07-22,39,False
2013-07-23,42,False
2013-07-24,45,False
2013-07-25,42,False
2013-07-26,33,False
2013-07-27,20,False
2013-07-28,14,False
2013-07-29,38,False
2013-07-30,47,False
2013-07-31,50,False
2013-08-01,48,False
2013-08-02,45,False
2013-08-03,20,False
2013-08-04,14,False
2013-08-05,47,False
2013-08-06,45,False
2013-08-07,53,False
2013-08-08,36,False
2013-08-09,35,False
2013-08-10,22,False
2013-08-11,35,False
2013-08-12,28,False
2013-08-13,29,False
2013-08-14,53,False
2013-08-15,33,False
2013-08-16,30,False
2013-08-17,17,False
2013-08-18,20,False
2013-08-19,42,False
2013-08-20,37,False
2013-08-21,52,False
2013-08-22,40,False
2013-08-23,30,False
2013-08-24,20,False
2013-08-25,13,False
2013-08-26,35,False
2013-08-27,54,False
2013-08-28,48,False
2013-08-29,50,False
2013-08-30,29,False
2013-08-31,18,False
2013-09-01,18,False
2013-09-02,24,False
2013-09-03,40,False
2013-09-04,55,False
2013-09-05,48,False
2013-09-06,41,False
2013-09-07,21,False
2013-09-08,11,False
2013-09-09,40,False
2013-09-10,52,False
2013-09-11,52,False
2013-09-12,51,False
2013-09-13,40,False
2013-09-14,17,False
2013-09-15,18,False
2013-09-16,46,False
2013-09-17,45,False
2013-09-18,54,False
2013-09-19,57,False
2013-09-20,41,False
2013-09-21,23,False
2013-09-22,23,False
2013-09-23,47,False
2013-09-24,45,False
2013-09-25,56,False
2013-09-26,48,False
2013-09-27,41,False
2013-09-28,19,False
2013-09-29,17,False
2013-09-30,36,False
2013-10-01,46,False
2013-10-02,45,False
2013-10-03,54,False
2013-10-04,50,False
2013-10-05,23,False
2013-10-06,14,False
2013-10-07,47,False
2013-10-08,43,False
2013-10-09,37,False
2013-10-10,37,False
2013-10-11,35,False
2013-10-12,23,False
2013-10-13,17,False
2013-10-14,38,False
2013-10-15,42,False
2013-10-16,54,False
2013-10-17,39,False
2013-10-18,41,False
2013-10-19,26,False
2013-10-20,18,False
2013-10-21,34,False
2013-10-22,51,False
2013-10-23,49,False
2013-10-24,50,False
2013-10-25,46,False
2013-10-26,22,False
2013-10-27,16,False
2013-10-28,55,False
2013-10-29,50,False
2013-10-30,50,False
2013-10-31,36,False
2013-11-01,41,False
2013-11-02,17,False
2013-11-03,24,False
2013-11-04,46,False
2013-11-05,50,False
2013-11-06,51,False
2013-11-07,42,False
2013-11-08,57,False
2013-11-09,18,False
2013-11-10,17,False
2013-11-11,40,False
2013-11-12,61,False
2013-11-13,56,False
2013-11-14,47,False
2013-11-15,50,False
2013-11-16,22,False
2013-11-17,16,False
2013-11-18,40,False
2013-11-19,62,False
2013-11-20,66,False
2013-11-21,49,False
2013-11-22,51,False
2013-11-23,19,False
2013-11-24,22,False
2013-11-25,46,False
2013-11-26,58,False
2013-11-27,36,False
2013-11-28,16,False
2013-11-29,25,False
2013-11-30,10,False
2013-12-01,13,False
2013-12-02,46,False
2013-12-03,45,False
2013-12-04,42,False
2013-12-05,40,False
2013-12-06,50,False
2013-12-07,23,False
2013-12-08,20,False
2013-12-09,41,False
2013-12-10,48,False
2013-12-11,43,False
2013-12-12,42,False
2013-12-13,39,False
2013-12-14,17,False
2013-12-15,10,False
2013-12-16,48,False
2013-12-17,50,False
2013-12-18,39,False
2013-12-19,53,False
2013-12-20,36,False
2013-12-21,14,False
2013-12-22,22,False
2013-12-23,43,False
2013-12-24,13,False
2013-12-25,13,False
2013-12-26,25,False
2013-12-27,33,False
2013-12-28,22,False
2013-12-29,15,False
2013-12-30,18,False
2013-12-31,30,False
2014-01-01,23,False
2014-01-02,44,False
2014-01-03,35,False
2014-01-04,18,False
2014-01-05,22,False
2014-01-06,59,False
2014-01-07,57,False
2014-01-08,58,False
2014-01-09,49,False
2014-01-10,44,False
2014-01-11,20,False
2014-01-12,13,False
2014-01-13,55,False
2014-01-14,63,False
2014-01-15,62,False
2014-01-16,52,False
2014-01-17,50,False
2014-01-18,36,False
2014-01-19,25,False
2014-01-20,37,False
2014-01-21,58,False
2014-01-22,50,False
2014-01-23,62,False
2014-01-24,59,False
2014-01-25,31,False
2014-01-26,24,False
2014-01-27,47,False
2014-01-28,52,False
2014-01-29,51,False
2014-01-30,61,False
2014-01-31,61,False
2014-02-01,35,False
2014-02-02,19,False
2014-02-03,51,False
2014-02-04,49,False
2014-02-05,47,False
2014-02-06,42,False
2014-02-07,44,False
2014-02-08,34,False
2014-02-09,27,False
2014-02-10,52,False
2014-02-11,66,False
2014-02-12,59,False
2014-02-13,51,False
2014-02-14,50,False
2014-02-15,23,False
2014-02-16,21,False
2014-02-17,37,False
2014-02-18,53,False
2014-02-19,51,False
2014-02-20,61,False
2014-02-21,49,False
2014-02-22,17,False
2014-02-23,29,False
2014-02-24,44,False
2014-02-25,65,False
2014-02-26,60,False
2014-02-27,88,False
2014-02-28,100,False
2014-03-01,36,False
2014-03-02,21,False
2014-03-03,53,False
2014-03-04,70,False
2014-03-05,57,False
2014-03-06,62,False
2014-03-07,51,False
2014-03-08,35,False
2014-03-09,25,False
2014-03-10,47,False
2014-03-11,43,False
2014-03-12,55,False
2014-03-13,51,False
2014-03-14,46,False
2014-03-15,21,False
2014-03-16,19,False
