date,Workday,isPartial
2012-01-26,5,False
2012-01-27,7,False
2012-01-28,2,False
2012-01-29,5,False
2012-01-30,8,False
2012-01-31,9,False
2012-02-01,6,False
2012-02-02,11,False
2012-02-03,6,False
2012-02-04,3,False
2012-02-05,1,False
2012-02-06,5,False
2012-02-07,8,False
2012-02-08,6,False
2012-02-09,11,False
2012-02-10,8,False
2012-02-11,7,False
2012-02-12,6,False
2012-02-13,11,False
2012-02-14,11,False
2012-02-15,9,False
2012-02-16,8,False
2012-02-17,9,False
2012-02-18,4,False
2012-02-19,4,False
2012-02-20,4,False
2012-02-21,8,False
2012-02-22,11,False
2012-02-23,10,False
2012-02-24,6,False
2012-02-25,4,False
2012-02-26,2,False
2012-02-27,9,False
2012-02-28,8,False
2012-02-29,9,False
2012-03-01,10,False
2012-03-02,11,False
2012-03-03,3,False
2012-03-04,4,False
2012-03-05,10,False
2012-03-06,4,False
2012-03-07,9,False
2012-03-08,5,False
2012-03-09,10,False
2012-03-10,5,False
2012-03-11,2,False
2012-03-12,8,False
2012-03-13,8,False
2012-03-14,13,False
2012-03-15,8,False
2012-03-16,10,False
2012-03-17,4,False
2012-03-18,4,False
2012-03-19,8,False
2012-03-20,8,False
2012-03-21,9,False
2012-03-22,10,False
2012-03-23,12,False
2012-03-24,5,False
2012-03-25,2,False
2012-03-26,10,False
2012-03-27,8,False
2012-03-28,7,False
2012-03-29,9,False
2012-03-30,9,False
2012-03-31,3,False
2012-04-01,5,False
2012-04-02,10,False
2012-04-03,5,False
2012-04-04,6,False
2012-04-05,12,False
2012-04-06,8,False
2012-04-07,3,False
2012-04-08,1,False
2012-04-09,4,False
2012-04-10,7,False
2012-04-11,14,False
2012-04-12,11,False
2012-04-13,9,False
2012-04-14,4,False
2012-04-15,8,False
2012-04-16,6,False
2012-04-17,6,False
2012-04-18,6,False
2012-04-19,5,False
2012-04-20,8,False
2012-04-21,4,False
2012-04-22,5,False
2012-04-23,9,False
2012-04-24,11,False
2012-04-25,7,False
2012-04-26,11,False
2012-04-27,8,False
2012-04-28,1,False
2012-04-29,2,False
2012-04-30,11,False
2012-05-01,7,False
2012-05-02,5,False
2012-05-03,7,False
2012-05-04,8,False
2012-05-05,1,False
2012-05-06,5,False
2012-05-07,9,False
2012-05-08,6,False
2012-05-09,7,False
2012-05-10,10,False
2012-05-11,11,False
2012-05-12,2,False
2012-05-13,5,False
2012-05-14,9,False
2012-05-15,9,False
2012-05-16,8,False
2012-05-17,9,False
2012-05-18,11,False
2012-05-19,6,False
2012-05-20,2,False
2012-05-21,8,False
2012-05-22,12,False
2012-05-23,7,False
2012-05-24,12,False
2012-05-25,5,False
2012-05-26,5,False
2012-05-27,2,False
2012-05-28,3,False
2012-05-29,4,False
2012-05-30,8,False
2012-05-31,15,False
2012-06-01,6,False
2012-06-02,3,False
2012-06-03,6,False
2012-06-04,8,False
2012-06-05,9,False
2012-06-06,14,False
2012-06-07,13,False
2012-06-08,8,False
2012-06-09,1,False
2012-06-10,3,False
2012-06-11,10,False
2012-06-12,9,False
2012-06-13,6,False
2012-06-14,8,False
2012-06-15,14,False
2012-06-16,8,False
2012-06-17,6,False
2012-06-18,8,False
2012-06-19,12,False
2012-06-20,11,False
2012-06-21,11,False
2012-06-22,10,False
2012-06-23,4,False
2012-06-24,3,False
2012-06-25,12,False
2012-06-26,11,False
2012-06-27,11,False
2012-06-28,10,False
2012-06-29,8,False
2012-06-30,4,False
2012-07-01,4,False
2012-07-02,8,False
2012-07-03,11,False
2012-07-04,6,False
2012-07-05,8,False
2012-07-06,8,False
2012-07-07,4,False
2012-07-08,3,False
2012-07-09,8,False
2012-07-10,10,False
2012-07-11,12,False
2012-07-12,10,False
2012-07-13,5,False
2012-07-14,5,False
2012-07-15,3,False
2012-07-16,7,False
2012-07-17,10,False
2012-07-18,15,False
2012-07-19,10,False
2012-07-20,14,False
2012-07-21,3,False
2012-07-22,5,False
2012-07-23,10,False
2012-07-24,10,False
2012-07-25,10,False
2012-07-26,8,False
2012-07-27,9,False
2012-07-28,2,False
2012-07-29,4,False
2012-07-30,9,False
2012-07-31,11,False
2012-08-01,9,False
2012-08-02,9,False
2012-08-03,8,False
2012-08-04,5,False
2012-08-05,1,False
2012-08-06,4,False
2012-08-07,6,False
2012-08-08,13,False
2012-08-09,13,False
2012-08-10,6,False
2012-08-11,3,False
2012-08-12,3,False
2012-08-13,12,False
2012-08-14,6,False
2012-08-15,9,False
2012-08-16,11,False
2012-08-17,10,False
2012-08-18,3,False
2012-08-19,4,False
2012-08-20,9,False
2012-08-21,9,False
2012-08-22,12,False
2012-08-23,13,False
2012-08-24,9,False
2012-08-25,2,False
2012-08-26,5,False
2012-08-27,10,False
2012-08-28,14,False
2012-08-29,11,False
2012-08-30,11,False
2012-08-31,18,False
2012-09-01,9,False
2012-09-02,11,False
2012-09-03,9,False
2012-09-04,15,False
2012-09-05,10,False
2012-09-06,10,False
2012-09-07,11,False
2012-09-08,7,False
2012-09-09,3,False
2012-09-10,9,False
2012-09-11,10,False
