date,Workday,isPartial
2016-05-04,60,False
2016-05-05,62,False
2016-05-06,54,False
2016-05-07,27,False
2016-05-08,25,False
2016-05-09,48,False
2016-05-10,49,False
2016-05-11,47,False
2016-05-12,56,False
2016-05-13,55,False
2016-05-14,25,False
2016-05-15,21,False
2016-05-16,47,False
2016-05-17,58,False
2016-05-18,45,False
2016-05-19,56,False
2016-05-20,45,False
2016-05-21,32,False
2016-05-22,26,False
2016-05-23,49,False
2016-05-24,59,False
2016-05-25,67,False
2016-05-26,69,False
2016-05-27,56,False
2016-05-28,27,False
2016-05-29,21,False
2016-05-30,41,False
2016-05-31,60,False
2016-06-01,74,False
2016-06-02,72,False
2016-06-03,66,False
2016-06-04,27,False
2016-06-05,26,False
2016-06-06,55,False
2016-06-07,59,False
2016-06-08,57,False
2016-06-09,71,False
2016-06-10,58,False
2016-06-11,27,False
2016-06-12,18,False
2016-06-13,53,False
2016-06-14,57,False
2016-06-15,59,False
2016-06-16,60,False
2016-06-17,57,False
2016-06-18,38,False
2016-06-19,21,False
2016-06-20,57,False
2016-06-21,55,False
2016-06-22,64,False
2016-06-23,60,False
2016-06-24,57,False
2016-06-25,29,False
2016-06-26,23,False
2016-06-27,63,False
2016-06-28,60,False
2016-06-29,66,False
2016-06-30,60,False
2016-07-01,62,False
2016-07-02,28,False
2016-07-03,25,False
2016-07-04,33,False
2016-07-05,56,False
2016-07-06,60,False
2016-07-07,70,False
2016-07-08,58,False
2016-07-09,26,False
2016-07-10,21,False
2016-07-11,56,False
2016-07-12,64,False
2016-07-13,61,False
2016-07-14,63,False
2016-07-15,57,False
2016-07-16,29,False
2016-07-17,17,False
2016-07-18,46,False
2016-07-19,71,False
2016-07-20,50,False
2016-07-21,74,False
2016-07-22,63,False
2016-07-23,23,False
2016-07-24,35,False
2016-07-25,58,False
2016-07-26,53,False
2016-07-27,50,False
2016-07-28,61,False
2016-07-29,73,False
2016-07-30,33,False
2016-07-31,34,False
2016-08-01,73,False
2016-08-02,54,False
2016-08-03,67,False
2016-08-04,59,False
2016-08-05,52,False
2016-08-06,27,False
2016-08-07,22,False
2016-08-08,74,False
2016-08-09,59,False
2016-08-10,55,False
2016-08-11,60,False
2016-08-12,73,False
2016-08-13,19,False
2016-08-14,29,False
2016-08-15,65,False
2016-08-16,60,False
2016-08-17,57,False
2016-08-18,63,False
2016-08-19,46,False
2016-08-20,29,False
2016-08-21,30,False
2016-08-22,57,False
2016-08-23,57,False
2016-08-24,68,False
2016-08-25,84,False
2016-08-26,68,False
2016-08-27,32,False
2016-08-28,19,False
2016-08-29,60,False
2016-08-30,72,False
2016-08-31,72,False
2016-09-01,58,False
2016-09-02,55,False
2016-09-03,21,False
2016-09-04,22,False
2016-09-05,30,False
2016-09-06,63,False
2016-09-07,77,False
2016-09-08,73,False
2016-09-09,69,False
2016-09-10,31,False
2016-09-11,29,False
2016-09-12,72,False
2016-09-13,60,False
2016-09-14,65,False
2016-09-15,79,False
2016-09-16,66,False
2016-09-17,29,False
2016-09-18,24,False
2016-09-19,55,False
2016-09-20,70,False
2016-09-21,69,False
2016-09-22,74,False
2016-09-23,55,False
2016-09-24,28,False
2016-09-25,33,False
2016-09-26,70,False
2016-09-27,76,False
2016-09-28,67,False
2016-09-29,63,False
2016-09-30,68,False
2016-10-01,43,False
2016-10-02,41,False
2016-10-03,80,False
2016-10-04,74,False
2016-10-05,72,False
2016-10-06,75,False
2016-10-07,69,False
2016-10-08,24,False
2016-10-09,24,False
2016-10-10,51,False
2016-10-11,73,False
2016-10-12,69,False
2016-10-13,74,False
2016-10-14,77,False
2016-10-15,28,False
2016-10-16,29,False
2016-10-17,55,False
2016-10-18,68,False
2016-10-19,73,False
2016-10-20,82,False
2016-10-21,73,False
2016-10-22,30,False
2016-10-23,38,False
2016-10-24,76,False
2016-10-25,78,False
2016-10-26,70,False
2016-10-27,78,False
2016-10-28,64,False
2016-10-29,25,False
2016-10-30,36,False
2016-10-31,72,False
2016-11-01,58,False
2016-11-02,71,False
2016-11-03,71,False
2016-11-04,79,False
2016-11-05,32,False
2016-11-06,36,False
2016-11-07,85,False
2016-11-08,60,False
2016-11-09,54,False
2016-11-10,61,False
2016-11-11,68,False
2016-11-12,35,False
2016-11-13,27,False
2016-11-14,79,False
2016-11-15,65,False
2016-11-16,67,False
2016-11-17,84,False
2016-11-18,73,False
2016-11-19,39,False
2016-11-20,31,False
2016-11-21,67,False
2016-11-22,70,False
2016-11-23,65,False
2016-11-24,41,False
2016-11-25,29,False
2016-11-26,20,False
2016-11-27,29,False
2016-11-28,70,False
2016-11-29,65,False
2016-11-30,74,False
2016-12-01,88,False
2016-12-02,100,False
2016-12-03,33,False
2016-12-04,37,False
2016-12-05,74,False
2016-12-06,67,False
2016-12-07,71,False
2016-12-08,79,False
2016-12-09,59,False
2016-12-10,27,False
2016-12-11,31,False
2016-12-12,67,False
2016-12-13,66,False
2016-12-14,72,False
2016-12-15,79,False
2016-12-16,60,False
2016-12-17,40,False
2016-12-18,34,False
2016-12-19,80,False
2016-12-20,72,False
2016-12-21,66,False
2016-12-22,67,False
2016-12-23,43,False
2016-12-24,18,False
2016-12-25,18,False
2016-12-26,29,False
2016-12-27,53,False
2016-12-28,55,False
2016-12-29,50,False
2016-12-30,57,False
2016-12-31,35,False
2017-01-01,30,False
2017-01-02,52,False
2017-01-03,87,False
2017-01-04,85,False
2017-01-05,89,False
2017-01-06,94,False
2017-01-07,34,False
2017-01-08,43,False
2017-01-09,79,False
2017-01-10,79,False
2017-01-11,99,False
2017-01-12,98,False
2017-01-13,88,False
2017-01-14,51,False
2017-01-15,39,False
2017-01-16,74,False
2017-01-17,87,False
2017-01-18,97,False
2017-01-19,97,False
