date,Workday,isPartial
2017-01-19,83,False
2017-01-20,83,False
2017-01-21,44,False
2017-01-22,35,False
2017-01-23,82,False
2017-01-24,80,False
2017-01-25,88,False
2017-01-26,83,False
2017-01-27,80,False
2017-01-28,41,False
2017-01-29,40,False
2017-01-30,79,False
2017-01-31,71,False
2017-02-01,82,False
2017-02-02,94,False
2017-02-03,70,False
2017-02-04,37,False
2017-02-05,27,False
2017-02-06,67,False
2017-02-07,77,False
2017-02-08,80,False
2017-02-09,75,False
2017-02-10,79,False
2017-02-11,31,False
2017-02-12,31,False
2017-02-13,74,False
2017-02-14,60,False
2017-02-15,69,False
2017-02-16,76,False
2017-02-17,70,False
2017-02-18,40,False
2017-02-19,32,False
2017-02-20,65,False
2017-02-21,76,False
2017-02-22,70,False
2017-02-23,86,False
2017-02-24,76,False
2017-02-25,31,False
2017-02-26,32,False
2017-02-27,80,False
2017-02-28,88,False
2017-03-01,75,False
2017-03-02,79,False
2017-03-03,65,False
2017-03-04,35,False
2017-03-05,31,False
2017-03-06,67,False
2017-03-07,61,False
2017-03-08,78,False
2017-03-09,72,False
2017-03-10,69,False
2017-03-11,41,False
2017-03-12,32,False
2017-03-13,70,False
2017-03-14,70,False
2017-03-15,74,False
2017-03-16,67,False
2017-03-17,64,False
2017-03-18,31,False
2017-03-19,36,False
2017-03-20,70,False
2017-03-21,66,False
2017-03-22,59,False
2017-03-23,68,False
2017-03-24,60,False
2017-03-25,35,False
2017-03-26,33,False
2017-03-27,76,False
2017-03-28,76,False
2017-03-29,64,False
2017-03-30,77,False
2017-03-31,71,False
2017-04-01,39,False
2017-04-02,33,False
2017-04-03,70,False
2017-04-04,69,False
2017-04-05,91,False
2017-04-06,80,False
2017-04-07,72,False
2017-04-08,43,False
2017-04-09,45,False
2017-04-10,69,False
2017-04-11,68,False
2017-04-12,70,False
2017-04-13,62,False
2017-04-14,61,False
2017-04-15,31,False
2017-04-16,27,False
2017-04-17,75,False
2017-04-18,75,False
2017-04-19,69,False
2017-04-20,86,False
2017-04-21,64,False
2017-04-22,36,False
2017-04-23,30,False
2017-04-24,67,False
2017-04-25,68,False
2017-04-26,68,False
2017-04-27,77,False
2017-04-28,74,False
2017-04-29,33,False
2017-04-30,28,False
2017-05-01,63,False
2017-05-02,73,False
2017-05-03,75,False
2017-05-04,76,False
2017-05-05,70,False
2017-05-06,35,False
2017-05-07,33,False
2017-05-08,62,False
2017-05-09,70,False
2017-05-10,67,False
2017-05-11,78,False
2017-05-12,73,False
2017-05-13,30,False
2017-05-14,24,False
2017-05-15,69,False
2017-05-16,67,False
2017-05-17,70,False
2017-05-18,79,False
2017-05-19,68,False
2017-05-20,26,False
2017-05-21,26,False
2017-05-22,79,False
2017-05-23,60,False
2017-05-24,72,False
2017-05-25,84,False
2017-05-26,57,False
2017-05-27,30,False
2017-05-28,28,False
2017-05-29,38,False
2017-05-30,69,False
2017-05-31,80,False
2017-06-01,96,False
2017-06-02,69,False
2017-06-03,29,False
2017-06-04,26,False
2017-06-05,77,False
2017-06-06,73,False
2017-06-07,72,False
2017-06-08,70,False
2017-06-09,68,False
2017-06-10,34,False
2017-06-11,28,False
2017-06-12,64,False
2017-06-13,73,False
2017-06-14,70,False
2017-06-15,92,False
2017-06-16,70,False
2017-06-17,39,False
2017-06-18,29,False
2017-06-19,71,False
2017-06-20,74,False
2017-06-21,80,False
2017-06-22,67,False
2017-06-23,74,False
2017-06-24,28,False
2017-06-25,33,False
2017-06-26,79,False
2017-06-27,84,False
2017-06-28,73,False
2017-06-29,86,False
2017-06-30,82,False
2017-07-01,40,False
2017-07-02,33,False
2017-07-03,59,False
2017-07-04,52,False
2017-07-05,72,False
2017-07-06,83,False
2017-07-07,73,False
2017-07-08,36,False
2017-07-09,39,False
2017-07-10,76,False
2017-07-11,71,False
2017-07-12,83,False
2017-07-13,100,False
2017-07-14,78,False
2017-07-15,33,False
2017-07-16,36,False
2017-07-17,80,False
2017-07-18,82,False
2017-07-19,80,False
2017-07-20,93,False
2017-07-21,65,False
2017-07-22,38,False
2017-07-23,44,False
2017-07-24,76,False
2017-07-25,87,False
2017-07-26,71,False
2017-07-27,80,False
2017-07-28,88,False
2017-07-29,35,False
2017-07-30,35,False
2017-07-31,77,False
2017-08-01,86,False
2017-08-02,79,False
2017-08-03,77,False
2017-08-04,72,False
2017-08-05,25,False
2017-08-06,30,False
2017-08-07,69,False
2017-08-08,61,False
2017-08-09,83,False
2017-08-10,87,False
2017-08-11,77,False
2017-08-12,49,False
2017-08-13,41,False
2017-08-14,76,False
2017-08-15,86,False
2017-08-16,91,False
2017-08-17,81,False
2017-08-18,65,False
2017-08-19,40,False
2017-08-20,34,False
2017-08-21,66,False
2017-08-22,86,False
2017-08-23,72,False
2017-08-24,85,False
2017-08-25,79,False
2017-08-26,34,False
2017-08-27,36,False
2017-08-28,76,False
2017-08-29,71,False
2017-08-30,84,False
2017-08-31,98,False
2017-09-01,78,False
2017-09-02,39,False
2017-09-03,29,False
2017-09-04,52,False
2017-09-05,71,False
2017-09-06,89,False
2017-09-07,86,False
2017-09-08,75,False
2017-09-09,37,False
2017-09-10,37,False
2017-09-11,65,False
2017-09-12,83,False
2017-09-13,65,False
2017-09-14,87,False
2017-09-15,79,False
2017-09-16,36,False
2017-09-17,39,False
2017-09-18,79,False
2017-09-19,80,False
2017-09-20,84,False
2017-09-21,85,False
2017-09-22,82,False
2017-09-23,47,False
2017-09-24,34,False
2017-09-25,88,False
2017-09-26,77,False
2017-09-27,90,False
2017-09-28,94,False
2017-09-29,85,False
2017-09-30,36,False
2017-10-01,33,False
2017-10-02,83,False
2017-10-03,79,False
2017-10-04,92,False
2017-10-05,85,False
2017-10-06,90,False
