date,Workday,isPartial
2013-11-06,60,False
2013-11-07,56,False
2013-11-08,56,False
2013-11-09,26,False
2013-11-10,27,False
2013-11-11,45,False
2013-11-12,53,False
2013-11-13,57,False
2013-11-14,54,False
2013-11-15,68,False
2013-11-16,29,False
2013-11-17,17,False
2013-11-18,53,False
2013-11-19,54,False
2013-11-20,61,False
2013-11-21,61,False
2013-11-22,55,False
2013-11-23,25,False
2013-11-24,17,False
2013-11-25,48,False
2013-11-26,67,False
2013-11-27,47,False
2013-11-28,28,False
2013-11-29,30,False
2013-11-30,16,False
2013-12-01,15,False
2013-12-02,46,False
2013-12-03,48,False
2013-12-04,57,False
2013-12-05,42,False
2013-12-06,58,False
2013-12-07,22,False
2013-12-08,14,False
2013-12-09,45,False
2013-12-10,56,False
2013-12-11,44,False
2013-12-12,42,False
2013-12-13,46,False
2013-12-14,14,False
2013-12-15,22,False
2013-12-16,59,False
2013-12-17,52,False
2013-12-18,43,False
2013-12-19,50,False
2013-12-20,47,False
2013-12-21,17,False
2013-12-22,17,False
2013-12-23,36,False
2013-12-24,24,False
2013-12-25,15,False
2013-12-26,27,False
2013-12-27,30,False
2013-12-28,15,False
2013-12-29,16,False
2013-12-30,41,False
2013-12-31,35,False
2014-01-01,23,False
2014-01-02,45,False
2014-01-03,46,False
2014-01-04,26,False
2014-01-05,20,False
2014-01-06,60,False
2014-01-07,55,False
2014-01-08,58,False
2014-01-09,66,False
2014-01-10,55,False
2014-01-11,21,False
2014-01-12,22,False
2014-01-13,71,False
2014-01-14,66,False
2014-01-15,62,False
2014-01-16,55,False
2014-01-17,66,False
2014-01-18,30,False
2014-01-19,22,False
2014-01-20,35,False
2014-01-21,63,False
2014-01-22,65,False
2014-01-23,65,False
2014-01-24,53,False
2014-01-25,26,False
2014-01-26,21,False
2014-01-27,54,False
2014-01-28,66,False
2014-01-29,76,False
2014-01-30,64,False
2014-01-31,78,False
2014-02-01,34,False
2014-02-02,27,False
2014-02-03,58,False
2014-02-04,70,False
2014-02-05,48,False
2014-02-06,41,False
2014-02-07,58,False
2014-02-08,24,False
2014-02-09,22,False
2014-02-10,60,False
2014-02-11,62,False
2014-02-12,62,False
2014-02-13,59,False
2014-02-14,59,False
2014-02-15,20,False
2014-02-16,17,False
2014-02-17,42,False
2014-02-18,63,False
2014-02-19,59,False
2014-02-20,58,False
2014-02-21,44,False
2014-02-22,25,False
2014-02-23,25,False
2014-02-24,42,False
2014-02-25,67,False
2014-02-26,70,False
2014-02-27,98,False
2014-02-28,100,False
2014-03-01,37,False
2014-03-02,23,False
2014-03-03,59,False
2014-03-04,70,False
2014-03-05,71,False
2014-03-06,67,False
2014-03-07,61,False
2014-03-08,35,False
2014-03-09,29,False
2014-03-10,64,False
2014-03-11,53,False
2014-03-12,51,False
2014-03-13,59,False
2014-03-14,47,False
2014-03-15,18,False
2014-03-16,26,False
2014-03-17,52,False
2014-03-18,48,False
2014-03-19,57,False
2014-03-20,63,False
2014-03-21,71,False
2014-03-22,37,False
2014-03-23,36,False
2014-03-24,61,False
2014-03-25,59,False
2014-03-26,63,False
2014-03-27,62,False
2014-03-28,64,False
2014-03-29,26,False
2014-03-30,21,False
2014-03-31,67,False
2014-04-01,59,False
2014-04-02,68,False
2014-04-03,60,False
2014-04-04,63,False
2014-04-05,30,False
2014-04-06,30,False
2014-04-07,68,False
2014-04-08,64,False
2014-04-09,78,False
2014-04-10,72,False
2014-04-11,77,False
2014-04-12,28,False
2014-04-13,74,False
2014-04-14,66,False
2014-04-15,66,False
2014-04-16,64,False
2014-04-17,57,False
2014-04-18,58,False
2014-04-19,24,False
2014-04-20,26,False
2014-04-21,61,False
2014-04-22,67,False
2014-04-23,65,False
2014-04-24,67,False
2014-04-25,60,False
2014-04-26,23,False
2014-04-27,20,False
2014-04-28,64,False
2014-04-29,59,False
2014-04-30,63,False
2014-05-01,65,False
2014-05-02,62,False
2014-05-03,24,False
2014-05-04,20,False
2014-05-05,61,False
2014-05-06,49,False
2014-05-07,63,False
2014-05-08,78,False
2014-05-09,76,False
2014-05-10,26,False
2014-05-11,21,False
2014-05-12,58,False
2014-05-13,51,False
2014-05-14,64,False
2014-05-15,67,False
2014-05-16,58,False
2014-05-17,29,False
2014-05-18,23,False
2014-05-19,59,False
2014-05-20,70,False
2014-05-21,57,False
2014-05-22,70,False
2014-05-23,68,False
2014-05-24,23,False
2014-05-25,21,False
2014-05-26,21,False
2014-05-27,65,False
2014-05-28,68,False
2014-05-29,67,False
2014-05-30,49,False
2014-05-31,27,False
2014-06-01,25,False
2014-06-02,67,False
2014-06-03,67,False
2014-06-04,73,False
2014-06-05,55,False
2014-06-06,61,False
2014-06-07,36,False
2014-06-08,29,False
2014-06-09,59,False
2014-06-10,69,False
2014-06-11,69,False
2014-06-12,72,False
2014-06-13,69,False
2014-06-14,33,False
2014-06-15,32,False
2014-06-16,76,False
2014-06-17,62,False
2014-06-18,79,False
2014-06-19,61,False
2014-06-20,84,False
2014-06-21,31,False
2014-06-22,36,False
2014-06-23,56,False
2014-06-24,73,False
2014-06-25,62,False
2014-06-26,72,False
2014-06-27,55,False
2014-06-28,28,False
2014-06-29,22,False
2014-06-30,76,False
2014-07-01,57,False
2014-07-02,61,False
2014-07-03,66,False
2014-07-04,41,False
2014-07-05,23,False
2014-07-06,19,False
2014-07-07,59,False
2014-07-08,57,False
2014-07-09,70,False
2014-07-10,64,False
2014-07-11,49,False
2014-07-12,31,False
2014-07-13,28,False
2014-07-14,68,False
2014-07-15,65,False
2014-07-16,63,False
2014-07-17,78,False
2014-07-18,59,False
2014-07-19,26,False
2014-07-20,28,False
2014-07-21,73,False
2014-07-22,69,False
2014-07-23,68,False
2014-07-24,63,False
