date,Workday,isPartial
2011-05-11,80,False
2011-05-12,55,False
2011-05-13,42,False
2011-05-14,19,False
2011-05-15,12,False
2011-05-16,49,False
2011-05-17,25,False
2011-05-18,30,False
2011-05-19,75,False
2011-05-20,48,False
2011-05-21,0,False
2011-05-22,6,False
2011-05-23,39,False
2011-05-24,45,False
2011-05-25,20,False
2011-05-26,55,False
2011-05-27,42,False
2011-05-28,19,False
2011-05-29,26,False
2011-05-30,31,False
2011-05-31,45,False
2011-06-01,50,False
2011-06-02,74,False
2011-06-03,22,False
2011-06-04,33,False
2011-06-05,6,False
2011-06-06,45,False
2011-06-07,54,False
2011-06-08,35,False
2011-06-09,35,False
2011-06-10,48,False
2011-06-11,6,False
2011-06-12,32,False
2011-06-13,61,False
2011-06-14,44,False
2011-06-15,49,False
2011-06-16,76,False
2011-06-17,42,False
2011-06-18,6,False
2011-06-19,13,False
2011-06-20,15,False
2011-06-21,45,False
2011-06-22,70,False
2011-06-23,36,False
2011-06-24,32,False
2011-06-25,32,False
2011-06-26,39,False
2011-06-27,40,False
2011-06-28,49,False
2011-06-29,50,False
2011-06-30,41,False
2011-07-01,54,False
2011-07-02,13,False
2011-07-03,7,False
2011-07-04,10,False
2011-07-05,45,False
2011-07-06,25,False
2011-07-07,51,False
2011-07-08,37,False
2011-07-09,13,False
2011-07-10,20,False
2011-07-11,35,False
2011-07-12,40,False
2011-07-13,56,False
2011-07-14,62,False
2011-07-15,44,False
2011-07-16,33,False
2011-07-17,13,False
2011-07-18,40,False
2011-07-19,69,False
2011-07-20,65,False
2011-07-21,36,False
2011-07-22,32,False
2011-07-23,13,False
2011-07-24,19,False
2011-07-25,75,False
2011-07-26,76,False
2011-07-27,35,False
2011-07-28,41,False
2011-07-29,16,False
2011-07-30,19,False
2011-07-31,19,False
2011-08-01,51,False
2011-08-02,76,False
2011-08-03,25,False
2011-08-04,55,False
2011-08-05,47,False
2011-08-06,31,False
2011-08-07,25,False
2011-08-08,33,False
2011-08-09,29,False
2011-08-10,60,False
2011-08-11,20,False
2011-08-12,37,False
2011-08-13,13,False
2011-08-14,19,False
2011-08-15,31,False
2011-08-16,50,False
2011-08-17,40,False
2011-08-18,30,False
2011-08-19,26,False
2011-08-20,31,False
2011-08-21,24,False
2011-08-22,67,False
2011-08-23,67,False
2011-08-24,34,False
2011-08-25,54,False
2011-08-26,30,False
2011-08-27,18,False
2011-08-28,6,False
2011-08-29,29,False
2011-08-30,72,False
2011-08-31,67,False
2011-09-01,88,False
2011-09-02,25,False
2011-09-03,12,False
2011-09-04,17,False
2011-09-05,29,False
2011-09-06,79,False
2011-09-07,71,False
2011-09-08,61,False
2011-09-09,63,False
2011-09-10,41,False
2011-09-11,23,False
2011-09-12,45,False
2011-09-13,55,False
2011-09-14,41,False
2011-09-15,56,False
2011-09-16,34,False
2011-09-17,17,False
2011-09-18,28,False
2011-09-19,50,False
2011-09-20,41,False
2011-09-21,46,False
2011-09-22,56,False
2011-09-23,49,False
2011-09-24,29,False
2011-09-25,34,False
2011-09-26,45,False
2011-09-27,58,False
2011-09-28,77,False
2011-09-29,55,False
2011-09-30,73,False
2011-10-01,28,False
2011-10-02,34,False
2011-10-03,69,False
2011-10-04,63,False
2011-10-05,41,False
2011-10-06,41,False
2011-10-07,53,False
2011-10-08,22,False
2011-10-09,33,False
2011-10-10,45,False
2011-10-11,72,False
2011-10-12,35,False
2011-10-13,59,False
2011-10-14,70,False
2011-10-15,11,False
2011-10-16,11,False
2011-10-17,31,False
2011-10-18,62,False
2011-10-19,31,False
2011-10-20,32,False
2011-10-21,47,False
2011-10-22,11,False
2011-10-23,16,False
2011-10-24,79,False
2011-10-25,57,False
2011-10-26,67,False
2011-10-27,59,False
2011-10-28,62,False
2011-10-29,11,False
2011-10-30,27,False
2011-10-31,54,False
2011-11-01,46,False
2011-11-02,45,False
2011-11-03,76,False
2011-11-04,46,False
2011-11-05,27,False
2011-11-06,5,False
2011-11-07,61,False
2011-11-08,31,False
2011-11-09,62,False
2011-11-10,63,False
2011-11-11,42,False
2011-11-12,27,False
2011-11-13,21,False
2011-11-14,56,False
2011-11-15,48,False
2011-11-16,48,False
2011-11-17,53,False
2011-11-18,65,False
2011-11-19,32,False
2011-11-20,21,False
2011-11-21,34,False
2011-11-22,74,False
2011-11-23,22,False
2011-11-24,23,False
2011-11-25,24,False
2011-11-26,5,False
2011-11-27,21,False
2011-11-28,60,False
2011-11-29,42,False
2011-11-30,57,False
2011-12-01,70,False
2011-12-02,27,False
2011-12-03,21,False
2011-12-04,31,False
2011-12-05,90,False
2011-12-06,86,False
2011-12-07,60,False
2011-12-08,40,False
2011-12-09,32,False
2011-12-10,16,False
2011-12-11,16,False
