date,Workday,isPartial
2014-03-16,18,False
2014-03-17,53,False
2014-03-18,47,False
2014-03-19,57,False
2014-03-20,60,False
2014-03-21,47,False
2014-03-22,24,False
2014-03-23,30,False
2014-03-24,53,False
2014-03-25,51,False
2014-03-26,78,False
2014-03-27,68,False
2014-03-28,55,False
2014-03-29,28,False
2014-03-30,20,False
2014-03-31,63,False
2014-04-01,69,False
2014-04-02,63,False
2014-04-03,51,False
2014-04-04,67,False
2014-04-05,22,False
2014-04-06,22,False
2014-04-07,46,False
2014-04-08,60,False
2014-04-09,64,False
2014-04-10,55,False
2014-04-11,65,False
2014-04-12,30,False
2014-04-13,54,False
2014-04-14,64,False
2014-04-15,68,False
2014-04-16,52,False
2014-04-17,61,False
2014-04-18,53,False
2014-04-19,30,False
2014-04-20,23,False
2014-04-21,54,False
2014-04-22,66,False
2014-04-23,57,False
2014-04-24,68,False
2014-04-25,72,False
2014-04-26,24,False
2014-04-27,25,False
2014-04-28,51,False
2014-04-29,75,False
2014-04-30,57,False
2014-05-01,70,False
2014-05-02,43,False
2014-05-03,21,False
2014-05-04,21,False
2014-05-05,50,False
2014-05-06,63,False
2014-05-07,53,False
2014-05-08,64,False
2014-05-09,53,False
2014-05-10,25,False
2014-05-11,18,False
2014-05-12,50,False
2014-05-13,54,False
2014-05-14,44,False
2014-05-15,59,False
2014-05-16,49,False
2014-05-17,19,False
2014-05-18,24,False
2014-05-19,48,False
2014-05-20,61,False
2014-05-21,43,False
2014-05-22,51,False
2014-05-23,49,False
2014-05-24,34,False
2014-05-25,17,False
2014-05-26,19,False
2014-05-27,62,False
2014-05-28,42,False
2014-05-29,53,False
2014-05-30,48,False
2014-05-31,27,False
2014-06-01,24,False
2014-06-02,61,False
2014-06-03,55,False
2014-06-04,76,False
2014-06-05,67,False
2014-06-06,50,False
2014-06-07,41,False
2014-06-08,23,False
2014-06-09,70,False
2014-06-10,68,False
2014-06-11,51,False
2014-06-12,67,False
2014-06-13,67,False
2014-06-14,25,False
2014-06-15,24,False
2014-06-16,59,False
2014-06-17,72,False
2014-06-18,73,False
2014-06-19,63,False
2014-06-20,51,False
2014-06-21,22,False
2014-06-22,32,False
2014-06-23,50,False
2014-06-24,72,False
2014-06-25,55,False
2014-06-26,61,False
2014-06-27,57,False
2014-06-28,32,False
2014-06-29,27,False
2014-06-30,59,False
2014-07-01,78,False
2014-07-02,59,False
2014-07-03,66,False
2014-07-04,36,False
2014-07-05,32,False
2014-07-06,25,False
2014-07-07,57,False
2014-07-08,64,False
2014-07-09,63,False
2014-07-10,62,False
2014-07-11,45,False
2014-07-12,34,False
2014-07-13,31,False
2014-07-14,64,False
2014-07-15,54,False
2014-07-16,58,False
2014-07-17,57,False
2014-07-18,56,False
2014-07-19,23,False
2014-07-20,24,False
2014-07-21,46,False
2014-07-22,63,False
2014-07-23,65,False
2014-07-24,75,False
2014-07-25,70,False
2014-07-26,17,False
2014-07-27,19,False
2014-07-28,55,False
2014-07-29,57,False
2014-07-30,58,False
2014-07-31,59,False
2014-08-01,66,False
2014-08-02,19,False
2014-08-03,13,False
2014-08-04,67,False
2014-08-05,67,False
2014-08-06,71,False
2014-08-07,56,False
2014-08-08,78,False
2014-08-09,25,False
2014-08-10,16,False
2014-08-11,59,False
2014-08-12,60,False
2014-08-13,61,False
2014-08-14,78,False
2014-08-15,58,False
2014-08-16,14,False
2014-08-17,25,False
2014-08-18,71,False
2014-08-19,43,False
2014-08-20,63,False
2014-08-21,60,False
2014-08-22,43,False
2014-08-23,18,False
2014-08-24,18,False
2014-08-25,63,False
2014-08-26,64,False
2014-08-27,65,False
2014-08-28,67,False
2014-08-29,66,False
2014-08-30,19,False
2014-08-31,15,False
2014-09-01,34,False
2014-09-02,72,False
2014-09-03,63,False
2014-09-04,46,False
2014-09-05,54,False
2014-09-06,30,False
2014-09-07,20,False
