date,Workday,isPartial
2012-06-04,9,False
2012-06-05,8,False
2012-06-06,13,False
2012-06-07,10,False
2012-06-08,7,False
2012-06-09,3,False
2012-06-10,5,False
2012-06-11,9,False
2012-06-12,8,False
2012-06-13,9,False
2012-06-14,9,False
2012-06-15,13,False
2012-06-16,8,False
2012-06-17,2,False
2012-06-18,14,False
2012-06-19,10,False
2012-06-20,11,False
2012-06-21,12,False
2012-06-22,10,False
2012-06-23,4,False
2012-06-24,5,False
2012-06-25,14,False
2012-06-26,11,False
2012-06-27,7,False
2012-06-28,8,False
2012-06-29,6,False
2012-06-30,3,False
2012-07-01,3,False
2012-07-02,8,False
2012-07-03,10,False
2012-07-04,6,False
2012-07-05,9,False
2012-07-06,7,False
2012-07-07,5,False
2012-07-08,4,False
2012-07-09,7,False
2012-07-10,8,False
2012-07-11,13,False
2012-07-12,9,False
2012-07-13,6,False
2012-07-14,7,False
2012-07-15,2,False
2012-07-16,6,False
2012-07-17,9,False
2012-07-18,16,False
2012-07-19,10,False
2012-07-20,10,False
2012-07-21,2,False
2012-07-22,4,False
2012-07-23,11,False
2012-07-24,12,False
2012-07-25,11,False
2012-07-26,7,False
2012-07-27,8,False
2012-07-28,3,False
2012-07-29,3,False
2012-07-30,7,False
2012-07-31,5,False
2012-08-01,9,False
2012-08-02,8,False
2012-08-03,5,False
2012-08-04,5,False
2012-08-05,2,False
2012-08-06,4,False
2012-08-07,5,False
2012-08-08,14,False
2012-08-09,11,False
2012-08-10,7,False
2012-08-11,3,False
2012-08-12,4,False
2012-08-13,11,False
2012-08-14,6,False
2012-08-15,7,False
2012-08-16,10,False
2012-08-17,10,False
2012-08-18,4,False
2012-08-19,6,False
2012-08-20,8,False
2012-08-21,13,False
2012-08-22,9,False
2012-08-23,12,False
2012-08-24,11,False
2012-08-25,2,False
2012-08-26,6,False
2012-08-27,10,False
2012-08-28,8,False
2012-08-29,11,False
2012-08-30,9,False
2012-08-31,21,False
2012-09-01,6,False
2012-09-02,12,False
2012-09-03,9,False
2012-09-04,13,False
2012-09-05,9,False
2012-09-06,11,False
2012-09-07,14,False
2012-09-08,6,False
2012-09-09,2,False
2012-09-10,13,False
2012-09-11,9,False
2012-09-12,8,False
2012-09-13,12,False
2012-09-14,10,False
2012-09-15,3,False
2012-09-16,3,False
2012-09-17,9,False
2012-09-18,14,False
2012-09-19,11,False
2012-09-20,12,False
2012-09-21,9,False
2012-09-22,5,False
2012-09-23,3,False
2012-09-24,11,False
2012-09-25,9,False
2012-09-26,16,False
2012-09-27,14,False
2012-09-28,9,False
2012-09-29,6,False
2012-09-30,5,False
2012-10-01,14,False
2012-10-02,22,False
2012-10-03,20,False
2012-10-04,14,False
2012-10-05,12,False
2012-10-06,5,False
2012-10-07,5,False
2012-10-08,19,False
2012-10-09,19,False
2012-10-10,18,False
2012-10-11,36,False
2012-10-12,100,False
2012-10-13,37,False
2012-10-14,18,False
2012-10-15,34,False
2012-10-16,22,False
2012-10-17,16,False
2012-10-18,17,False
2012-10-19,17,False
2012-10-20,4,False
2012-10-21,7,False
2012-10-22,13,False
2012-10-23,17,False
2012-10-24,11,False
2012-10-25,11,False
2012-10-26,12,False
2012-10-27,8,False
2012-10-28,4,False
2012-10-29,10,False
2012-10-30,7,False
2012-10-31,10,False
2012-11-01,11,False
2012-11-02,11,False
2012-11-03,2,False
2012-11-04,4,False
2012-11-05,16,False
2012-11-06,15,False
2012-11-07,12,False
2012-11-08,11,False
2012-11-09,11,False
2012-11-10,4,False
2012-11-11,5,False
2012-11-12,11,False
2012-11-13,14,False
2012-11-14,13,False
2012-11-15,7,False
2012-11-16,9,False
2012-11-17,3,False
2012-11-18,5,False
2012-11-19,10,False
2012-11-20,8,False
2012-11-21,9,False
2012-11-22,6,False
2012-11-23,5,False
2012-11-24,4,False
2012-11-25,4,False
2012-11-26,11,False
2012-11-27,6,False
2012-11-28,13,False
2012-11-29,12,False
2012-11-30,9,False
2012-12-01,5,False
2012-12-02,8,False
2012-12-03,8,False
2012-12-04,9,False
2012-12-05,11,False
2012-12-06,12,False
2012-12-07,11,False
2012-12-08,6,False
2012-12-09,5,False
2012-12-10,8,False
2012-12-11,14,False
2012-12-12,11,False
2012-12-13,13,False
2012-12-14,8,False
2012-12-15,5,False
2012-12-16,4,False
2012-12-17,8,False
2012-12-18,10,False
