date,Workday,isPartial
2015-11-30,85,False
2015-12-01,74,False
2015-12-02,74,False
2015-12-03,91,False
2015-12-04,83,False
2015-12-05,38,False
2015-12-06,33,False
2015-12-07,65,False
2015-12-08,69,False
2015-12-09,67,False
2015-12-10,77,False
2015-12-11,64,False
2015-12-12,33,False
2015-12-13,45,False
2015-12-14,93,False
2015-12-15,85,False
2015-12-16,74,False
2015-12-17,62,False
2015-12-18,81,False
2015-12-19,40,False
2015-12-20,30,False
2015-12-21,55,False
2015-12-22,70,False
2015-12-23,79,False
2015-12-24,42,False
2015-12-25,22,False
2015-12-26,28,False
2015-12-27,35,False
2015-12-28,50,False
2015-12-29,49,False
2015-12-30,70,False
2015-12-31,49,False
2016-01-01,40,False
2016-01-02,33,False
2016-01-03,24,False
2016-01-04,76,False
2016-01-05,72,False
2016-01-06,68,False
2016-01-07,80,False
2016-01-08,84,False
2016-01-09,34,False
2016-01-10,34,False
2016-01-11,68,False
2016-01-12,81,False
2016-01-13,68,False
2016-01-14,85,False
2016-01-15,97,False
2016-01-16,44,False
2016-01-17,43,False
2016-01-18,67,False
2016-01-19,74,False
2016-01-20,96,False
2016-01-21,100,False
2016-01-22,81,False
2016-01-23,41,False
2016-01-24,40,False
2016-01-25,93,False
2016-01-26,71,False
2016-01-27,79,False
2016-01-28,76,False
2016-01-29,72,False
2016-01-30,54,False
2016-01-31,37,False
2016-02-01,78,False
2016-02-02,85,False
2016-02-03,73,False
2016-02-04,88,False
2016-02-05,84,False
2016-02-06,54,False
2016-02-07,33,False
2016-02-08,72,False
2016-02-09,89,False
2016-02-10,94,False
2016-02-11,90,False
2016-02-12,90,False
2016-02-13,32,False
2016-02-14,30,False
2016-02-15,56,False
2016-02-16,70,False
2016-02-17,80,False
2016-02-18,86,False
2016-02-19,80,False
2016-02-20,34,False
2016-02-21,28,False
2016-02-22,79,False
2016-02-23,74,False
2016-02-24,72,False
2016-02-25,79,False
2016-02-26,83,False
2016-02-27,43,False
2016-02-28,41,False
2016-02-29,81,False
2016-03-01,94,False
2016-03-02,68,False
2016-03-03,95,False
2016-03-04,68,False
2016-03-05,36,False
2016-03-06,26,False
2016-03-07,59,False
2016-03-08,61,False
2016-03-09,81,False
2016-03-10,93,False
2016-03-11,76,False
2016-03-12,37,False
2016-03-13,28,False
2016-03-14,71,False
2016-03-15,73,False
2016-03-16,71,False
2016-03-17,75,False
2016-03-18,70,False
2016-03-19,28,False
2016-03-20,33,False
2016-03-21,72,False
2016-03-22,70,False
2016-03-23,59,False
2016-03-24,82,False
2016-03-25,54,False
2016-03-26,33,False
2016-03-27,29,False
2016-03-28,75,False
2016-03-29,72,False
2016-03-30,69,False
2016-03-31,71,False
2016-04-01,73,False
2016-04-02,30,False
2016-04-03,30,False
2016-04-04,78,False
2016-04-05,79,False
2016-04-06,85,False
2016-04-07,75,False
2016-04-08,67,False
2016-04-09,52,False
2016-04-10,43,False
2016-04-11,88,False
2016-04-12,72,False
2016-04-13,73,False
2016-04-14,81,False
2016-04-15,86,False
2016-04-16,30,False
2016-04-17,31,False
2016-04-18,84,False
2016-04-19,83,False
2016-04-20,76,False
2016-04-21,77,False
2016-04-22,78,False
2016-04-23,44,False
2016-04-24,27,False
2016-04-25,77,False
2016-04-26,85,False
2016-04-27,81,False
2016-04-28,80,False
2016-04-29,76,False
2016-04-30,42,False
2016-05-01,28,False
2016-05-02,82,False
2016-05-03,65,False
2016-05-04,75,False
