date,Netflix,isPartial
2016-04-15,53,False
2016-04-16,65,False
2016-04-17,68,False
2016-04-18,52,False
2016-04-19,48,False
2016-04-20,47,False
2016-04-21,51,False
2016-04-22,52,False
2016-04-23,63,False
2016-04-24,68,False
2016-04-25,49,False
2016-04-26,48,False
2016-04-27,46,False
2016-04-28,46,False
2016-04-29,50,False
2016-04-30,65,False
2016-05-01,72,False
2016-05-02,52,False
2016-05-03,44,False
2016-05-04,45,False
