date,Netflix,isPartial
2016-09-11,70,False
2016-09-12,53,False
2016-09-13,49,False
2016-09-14,49,False
2016-09-15,50,False
2016-09-16,55,False
2016-09-17,67,False
2016-09-18,73,False
2016-09-19,56,False
2016-09-20,51,False
2016-09-21,49,False
2016-09-22,50,False
2016-09-23,55,False
2016-09-24,68,False
2016-09-25,77,False
2016-09-26,54,False
2016-09-27,50,False
2016-09-28,50,False
2016-09-29,51,False
2016-09-30,59,False
2016-10-01,100,False
2016-10-02,78,False
2016-10-03,59,False
2016-10-04,55,False
2016-10-05,52,False
2016-10-06,52,False
2016-10-07,55,False
2016-10-08,69,False
2016-10-09,75,False
2016-10-10,54,False
2016-10-11,52,False
2016-10-12,55,False
2016-10-13,52,False
2016-10-14,54,False
2016-10-15,71,False
2016-10-16,72,False
2016-10-17,54,False
2016-10-18,55,False
2016-10-19,50,False
2016-10-20,50,False
2016-10-21,66,False
2016-10-22,72,False
2016-10-23,74,False
2016-10-24,56,False
2016-10-25,52,False
2016-10-26,53,False
2016-10-27,51,False
2016-10-28,55,False
2016-10-29,67,False
2016-10-30,76,False
2016-10-31,57,False
2016-11-01,58,False
2016-11-02,57,False
2016-11-03,51,False
2016-11-04,58,False
2016-11-05,72,False
2016-11-06,75,False
2016-11-07,54,False
2016-11-08,49,False
2016-11-09,42,False
2016-11-10,49,False
2016-11-11,57,False
2016-11-12,72,False
2016-11-13,79,False
2016-11-14,56,False
2016-11-15,55,False
2016-11-16,52,False
2016-11-17,52,False
2016-11-18,54,False
2016-11-19,71,False
2016-11-20,77,False
2016-11-21,55,False
2016-11-22,53,False
2016-11-23,53,False
2016-11-24,55,False
2016-11-25,68,False
2016-11-26,77,False
2016-11-27,79,False
2016-11-28,54,False
2016-11-29,53,False
2016-11-30,61,False
2016-12-01,62,False
2016-12-02,60,False
2016-12-03,71,False
2016-12-04,75,False
2016-12-05,54,False
2016-12-06,55,False
2016-12-07,51,False
2016-12-08,54,False
2016-12-09,56,False
2016-12-10,68,False
2016-12-11,74,False
2016-12-12,59,False
2016-12-13,56,False
2016-12-14,56,False
2016-12-15,57,False
2016-12-16,64,False
2016-12-17,75,False
2016-12-18,76,False
2016-12-19,64,False
2016-12-20,62,False
2016-12-21,63,False
2016-12-22,64,False
2016-12-23,66,False
2016-12-24,72,False
2016-12-25,82,False
2016-12-26,82,False
2016-12-27,79,False
2016-12-28,75,False
2016-12-29,73,False
2016-12-30,73,False
2016-12-31,72,False
2017-01-01,88,False
2017-01-02,87,False
2017-01-03,75,False
2017-01-04,68,False
2017-01-05,66,False
2017-01-06,68,False
2017-01-07,85,False
2017-01-08,88,False
2017-01-09,67,False
2017-01-10,61,False
2017-01-11,59,False
2017-01-12,63,False
2017-01-13,70,False
2017-01-14,87,False
2017-01-15,91,False
2017-01-16,71,False
2017-01-17,64,False
2017-01-18,62,False
2017-01-19,62,False
2017-01-20,65,False
2017-01-21,79,False
2017-01-22,81,False
2017-01-23,64,False
2017-01-24,61,False
2017-01-25,59,False
2017-01-26,58,False
2017-01-27,62,False
2017-01-28,78,False
2017-01-29,83,False
2017-01-30,60,False
2017-01-31,60,False
2017-02-01,58,False
2017-02-02,59,False
2017-02-03,61,False
2017-02-04,77,False
2017-02-05,80,False
2017-02-06,57,False
2017-02-07,57,False
2017-02-08,58,False
2017-02-09,58,False
2017-02-10,60,False
2017-02-11,77,False
2017-02-12,83,False
2017-02-13,60,False
2017-02-14,54,False
2017-02-15,54,False
2017-02-16,52,False
2017-02-17,58,False
2017-02-18,71,False
2017-02-19,78,False
2017-02-20,60,False
2017-02-21,55,False
2017-02-22,53,False
2017-02-23,52,False
2017-02-24,59,False
2017-02-25,72,False
2017-02-26,76,False
2017-02-27,73,False
2017-02-28,59,False
2017-03-01,57,False
2017-03-02,57,False
2017-03-03,59,False
2017-03-04,71,False
2017-03-05,81,False
2017-03-06,56,False
2017-03-07,52,False
2017-03-08,51,False
2017-03-09,49,False
2017-03-10,56,False
2017-03-11,73,False
