date,Netflix,isPartial
2017-05-29,54,False
2017-05-30,52,False
2017-05-31,49,False
2017-06-01,51,False
2017-06-02,50,False
2017-06-03,59,False
2017-06-04,65,False
2017-06-05,52,False
2017-06-06,49,False
2017-06-07,47,False
2017-06-08,45,False
2017-06-09,51,False
2017-06-10,61,False
2017-06-11,65,False
2017-06-12,48,False
2017-06-13,47,False
2017-06-14,46,False
2017-06-15,52,False
2017-06-16,52,False
2017-06-17,62,False
2017-06-18,66,False
2017-06-19,51,False
2017-06-20,49,False
2017-06-21,48,False
2017-06-22,48,False
2017-06-23,51,False
2017-06-24,63,False
2017-06-25,71,False
2017-06-26,55,False
2017-06-27,53,False
2017-06-28,53,False
2017-06-29,53,False
2017-06-30,55,False
2017-07-01,68,False
2017-07-02,72,False
2017-07-03,56,False
2017-07-04,55,False
2017-07-05,52,False
2017-07-06,52,False
2017-07-07,54,False
2017-07-08,65,False
2017-07-09,72,False
2017-07-10,55,False
2017-07-11,53,False
2017-07-12,52,False
2017-07-13,52,False
2017-07-14,57,False
2017-07-15,68,False
2017-07-16,74,False
2017-07-17,58,False
2017-07-18,57,False
2017-07-19,54,False
2017-07-20,52,False
2017-07-21,59,False
2017-07-22,70,False
2017-07-23,76,False
2017-07-24,58,False
2017-07-25,58,False
2017-07-26,59,False
2017-07-27,58,False
2017-07-28,59,False
2017-07-29,70,False
2017-07-30,76,False
2017-07-31,60,False
2017-08-01,59,False
2017-08-02,58,False
2017-08-03,57,False
2017-08-04,58,False
2017-08-05,70,False
2017-08-06,74,False
2017-08-07,61,False
2017-08-08,56,False
2017-08-09,56,False
2017-08-10,55,False
2017-08-11,58,False
2017-08-12,66,False
2017-08-13,74,False
2017-08-14,56,False
2017-08-15,57,False
2017-08-16,54,False
2017-08-17,53,False
2017-08-18,60,False
2017-08-19,71,False
2017-08-20,77,False
2017-08-21,59,False
2017-08-22,54,False
2017-08-23,53,False
2017-08-24,53,False
2017-08-25,61,False
2017-08-26,76,False
2017-08-27,80,False
2017-08-28,59,False
2017-08-29,57,False
2017-08-30,56,False
2017-08-31,55,False
2017-09-01,62,False
2017-09-02,76,False
2017-09-03,81,False
2017-09-04,65,False
2017-09-05,55,False
2017-09-06,54,False
2017-09-07,57,False
2017-09-08,57,False
2017-09-09,71,False
2017-09-10,77,False
2017-09-11,55,False
2017-09-12,51,False
2017-09-13,49,False
2017-09-14,51,False
2017-09-15,54,False
2017-09-16,68,False
2017-09-17,71,False
2017-09-18,55,False
2017-09-19,51,False
2017-09-20,52,False
2017-09-21,54,False
2017-09-22,59,False
2017-09-23,69,False
2017-09-24,74,False
2017-09-25,56,False
2017-09-26,51,False
2017-09-27,50,False
2017-09-28,51,False
2017-09-29,58,False
2017-09-30,76,False
2017-10-01,79,False
2017-10-02,55,False
2017-10-03,53,False
2017-10-04,50,False
2017-10-05,53,False
2017-10-06,61,False
2017-10-07,73,False
2017-10-08,79,False
2017-10-09,60,False
2017-10-10,52,False
2017-10-11,55,False
2017-10-12,60,False
2017-10-13,62,False
2017-10-14,74,False
2017-10-15,78,False
2017-10-16,59,False
2017-10-17,53,False
2017-10-18,52,False
2017-10-19,52,False
2017-10-20,58,False
2017-10-21,72,False
2017-10-22,76,False
2017-10-23,59,False
2017-10-24,57,False
2017-10-25,55,False
2017-10-26,55,False
2017-10-27,67,False
2017-10-28,78,False
2017-10-29,85,False
2017-10-30,64,False
2017-10-31,61,False
2017-11-01,60,False
2017-11-02,60,False
2017-11-03,63,False
2017-11-04,75,False
2017-11-05,82,False
2017-11-06,59,False
2017-11-07,55,False
2017-11-08,55,False
2017-11-09,55,False
2017-11-10,60,False
2017-11-11,77,False
2017-11-12,80,False
2017-11-13,58,False
2017-11-14,52,False
2017-11-15,55,False
2017-11-16,53,False
2017-11-17,61,False
2017-11-18,75,False
2017-11-19,81,False
2017-11-20,61,False
2017-11-21,57,False
2017-11-22,58,False
2017-11-23,59,False
2017-11-24,61,False
2017-11-25,75,False
2017-11-26,81,False
2017-11-27,58,False
