date,Netflix,isPartial
2014-03-16,87,False
2014-03-17,63,False
2014-03-18,58,False
2014-03-19,56,False
2014-03-20,57,False
2014-03-21,59,False
2014-03-22,79,False
2014-03-23,84,False
2014-03-24,61,False
2014-03-25,57,False
2014-03-26,54,False
2014-03-27,55,False
2014-03-28,62,False
2014-03-29,78,False
2014-03-30,83,False
2014-03-31,55,False
2014-04-01,57,False
2014-04-02,57,False
2014-04-03,54,False
2014-04-04,59,False
2014-04-05,75,False
2014-04-06,86,False
2014-04-07,58,False
2014-04-08,53,False
2014-04-09,52,False
2014-04-10,52,False
2014-04-11,55,False
2014-04-12,74,False
2014-04-13,81,False
2014-04-14,60,False
2014-04-15,59,False
2014-04-16,57,False
2014-04-17,60,False
2014-04-18,73,False
2014-04-19,79,False
2014-04-20,82,False
2014-04-21,67,False
2014-04-22,63,False
2014-04-23,55,False
2014-04-24,55,False
2014-04-25,59,False
2014-04-26,74,False
2014-04-27,79,False
2014-04-28,55,False
2014-04-29,56,False
2014-04-30,65,False
2014-05-01,86,False
2014-05-02,60,False
2014-05-03,75,False
2014-05-04,78,False
2014-05-05,57,False
2014-05-06,50,False
2014-05-07,49,False
2014-05-08,51,False
2014-05-09,59,False
2014-05-10,70,False
2014-05-11,77,False
2014-05-12,54,False
2014-05-13,51,False
2014-05-14,50,False
2014-05-15,51,False
2014-05-16,54,False
2014-05-17,71,False
2014-05-18,75,False
2014-05-19,55,False
2014-05-20,52,False
2014-05-21,54,False
2014-05-22,51,False
2014-05-23,56,False
2014-05-24,70,False
2014-05-25,73,False
2014-05-26,63,False
2014-05-27,53,False
2014-05-28,53,False
2014-05-29,55,False
2014-05-30,57,False
2014-05-31,71,False
2014-06-01,77,False
2014-06-02,60,False
2014-06-03,55,False
2014-06-04,53,False
2014-06-05,56,False
2014-06-06,68,False
2014-06-07,83,False
2014-06-08,85,False
2014-06-09,65,False
2014-06-10,64,False
2014-06-11,59,False
2014-06-12,59,False
2014-06-13,62,False
2014-06-14,72,False
2014-06-15,75,False
2014-06-16,59,False
2014-06-17,58,False
2014-06-18,56,False
2014-06-19,62,False
2014-06-20,63,False
2014-06-21,77,False
2014-06-22,83,False
2014-06-23,62,False
2014-06-24,60,False
2014-06-25,59,False
2014-06-26,59,False
2014-06-27,64,False
2014-06-28,74,False
2014-06-29,82,False
2014-06-30,62,False
2014-07-01,60,False
2014-07-02,63,False
2014-07-03,62,False
2014-07-04,63,False
2014-07-05,72,False
2014-07-06,86,False
2014-07-07,68,False
2014-07-08,65,False
2014-07-09,59,False
2014-07-10,61,False
2014-07-11,67,False
2014-07-12,77,False
2014-07-13,78,False
2014-07-14,69,False
2014-07-15,67,False
2014-07-16,65,False
2014-07-17,61,False
2014-07-18,62,False
2014-07-19,82,False
2014-07-20,89,False
2014-07-21,68,False
2014-07-22,68,False
2014-07-23,64,False
2014-07-24,62,False
2014-07-25,66,False
2014-07-26,80,False
2014-07-27,94,False
2014-07-28,70,False
2014-07-29,66,False
2014-07-30,63,False
2014-07-31,62,False
2014-08-01,68,False
2014-08-02,82,False
2014-08-03,93,False
2014-08-04,68,False
2014-08-05,62,False
2014-08-06,62,False
2014-08-07,59,False
2014-08-08,63,False
2014-08-09,81,False
2014-08-10,86,False
2014-08-11,66,False
