date,Netflix,isPartial
2013-09-24,64,False
2013-09-25,61,False
2013-09-26,62,False
2013-09-27,67,False
2013-09-28,91,False
2013-09-29,100,False
2013-09-30,72,False
2013-10-01,66,False
2013-10-02,66,False
2013-10-03,65,False
2013-10-04,69,False
2013-10-05,88,False
2013-10-06,95,False
2013-10-07,70,False
2013-10-08,64,False
2013-10-09,65,False
2013-10-10,65,False
2013-10-11,68,False
2013-10-12,97,False
2013-10-13,94,False
2013-10-14,76,False
2013-10-15,67,False
2013-10-16,68,False
2013-10-17,63,False
2013-10-18,67,False
2013-10-19,88,False
2013-10-20,95,False
2013-10-21,66,False
2013-10-22,64,False
2013-10-23,62,False
2013-10-24,60,False
2013-10-25,79,False
2013-10-26,90,False
2013-10-27,89,False
2013-10-28,64,False
2013-10-29,62,False
2013-10-30,59,False
2013-10-31,61,False
2013-11-01,69,False
2013-11-02,91,False
2013-11-03,95,False
2013-11-04,66,False
2013-11-05,62,False
2013-11-06,60,False
