date,Netflix,isPartial
2015-04-10,67,False
2015-04-11,81,False
2015-04-12,84,False
2015-04-13,61,False
2015-04-14,54,False
2015-04-15,54,False
2015-04-16,54,False
2015-04-17,58,False
2015-04-18,71,False
2015-04-19,80,False
2015-04-20,56,False
2015-04-21,55,False
2015-04-22,53,False
2015-04-23,52,False
2015-04-24,54,False
2015-04-25,74,False
2015-04-26,78,False
2015-04-27,55,False
2015-04-28,52,False
2015-04-29,50,False
2015-04-30,49,False
2015-05-01,66,False
2015-05-02,73,False
2015-05-03,70,False
2015-05-04,54,False
2015-05-05,49,False
2015-05-06,48,False
2015-05-07,48,False
2015-05-08,54,False
2015-05-09,70,False
2015-05-10,73,False
2015-05-11,53,False
2015-05-12,50,False
2015-05-13,50,False
2015-05-14,53,False
2015-05-15,56,False
2015-05-16,69,False
2015-05-17,77,False
2015-05-18,55,False
2015-05-19,52,False
2015-05-20,50,False
2015-05-21,50,False
2015-05-22,56,False
2015-05-23,70,False
2015-05-24,76,False
2015-05-25,65,False
2015-05-26,53,False
2015-05-27,53,False
2015-05-28,51,False
2015-05-29,55,False
2015-05-30,71,False
2015-05-31,82,False
2015-06-01,57,False
2015-06-02,59,False
2015-06-03,54,False
2015-06-04,60,False
2015-06-05,60,False
2015-06-06,72,False
2015-06-07,77,False
2015-06-08,60,False
2015-06-09,57,False
2015-06-10,57,False
2015-06-11,58,False
2015-06-12,73,False
2015-06-13,81,False
2015-06-14,87,False
2015-06-15,66,False
2015-06-16,62,False
2015-06-17,61,False
2015-06-18,64,False
2015-06-19,65,False
2015-06-20,80,False
2015-06-21,83,False
2015-06-22,66,False
2015-06-23,63,False
2015-06-24,66,False
2015-06-25,64,False
2015-06-26,64,False
2015-06-27,79,False
2015-06-28,87,False
2015-06-29,66,False
2015-06-30,61,False
2015-07-01,61,False
2015-07-02,61,False
2015-07-03,64,False
2015-07-04,74,False
2015-07-05,82,False
2015-07-06,64,False
2015-07-07,64,False
2015-07-08,62,False
2015-07-09,61,False
2015-07-10,65,False
2015-07-11,74,False
2015-07-12,83,False
2015-07-13,65,False
2015-07-14,62,False
2015-07-15,61,False
2015-07-16,65,False
2015-07-17,68,False
2015-07-18,82,False
2015-07-19,87,False
2015-07-20,65,False
2015-07-21,63,False
2015-07-22,62,False
2015-07-23,60,False
2015-07-24,63,False
2015-07-25,76,False
2015-07-26,87,False
2015-07-27,64,False
2015-07-28,64,False
2015-07-29,60,False
2015-07-30,61,False
2015-07-31,65,False
2015-08-01,75,False
2015-08-02,81,False
2015-08-03,65,False
2015-08-04,61,False
2015-08-05,66,False
2015-08-06,60,False
2015-08-07,62,False
2015-08-08,78,False
2015-08-09,81,False
2015-08-10,66,False
2015-08-11,64,False
2015-08-12,63,False
2015-08-13,59,False
2015-08-14,63,False
2015-08-15,78,False
2015-08-16,83,False
2015-08-17,65,False
2015-08-18,65,False
2015-08-19,62,False
2015-08-20,61,False
2015-08-21,65,False
2015-08-22,78,False
2015-08-23,86,False
2015-08-24,64,False
2015-08-25,60,False
2015-08-26,60,False
2015-08-27,61,False
2015-08-28,65,False
2015-08-29,86,False
2015-08-30,90,False
2015-08-31,67,False
2015-09-01,67,False
2015-09-02,63,False
2015-09-03,61,False
2015-09-04,65,False
2015-09-05,79,False
2015-09-06,86,False
2015-09-07,76,False
2015-09-08,63,False
2015-09-09,59,False
2015-09-10,59,False
2015-09-11,64,False
2015-09-12,84,False
2015-09-13,86,False
2015-09-14,60,False
2015-09-15,56,False
2015-09-16,59,False
2015-09-17,57,False
2015-09-18,62,False
2015-09-19,82,False
2015-09-20,89,False
2015-09-21,63,False
2015-09-22,59,False
2015-09-23,62,False
2015-09-24,61,False
2015-09-25,65,False
2015-09-26,83,False
2015-09-27,87,False
2015-09-28,63,False
2015-09-29,61,False
2015-09-30,64,False
2015-10-01,62,False
2015-10-02,66,False
2015-10-03,85,False
2015-10-04,87,False
2015-10-05,65,False
2015-10-06,62,False
2015-10-07,60,False
2015-10-08,58,False
2015-10-09,66,False
2015-10-10,82,False
2015-10-11,88,False
2015-10-12,70,False
2015-10-13,61,False
2015-10-14,57,False
2015-10-15,74,False
2015-10-16,65,False
2015-10-17,82,False
2015-10-18,84,False
2015-10-19,65,False
2015-10-20,65,False
2015-10-21,63,False
2015-10-22,68,False
2015-10-23,71,False
2015-10-24,91,False
2015-10-25,90,False
2015-10-26,67,False
2015-10-27,64,False
2015-10-28,62,False
2015-10-29,63,False
2015-10-30,69,False
2015-10-31,86,False
2015-11-01,93,False
2015-11-02,71,False
2015-11-03,63,False
2015-11-04,59,False
2015-11-05,60,False
2015-11-06,63,False
2015-11-07,85,False
2015-11-08,87,False
2015-11-09,61,False
