date,Netflix,isPartial
2012-01-26,54,False
2012-01-27,55,False
2012-01-28,75,False
2012-01-29,78,False
2012-01-30,55,False
2012-01-31,52,False
2012-02-01,52,False
2012-02-02,50,False
2012-02-03,52,False
2012-02-04,75,False
2012-02-05,76,False
2012-02-06,50,False
2012-02-07,52,False
2012-02-08,53,False
2012-02-09,50,False
2012-02-10,55,False
2012-02-11,74,False
2012-02-12,76,False
2012-02-13,52,False
2012-02-14,49,False
2012-02-15,49,False
2012-02-16,49,False
2012-02-17,55,False
2012-02-18,74,False
2012-02-19,79,False
2012-02-20,62,False
2012-02-21,53,False
2012-02-22,52,False
2012-02-23,50,False
2012-02-24,55,False
2012-02-25,74,False
2012-02-26,75,False
2012-02-27,56,False
2012-02-28,51,False
2012-02-29,51,False
2012-03-01,52,False
2012-03-02,55,False
2012-03-03,77,False
2012-03-04,77,False
2012-03-05,54,False
2012-03-06,51,False
2012-03-07,50,False
2012-03-08,49,False
2012-03-09,53,False
2012-03-10,70,False
2012-03-11,73,False
2012-03-12,54,False
2012-03-13,49,False
2012-03-14,49,False
2012-03-15,49,False
2012-03-16,53,False
2012-03-17,69,False
2012-03-18,71,False
2012-03-19,53,False
2012-03-20,49,False
2012-03-21,49,False
2012-03-22,49,False
2012-03-23,49,False
2012-03-24,70,False
2012-03-25,72,False
2012-03-26,52,False
2012-03-27,49,False
2012-03-28,48,False
2012-03-29,46,False
2012-03-30,50,False
2012-03-31,67,False
2012-04-01,72,False
2012-04-02,50,False
2012-04-03,48,False
2012-04-04,48,False
2012-04-05,51,False
2012-04-06,62,False
2012-04-07,67,False
2012-04-08,70,False
2012-04-09,52,False
2012-04-10,43,False
2012-04-11,46,False
2012-04-12,47,False
2012-04-13,48,False
2012-04-14,65,False
2012-04-15,67,False
2012-04-16,46,False
2012-04-17,45,False
2012-04-18,44,False
2012-04-19,43,False
2012-04-20,47,False
2012-04-21,65,False
2012-04-22,69,False
2012-04-23,49,False
2012-04-24,45,False
2012-04-25,44,False
2012-04-26,44,False
2012-04-27,47,False
2012-04-28,66,False
2012-04-29,72,False
2012-04-30,54,False
2012-05-01,52,False
2012-05-02,44,False
2012-05-03,45,False
2012-05-04,47,False
2012-05-05,63,False
2012-05-06,66,False
2012-05-07,49,False
2012-05-08,46,False
2012-05-09,44,False
2012-05-10,44,False
2012-05-11,45,False
2012-05-12,62,False
2012-05-13,66,False
2012-05-14,47,False
2012-05-15,46,False
2012-05-16,44,False
2012-05-17,44,False
2012-05-18,47,False
2012-05-19,60,False
2012-05-20,66,False
2012-05-21,46,False
2012-05-22,45,False
2012-05-23,44,False
2012-05-24,45,False
2012-05-25,50,False
