date,Netflix,isPartial
2016-05-04,43,False
2016-05-05,45,False
2016-05-06,45,False
2016-05-07,58,False
2016-05-08,60,False
2016-05-09,44,False
2016-05-10,44,False
2016-05-11,43,False
2016-05-12,41,False
2016-05-13,47,False
2016-05-14,58,False
2016-05-15,66,False
2016-05-16,48,False
2016-05-17,44,False
2016-05-18,42,False
2016-05-19,44,False
2016-05-20,48,False
2016-05-21,59,False
2016-05-22,67,False
2016-05-23,47,False
2016-05-24,47,False
2016-05-25,46,False
2016-05-26,50,False
2016-05-27,53,False
2016-05-28,58,False
2016-05-29,65,False
2016-05-30,53,False
2016-05-31,46,False
2016-06-01,49,False
2016-06-02,47,False
2016-06-03,51,False
2016-06-04,62,False
2016-06-05,66,False
2016-06-06,47,False
2016-06-07,48,False
2016-06-08,46,False
2016-06-09,46,False
2016-06-10,50,False
2016-06-11,60,False
2016-06-12,64,False
2016-06-13,47,False
2016-06-14,46,False
2016-06-15,49,False
2016-06-16,47,False
2016-06-17,57,False
2016-06-18,67,False
2016-06-19,65,False
2016-06-20,56,False
2016-06-21,53,False
2016-06-22,50,False
2016-06-23,53,False
2016-06-24,50,False
2016-06-25,61,False
2016-06-26,66,False
2016-06-27,50,False
2016-06-28,52,False
2016-06-29,53,False
2016-06-30,52,False
2016-07-01,57,False
2016-07-02,65,False
2016-07-03,70,False
2016-07-04,58,False
2016-07-05,56,False
2016-07-06,52,False
2016-07-07,50,False
2016-07-08,54,False
2016-07-09,62,False
2016-07-10,62,False
2016-07-11,53,False
2016-07-12,54,False
2016-07-13,51,False
2016-07-14,50,False
2016-07-15,51,False
2016-07-16,62,False
2016-07-17,68,False
2016-07-18,56,False
2016-07-19,55,False
2016-07-20,50,False
2016-07-21,52,False
2016-07-22,53,False
2016-07-23,62,False
2016-07-24,70,False
2016-07-25,55,False
2016-07-26,55,False
2016-07-27,53,False
2016-07-28,53,False
2016-07-29,55,False
2016-07-30,67,False
2016-07-31,88,False
2016-08-01,57,False
2016-08-02,57,False
2016-08-03,55,False
2016-08-04,51,False
2016-08-05,53,False
2016-08-06,56,False
2016-08-07,62,False
2016-08-08,48,False
2016-08-09,47,False
2016-08-10,46,False
2016-08-11,46,False
2016-08-12,49,False
2016-08-13,59,False
2016-08-14,62,False
2016-08-15,53,False
2016-08-16,48,False
2016-08-17,48,False
2016-08-18,46,False
2016-08-19,49,False
2016-08-20,60,False
2016-08-21,67,False
2016-08-22,53,False
2016-08-23,49,False
2016-08-24,49,False
2016-08-25,48,False
2016-08-26,51,False
2016-08-27,67,False
2016-08-28,74,False
2016-08-29,51,False
2016-08-30,51,False
2016-08-31,49,False
2016-09-01,52,False
2016-09-02,59,False
2016-09-03,71,False
2016-09-04,77,False
2016-09-05,60,False
2016-09-06,52,False
2016-09-07,54,False
2016-09-08,50,False
2016-09-09,53,False
2016-09-10,65,False
2016-09-11,68,False
2016-09-12,52,False
2016-09-13,48,False
2016-09-14,48,False
2016-09-15,50,False
2016-09-16,53,False
2016-09-17,66,False
2016-09-18,71,False
2016-09-19,55,False
2016-09-20,49,False
2016-09-21,49,False
2016-09-22,48,False
2016-09-23,53,False
2016-09-24,67,False
2016-09-25,75,False
2016-09-26,52,False
2016-09-27,49,False
2016-09-28,49,False
2016-09-29,49,False
2016-09-30,57,False
2016-10-01,100,False
2016-10-02,77,False
2016-10-03,59,False
2016-10-04,54,False
2016-10-05,52,False
2016-10-06,50,False
2016-10-07,54,False
2016-10-08,68,False
2016-10-09,74,False
2016-10-10,54,False
2016-10-11,50,False
2016-10-12,55,False
2016-10-13,50,False
2016-10-14,55,False
2016-10-15,69,False
2016-10-16,73,False
2016-10-17,55,False
2016-10-18,53,False
2016-10-19,50,False
2016-10-20,49,False
2016-10-21,62,False
2016-10-22,70,False
2016-10-23,72,False
2016-10-24,55,False
2016-10-25,51,False
2016-10-26,52,False
2016-10-27,51,False
2016-10-28,54,False
2016-10-29,65,False
2016-10-30,74,False
2016-10-31,56,False
2016-11-01,57,False
2016-11-02,56,False
2016-11-03,50,False
2016-11-04,56,False
2016-11-05,69,False
2016-11-06,73,False
2016-11-07,53,False
2016-11-08,48,False
2016-11-09,41,False
2016-11-10,49,False
2016-11-11,58,False
2016-11-12,70,False
2016-11-13,76,False
2016-11-14,56,False
2016-11-15,55,False
2016-11-16,50,False
2016-11-17,50,False
2016-11-18,54,False
2016-11-19,70,False
2016-11-20,75,False
2016-11-21,53,False
2016-11-22,51,False
2016-11-23,53,False
2016-11-24,53,False
2016-11-25,66,False
2016-11-26,75,False
2016-11-27,75,False
2016-11-28,53,False
2016-11-29,52,False
2016-11-30,59,False
2016-12-01,61,False
2016-12-02,60,False
2016-12-03,69,False
2016-12-04,73,False
2016-12-05,54,False
2016-12-06,53,False
2016-12-07,52,False
2016-12-08,53,False
2016-12-09,54,False
2016-12-10,67,False
2016-12-11,71,False
2016-12-12,57,False
2016-12-13,55,False
2016-12-14,56,False
2016-12-15,57,False
