date,Netflix,isPartial
2012-10-12,32,False
2012-10-13,43,False
2012-10-14,45,False
2012-10-15,34,False
2012-10-16,34,False
2012-10-17,32,False
2012-10-18,35,False
2012-10-19,35,False
2012-10-20,46,False
2012-10-21,50,False
2012-10-22,34,False
2012-10-23,33,False
2012-10-24,32,False
2012-10-25,32,False
2012-10-26,35,False
2012-10-27,46,False
2012-10-28,48,False
2012-10-29,37,False
2012-10-30,33,False
2012-10-31,31,False
2012-11-01,34,False
2012-11-02,36,False
2012-11-03,46,False
2012-11-04,48,False
2012-11-05,33,False
2012-11-06,31,False
2012-11-07,28,False
2012-11-08,31,False
2012-11-09,33,False
2012-11-10,45,False
2012-11-11,47,False
2012-11-12,35,False
2012-11-13,32,False
2012-11-14,28,False
2012-11-15,30,False
2012-11-16,32,False
2012-11-17,47,False
2012-11-18,48,False
2012-11-19,33,False
2012-11-20,33,False
2012-11-21,32,False
2012-11-22,34,False
2012-11-23,37,False
2012-11-24,45,False
2012-11-25,49,False
2012-11-26,34,False
2012-11-27,32,False
2012-11-28,32,False
2012-11-29,31,False
2012-11-30,32,False
2012-12-01,42,False
2012-12-02,49,False
2012-12-03,32,False
2012-12-04,32,False
2012-12-05,33,False
2012-12-06,32,False
2012-12-07,34,False
2012-12-08,46,False
2012-12-09,45,False
2012-12-10,34,False
2012-12-11,33,False
2012-12-12,32,False
2012-12-13,32,False
2012-12-14,33,False
2012-12-15,43,False
2012-12-16,47,False
2012-12-17,36,False
2012-12-18,34,False
2012-12-19,33,False
2012-12-20,35,False
2012-12-21,37,False
2012-12-22,47,False
2012-12-23,49,False
2012-12-24,53,False
2012-12-25,100,False
2012-12-26,55,False
2012-12-27,50,False
2012-12-28,46,False
2012-12-29,54,False
2012-12-30,56,False
2012-12-31,54,False
2013-01-01,58,False
2013-01-02,49,False
2013-01-03,44,False
2013-01-04,43,False
2013-01-05,53,False
2013-01-06,55,False
2013-01-07,41,False
2013-01-08,37,False
2013-01-09,36,False
2013-01-10,36,False
2013-01-11,40,False
2013-01-12,53,False
2013-01-13,55,False
2013-01-14,39,False
2013-01-15,36,False
2013-01-16,35,False
2013-01-17,35,False
2013-01-18,36,False
2013-01-19,50,False
2013-01-20,51,False
2013-01-21,41,False
2013-01-22,35,False
2013-01-23,34,False
2013-01-24,35,False
2013-01-25,38,False
2013-01-26,52,False
2013-01-27,54,False
2013-01-28,39,False
2013-01-29,35,False
2013-01-30,33,False
2013-01-31,33,False
2013-02-01,37,False
2013-02-02,51,False
2013-02-03,50,False
2013-02-04,34,False
2013-02-05,37,False
2013-02-06,34,False
2013-02-07,34,False
2013-02-08,38,False
2013-02-09,52,False
2013-02-10,54,False
2013-02-11,36,False
2013-02-12,35,False
2013-02-13,32,False
2013-02-14,32,False
2013-02-15,34,False
2013-02-16,47,False
2013-02-17,51,False
2013-02-18,40,False
2013-02-19,33,False
2013-02-20,32,False
2013-02-21,33,False
2013-02-22,36,False
2013-02-23,49,False
2013-02-24,52,False
2013-02-25,35,False
2013-02-26,34,False
2013-02-27,31,False
2013-02-28,32,False
2013-03-01,35,False
2013-03-02,49,False
2013-03-03,51,False
2013-03-04,34,False
2013-03-05,32,False
2013-03-06,32,False
2013-03-07,31,False
2013-03-08,35,False
2013-03-09,47,False
2013-03-10,48,False
2013-03-11,35,False
2013-03-12,32,False
2013-03-13,31,False
2013-03-14,32,False
2013-03-15,33,False
2013-03-16,45,False
2013-03-17,48,False
2013-03-18,35,False
2013-03-19,33,False
2013-03-20,32,False
2013-03-21,32,False
2013-03-22,33,False
2013-03-23,47,False
2013-03-24,50,False
2013-03-25,37,False
2013-03-26,34,False
2013-03-27,34,False
2013-03-28,35,False
2013-03-29,43,False
2013-03-30,45,False
2013-03-31,50,False
2013-04-01,41,False
2013-04-02,36,False
2013-04-03,33,False
2013-04-04,33,False
2013-04-05,36,False
2013-04-06,45,False
2013-04-07,47,False
2013-04-08,33,False
2013-04-09,32,False
2013-04-10,31,False
2013-04-11,31,False
2013-04-12,34,False
2013-04-13,47,False
2013-04-14,48,False
2013-04-15,32,False
2013-04-16,31,False
2013-04-17,31,False
2013-04-18,32,False
2013-04-19,35,False
2013-04-20,44,False
2013-04-21,48,False
2013-04-22,34,False
2013-04-23,35,False
2013-04-24,32,False
2013-04-25,32,False
2013-04-26,32,False
2013-04-27,42,False
2013-04-28,48,False
2013-04-29,34,False
2013-04-30,31,False
2013-05-01,37,False
2013-05-02,32,False
2013-05-03,32,False
2013-05-04,43,False
2013-05-05,46,False
2013-05-06,33,False
2013-05-07,30,False
2013-05-08,30,False
2013-05-09,32,False
2013-05-10,32,False
2013-05-11,43,False
2013-05-12,44,False
2013-05-13,32,False
2013-05-14,30,False
2013-05-15,30,False
2013-05-16,30,False
2013-05-17,32,False
2013-05-18,44,False
2013-05-19,47,False
2013-05-20,33,False
2013-05-21,32,False
2013-05-22,31,False
2013-05-23,32,False
2013-05-24,36,False
2013-05-25,45,False
2013-05-26,54,False
2013-05-27,42,False
2013-05-28,39,False
2013-05-29,34,False
2013-05-30,36,False
2013-05-31,37,False
2013-06-01,46,False
2013-06-02,50,False
2013-06-03,36,False
2013-06-04,35,False
2013-06-05,33,False
2013-06-06,49,False
2013-06-07,37,False
2013-06-08,46,False
2013-06-09,49,False
2013-06-10,36,False
2013-06-11,35,False
2013-06-12,34,False
2013-06-13,34,False
2013-06-14,35,False
2013-06-15,52,False
2013-06-16,45,False
2013-06-17,35,False
2013-06-18,37,False
2013-06-19,33,False
2013-06-20,34,False
2013-06-21,35,False
2013-06-22,45,False
2013-06-23,48,False
2013-06-24,37,False
2013-06-25,35,False
2013-06-26,35,False
2013-06-27,34,False
2013-06-28,37,False
2013-06-29,46,False
